CustomerID,Recency,Frequency,Monetary,Recency_capped,Frequency_capped,Monetary_capped,R_Score,F_Score,M_Score,RFM_Score
14145,46,4,3742.2,46.0,4.0,3742.2,3,1,5,315
14146,8,5,4191.0,8.0,5.0,4191.0,5,1,5,515
14147,78,2,483.4,78.0,2.0,483.4,2,1,3,213
14148,233,1,157.2,233.0,1.0,157.2,1,1,1,111
14149,220,1,446.62,220.0,1.0,446.62,1,1,2,112
14150,35,2,658.64,35.0,2.0,658.64,3,1,3,313
14152,75,2,621.29,75.0,2.0,621.29,2,1,3,213
14154,239,2,1345.62,239.0,2.0,1345.62,1,1,4,114
14155,266,1,118.75,266.0,1.0,118.75,1,1,1,111
14157,19,2,432.88,19.0,2.0,432.88,4,1,2,412
14158,40,1,507.66,40.0,1.0,507.66,3,1,3,313
14159,19,11,4693.01,19.0,11.0,4693.01,4,2,5,425
14161,215,3,1110.52,215.0,3.0,1110.52,1,1,4,114
14162,173,2,289.36,173.0,2.0,289.36,2,1,2,212
14163,87,4,2445.91,87.0,4.0,2445.91,2,1,5,215
14164,70,2,1631.77,70.0,2.0,1631.77,3,1,4,314
14165,275,1,122.53999999999999,275.0,1.0,122.53999999999999,1,1,1,111
14167,39,4,574.84,39.0,4.0,574.84,3,1,3,313
14171,98,1,363.79,98.0,1.0,363.79,2,1,2,212
14173,10,4,450.84,10.0,4.0,450.84,5,1,2,512
14174,33,1,134.46,33.0,1.0,134.46,3,1,1,311
14175,59,3,3222.3,59.0,3.0,3222.3,3,1,5,315
14176,297,4,576.9000000000001,297.0,4.0,576.9000000000001,1,1,3,113
14177,86,4,559.41,86.0,4.0,559.41,2,1,3,213
14178,8,7,1620.93,8.0,7.0,1620.93,5,2,4,524
14179,40,2,719.78,40.0,2.0,719.78,3,1,3,313
14180,10,25,4748.52,10.0,25.0,4748.52,5,5,5,555
14184,66,1,452.89,66.0,1.0,452.89,3,1,2,312
14185,331,1,197.65,331.0,1.0,197.65,1,1,1,111
14188,30,6,2054.36,30.0,6.0,2054.36,4,1,5,415
14189,2,15,4654.08,2.0,15.0,4654.08,5,3,5,535
14191,1,13,4684.76,1.0,13.0,4684.76,5,3,5,535
14193,67,2,853.39,67.0,2.0,853.39,3,1,3,313
14194,4,21,11349.52,4.0,21.0,11349.52,5,4,5,545
14195,201,2,1012.0,201.0,2.0,1012.0,1,1,4,114
14196,106,1,335.52,106.0,1.0,335.52,2,1,2,212
14198,18,4,701.4,18.0,4.0,701.4,4,1,3,413
14199,218,1,185.39999999999998,218.0,1.0,185.39999999999998,1,1,1,111
14201,60,7,747.44,60.0,7.0,747.44,3,2,3,323
14204,2,1,161.03,2.0,1.0,161.03,5,1,1,511
14205,16,2,466.7,16.0,2.0,466.7,4,1,3,413
14206,239,1,328.15999999999997,239.0,1.0,328.15999999999997,1,1,2,112
14208,94,1,151.74,94.0,1.0,151.74,2,1,1,211
14209,10,6,2073.43,10.0,6.0,2073.43,5,1,5,515
14210,105,6,1905.8400000000001,105.0,6.0,1905.8400000000001,2,1,4,214
14211,53,9,2241.1,53.0,9.0,2241.1,3,2,5,325
14212,89,1,1070.48,89.0,1.0,1070.48,2,1,4,214
14214,30,5,1004.38,30.0,5.0,1004.38,4,1,4,414
14215,11,6,1789.72,11.0,6.0,1789.72,5,1,4,514
14216,3,4,1839.3,3.0,4.0,1839.3,5,1,4,514
14217,1,17,2004.98,1.0,17.0,2004.98,5,3,5,535
14218,42,1,169.48000000000002,42.0,1.0,169.48000000000002,3,1,1,311
14219,4,1,89.94,4.0,1.0,89.94,5,1,1,511
14220,247,2,632.4,247.0,2.0,632.4,1,1,3,113
14221,42,9,3432.8,42.0,9.0,3432.8,3,2,5,325
14222,177,1,683.17,177.0,1.0,683.17,2,1,3,213
14223,92,3,991.13,92.0,3.0,991.13,2,1,4,214
14224,110,4,1050.12,110.0,4.0,1050.12,2,1,4,214
14226,28,5,2232.19,28.0,5.0,2232.19,4,1,5,415
14227,26,10,3350.96,26.0,10.0,3350.96,4,2,5,425
14229,51,3,1547.2,51.0,3.0,1547.2,3,1,4,314
14231,183,3,925.71,183.0,3.0,925.71,1,1,4,114
14232,42,5,2048.07,42.0,5.0,2048.07,3,1,5,315
14233,49,4,1462.72,49.0,4.0,1462.72,3,1,4,314
14234,22,4,775.46,22.0,4.0,775.46,4,1,3,413
14235,75,5,3144.86,75.0,5.0,3144.86,2,1,5,215
14236,80,2,490.86,80.0,2.0,490.86,2,1,3,213
14237,373,1,161.0,368.80999999999995,1.0,161.0,1,1,1,111
14238,326,1,146.85,326.0,1.0,146.85,1,1,1,111
14239,43,11,2380.85,43.0,11.0,2380.85,3,2,5,325
14240,30,2,890.34,30.0,2.0,890.34,4,1,3,413
14241,183,1,213.70000000000002,183.0,1.0,213.70000000000002,1,1,1,111
14242,234,2,280.55,234.0,2.0,280.55,1,1,2,112
14243,8,10,2588.77,8.0,10.0,2588.77,5,2,5,525
14245,219,2,1693.45,219.0,2.0,1693.45,1,1,4,114
14246,110,3,1474.06,110.0,3.0,1474.06,2,1,4,214
14247,278,1,136.76999999999998,278.0,1.0,136.76999999999998,1,1,1,111
14248,318,1,302.58,318.0,1.0,302.58,1,1,2,112
14250,7,3,1904.05,7.0,3.0,1904.05,5,1,4,514
14251,1,5,2879.7000000000003,1.0,5.0,2879.7000000000003,5,1,5,515
14256,260,2,969.0600000000001,260.0,2.0,969.0600000000001,1,1,4,114
14257,64,5,3099.7200000000003,64.0,5.0,3099.7200000000003,3,1,5,315
14258,9,9,12669.98,9.0,9.0,12669.98,5,2,5,525
14259,141,1,120.0,141.0,1.0,120.0,2,1,1,211
14261,50,2,1163.45,50.0,2.0,1163.45,3,1,4,314
14262,8,8,2618.23,8.0,8.0,2618.23,5,2,5,525
14264,154,2,333.97,154.0,2.0,333.97,2,1,2,212
14267,162,3,1516.24,162.0,3.0,1516.24,2,1,4,214
14270,331,1,492.65000000000003,331.0,1.0,492.65000000000003,1,1,3,113
14271,225,1,112.32,225.0,1.0,112.32,1,1,1,111
14272,73,2,437.96,73.0,2.0,437.96,2,1,2,212
14273,51,4,559.97,51.0,4.0,559.97,3,1,3,313
14276,98,3,1119.74,98.0,3.0,1119.74,2,1,4,214
14280,196,1,134.04,196.0,1.0,134.04,1,1,1,111
14282,3,15,3729.34,3.0,15.0,3729.34,5,3,5,535
14284,30,2,595.25,30.0,2.0,595.25,4,1,3,413
14285,21,4,1910.01,21.0,4.0,1910.01,4,1,4,414
14286,23,3,4628.75,23.0,3.0,4628.75,4,1,5,415
14287,8,3,176.63,8.0,3.0,176.63,5,1,1,511
14288,213,1,426.6,213.0,1.0,426.6,1,1,2,112
14289,8,6,911.26,8.0,6.0,911.26,5,1,4,514
14290,11,5,2314.65,11.0,5.0,2314.65,5,1,5,515
14291,1,11,3883.25,1.0,11.0,3883.25,5,2,5,525
14292,7,9,4871.93,7.0,9.0,4871.93,5,2,5,525
14293,3,4,1046.56,3.0,4.0,1046.56,5,1,4,514
14295,40,1,166.20000000000002,40.0,1.0,166.20000000000002,3,1,1,311
14297,17,4,1305.33,17.0,4.0,1305.33,4,1,4,414
14298,8,44,51527.3,8.0,29.809999999999945,17281.158099999997,5,5,5,555
14299,8,9,3965.62,8.0,9.0,3965.62,5,2,5,525
14300,18,1,43.2,18.0,1.0,43.2,4,1,1,411
14301,117,1,640.14,117.0,1.0,640.14,2,1,3,213
14304,222,1,383.45,222.0,1.0,383.45,1,1,2,112
14305,71,3,1858.96,71.0,3.0,1858.96,3,1,4,314
14306,51,2,2093.32,51.0,2.0,2093.32,3,1,5,315
14307,88,6,2995.72,88.0,6.0,2995.72,2,1,5,215
14309,8,9,2352.53,8.0,9.0,2352.53,5,2,5,525
14311,242,1,310.26,242.0,1.0,310.26,1,1,2,112
14312,46,6,1611.59,46.0,6.0,1611.59,3,1,4,314
14314,106,1,120.0,106.0,1.0,120.0,2,1,1,211
14315,44,6,2481.13,44.0,6.0,2481.13,3,1,5,315
14317,64,1,508.58000000000004,64.0,1.0,508.58000000000004,3,1,3,313
14320,206,2,477.79,206.0,2.0,477.79,1,1,3,113
14321,10,5,1530.75,10.0,5.0,1530.75,5,1,4,514
14323,114,2,605.0600000000001,114.0,2.0,605.0600000000001,2,1,3,213
14326,242,1,183.85,242.0,1.0,183.85,1,1,1,111
14327,163,1,311.65,163.0,1.0,311.65,2,1,2,212
14329,17,7,5014.84,17.0,7.0,5014.84,4,2,5,425
14331,124,2,462.65999999999997,124.0,2.0,462.65999999999997,2,1,2,212
14332,22,3,866.31,22.0,3.0,866.31,4,1,3,413
14333,67,1,415.2,67.0,1.0,415.2,3,1,2,312
14334,16,8,2552.21,16.0,8.0,2552.21,4,2,5,425
14336,16,4,1614.91,16.0,4.0,1614.91,4,1,4,414
14338,161,2,588.22,161.0,2.0,588.22,2,1,3,213
14339,242,1,309.52,242.0,1.0,309.52,1,1,2,112
14340,218,1,134.7,218.0,1.0,134.7,1,1,1,111
14341,45,8,2182.28,45.0,8.0,2182.28,3,2,5,325
14342,21,4,668.5600000000001,21.0,4.0,668.5600000000001,4,1,3,413
14344,127,8,889.9300000000001,127.0,8.0,889.9300000000001,2,2,3,223
14345,38,1,108.97999999999999,38.0,1.0,108.97999999999999,3,1,1,311
14346,120,2,1021.58,120.0,2.0,1021.58,2,1,4,214
14348,260,1,409.57,260.0,1.0,409.57,1,1,2,112
14349,10,1,133.5,10.0,1.0,133.5,5,1,1,511
14350,274,1,282.93,274.0,1.0,282.93,1,1,2,112
14351,164,1,51.0,164.0,1.0,51.0,2,1,1,211
14352,157,4,1078.96,157.0,4.0,1078.96,2,1,4,214
14353,215,1,90.6,215.0,1.0,90.6,1,1,1,111
14354,5,2,163.62,5.0,2.0,163.62,5,1,1,511
14355,365,1,174.4,365.0,1.0,174.4,1,1,1,111
14356,79,2,701.23,79.0,2.0,701.23,2,1,3,213
14357,43,1,225.77,43.0,1.0,225.77,3,1,1,311
14359,19,3,912.18,19.0,3.0,912.18,4,1,4,414
14360,31,4,2128.23,31.0,4.0,2128.23,4,1,5,415
14362,22,1,161.2,22.0,1.0,161.2,4,1,1,411
14364,108,8,3717.35,108.0,8.0,3717.35,2,2,5,225
14367,8,16,9261.52,8.0,16.0,9261.52,5,3,5,535
14368,319,1,155.0,319.0,1.0,155.0,1,1,1,111
14371,295,1,100.5,295.0,1.0,100.5,1,1,1,111
14373,358,1,76.55,358.0,1.0,76.55,1,1,1,111
14375,185,1,257.68,185.0,1.0,257.68,1,1,2,112
14377,191,2,617.05,191.0,2.0,617.05,1,1,3,113
14379,44,2,348.1,44.0,2.0,348.1,3,1,2,312
14381,52,1,202.68,52.0,1.0,202.68,3,1,1,311
14382,26,1,626.0699999999999,26.0,1.0,626.0699999999999,4,1,3,413
14383,38,3,1247.69,38.0,3.0,1247.69,3,1,4,314
14385,9,3,202.11,9.0,3.0,202.11,5,1,1,511
14386,296,1,142.4,296.0,1.0,142.4,1,1,1,111
14387,32,3,1770.56,32.0,3.0,1770.56,4,1,4,414
14388,10,8,3212.84,10.0,8.0,3212.84,5,2,5,525
14389,65,2,1043.46,65.0,2.0,1043.46,3,1,4,314
14390,10,9,4652.82,10.0,9.0,4652.82,5,2,5,525
14393,218,1,67.95,218.0,1.0,67.95,1,1,1,111
14395,2,9,3507.71,2.0,9.0,3507.71,5,2,5,525
14396,65,2,487.99,65.0,2.0,487.99,3,1,3,313
14397,2,19,2612.96,2.0,19.0,2612.96,5,4,5,545
14400,149,1,574.7,149.0,1.0,574.7,2,1,3,213
14401,4,13,4051.48,4.0,13.0,4051.48,5,3,5,535
14403,130,4,1475.81,130.0,4.0,1475.81,2,1,4,214
14404,33,6,1474.32,33.0,6.0,1474.32,3,1,4,314
14406,119,1,156.75,119.0,1.0,156.75,2,1,1,211
14407,107,6,2157.73,107.0,6.0,2157.73,2,1,5,215
14408,10,7,2606.53,10.0,7.0,2606.53,5,2,5,525
14409,71,6,2059.4500000000003,71.0,6.0,2059.4500000000003,3,1,5,315
14410,92,9,1105.07,92.0,9.0,1105.07,2,2,4,224
14411,310,1,1063.0,310.0,1.0,1063.0,1,1,4,114
14412,42,2,770.03,42.0,2.0,770.03,3,1,3,313
14413,362,1,122.7,362.0,1.0,122.7,1,1,1,111
14414,91,7,1496.98,91.0,7.0,1496.98,2,2,4,224
14415,1,13,5900.28,1.0,13.0,5900.28,5,3,5,535
14416,22,2,490.22,22.0,2.0,490.22,4,1,3,413
14418,3,3,1937.25,3.0,3.0,1937.25,5,1,4,514
14419,10,6,1058.06,10.0,6.0,1058.06,5,1,4,514
14420,99,1,387.52,99.0,1.0,387.52,2,1,2,212
14421,57,2,813.11,57.0,2.0,813.11,3,1,3,313
14422,0,6,4263.64,0.0,6.0,4263.64,5,1,5,515
14423,218,1,265.2,218.0,1.0,265.2,1,1,2,112
14424,17,1,322.08,17.0,1.0,322.08,4,1,2,412
14426,23,10,4481.67,23.0,10.0,4481.67,4,2,5,425
14427,50,2,363.34000000000003,50.0,2.0,363.34000000000003,3,1,2,312
14428,7,5,1244.83,7.0,5.0,1244.83,5,1,4,514
14431,302,1,470.36,302.0,1.0,470.36,1,1,3,113
14432,9,6,2255.51,9.0,6.0,2255.51,5,1,5,515
14434,21,6,1372.8,21.0,6.0,1372.8,4,1,4,414
14436,98,1,89.06,98.0,1.0,89.06,2,1,1,211
14437,365,1,63.0,365.0,1.0,63.0,1,1,1,111
14438,306,1,131.9,306.0,1.0,131.9,1,1,1,111
14440,8,5,2357.6800000000003,8.0,5.0,2357.6800000000003,5,1,5,515
14441,0,4,1712.89,0.0,4.0,1712.89,5,1,4,514
14443,53,4,1420.2,53.0,4.0,1420.2,3,1,4,314
14446,0,4,1039.58,0.0,4.0,1039.58,5,1,4,514
14447,18,5,1163.23,18.0,5.0,1163.23,4,1,4,414
14448,9,2,375.35,9.0,2.0,375.35,5,1,2,512
14449,18,4,907.1,18.0,4.0,907.1,4,1,4,414
14450,180,3,483.25,180.0,3.0,483.25,1,1,3,113
14451,60,2,662.59,60.0,2.0,662.59,3,1,3,313
14452,10,2,264.44,10.0,2.0,264.44,5,1,2,512
14453,190,1,119.93,190.0,1.0,119.93,1,1,1,111
14456,5,9,3062.4,5.0,9.0,3062.4,5,2,5,525
14457,310,1,113.64,310.0,1.0,113.64,1,1,1,111
14459,155,1,1837.92,155.0,1.0,1837.92,2,1,4,214
14460,110,3,434.34,110.0,3.0,434.34,2,1,2,212
14461,148,3,2103.06,148.0,3.0,2103.06,2,1,5,215
14462,66,11,2004.02,66.0,11.0,2004.02,3,2,5,325
14463,98,3,529.62,98.0,3.0,529.62,2,1,3,213
14465,246,3,1058.6200000000001,246.0,3.0,1058.6200000000001,1,1,4,114
14466,29,7,2272.4,29.0,7.0,2272.4,4,2,5,425
14467,17,4,598.76,17.0,4.0,598.76,4,1,3,413
14470,11,2,461.19,11.0,2.0,461.19,5,1,2,512
14472,103,8,1936.84,103.0,8.0,1936.84,2,2,4,224
14473,74,2,234.34000000000003,74.0,2.0,234.34000000000003,2,1,1,211
14474,46,1,547.66,46.0,1.0,547.66,3,1,3,313
14475,71,3,925.85,71.0,3.0,925.85,3,1,4,314
14476,257,1,215.7,257.0,1.0,215.7,1,1,1,111
14477,19,4,1309.6,19.0,4.0,1309.6,4,1,4,414
14479,253,2,316.25,253.0,2.0,316.25,1,1,2,112
14480,11,1,279.05,11.0,1.0,279.05,5,1,2,512
14481,164,2,636.51,164.0,2.0,636.51,2,1,3,213
14482,18,6,2068.15,18.0,6.0,2068.15,4,1,5,415
14483,281,1,137.1,281.0,1.0,137.1,1,1,1,111
14484,50,1,321.92,50.0,1.0,321.92,3,1,2,312
14485,38,1,165.75,38.0,1.0,165.75,3,1,1,311
14487,26,6,1196.33,26.0,6.0,1196.33,4,1,4,414
14488,67,1,1064.28,67.0,1.0,1064.28,3,1,4,314
14489,207,1,463.38,207.0,1.0,463.38,1,1,2,112
14491,175,2,340.93,175.0,2.0,340.93,2,1,2,212
14493,7,5,2383.2400000000002,7.0,5.0,2383.2400000000002,5,1,5,515
14494,25,1,139.56,25.0,1.0,139.56,4,1,1,411
14495,50,2,123.8,50.0,2.0,123.8,3,1,1,311
14496,311,2,538.8100000000001,311.0,2.0,538.8100000000001,1,1,3,113
14497,309,1,475.37,309.0,1.0,475.37,1,1,3,113
14498,42,5,1957.32,42.0,5.0,1957.32,3,1,4,314
14499,26,3,815.32,26.0,3.0,815.32,4,1,3,413
14500,88,3,356.85,88.0,3.0,356.85,2,1,2,212
14501,183,2,251.21,183.0,2.0,251.21,1,1,2,112
14502,19,11,2470.67,19.0,11.0,2470.67,4,2,5,425
14503,3,6,3543.26,3.0,6.0,3543.26,5,1,5,515
14504,47,4,673.26,47.0,4.0,673.26,3,1,3,313
14505,17,8,5905.64,17.0,8.0,5905.64,4,2,5,425
14506,17,5,2012.17,17.0,5.0,2012.17,4,1,5,415
14507,23,6,1383.18,23.0,6.0,1383.18,4,1,4,414
14508,22,2,276.42,22.0,2.0,276.42,4,1,2,412
14511,11,5,1314.81,11.0,5.0,1314.81,5,1,4,514
14512,187,2,275.28,187.0,2.0,275.28,1,1,2,112
14513,100,3,455.59000000000003,100.0,3.0,455.59000000000003,2,1,2,212
14514,61,3,1055.35,61.0,3.0,1055.35,3,1,4,314
14515,17,6,2102.09,17.0,6.0,2102.09,4,1,5,415
14517,33,2,330.45,33.0,2.0,330.45,3,1,2,312
14518,64,1,174.37,64.0,1.0,174.37,3,1,1,311
14520,1,2,270.6,1.0,2.0,270.6,5,1,2,512
14522,24,4,974.54,24.0,4.0,974.54,4,1,4,414
14523,108,1,241.09,108.0,1.0,241.09,2,1,1,211
14524,31,9,1867.68,31.0,9.0,1867.68,4,2,4,424
14525,19,9,4332.2,19.0,9.0,4332.2,4,2,5,425
14527,2,55,8508.82,2.0,29.809999999999945,8508.82,5,5,5,555
14528,37,1,364.21999999999997,37.0,1.0,364.21999999999997,3,1,2,312
14529,60,3,620.04,60.0,3.0,620.04,3,1,3,313
14530,25,6,2925.91,25.0,6.0,2925.91,4,1,5,415
14532,236,4,932.85,236.0,4.0,932.85,1,1,4,114
14533,24,7,1949.72,24.0,7.0,1949.72,4,2,4,424
14534,2,18,4447.05,2.0,18.0,4447.05,5,3,5,535
14535,60,3,2864.19,60.0,3.0,2864.19,3,1,5,315
14536,259,1,171.8,259.0,1.0,171.8,1,1,1,111
14537,57,1,355.56,57.0,1.0,355.56,3,1,2,312
14538,64,2,388.25,64.0,2.0,388.25,3,1,2,312
14539,15,2,537.48,15.0,2.0,537.48,4,1,3,413
14540,9,3,996.26,9.0,3.0,996.26,5,1,4,514
14541,58,8,1461.65,58.0,8.0,1461.65,3,2,4,324
14542,185,1,103.25,185.0,1.0,103.25,1,1,1,111
14543,28,16,3630.33,28.0,16.0,3630.33,4,3,5,435
14544,24,2,2024.45,24.0,2.0,2024.45,4,1,5,415
14546,5,5,2578.09,5.0,5.0,2578.09,5,1,5,515
14547,3,8,4007.54,3.0,8.0,4007.54,5,2,5,525
14548,150,2,652.8,150.0,2.0,652.8,2,1,3,213
14549,311,1,289.24,311.0,1.0,289.24,1,1,2,112
14550,10,2,765.62,10.0,2.0,765.62,5,1,3,513
14551,18,2,186.23,18.0,2.0,186.23,4,1,1,411
14552,151,1,165.07,151.0,1.0,165.07,2,1,1,211
14553,19,5,859.27,19.0,5.0,859.27,4,1,3,413
14554,10,4,2381.04,10.0,4.0,2381.04,5,1,5,515
14555,57,2,324.14,57.0,2.0,324.14,3,1,2,312
14557,85,1,788.38,85.0,1.0,788.38,2,1,3,213
14560,7,22,2237.77,7.0,22.0,2237.77,5,4,5,545
14561,75,3,1080.76,75.0,3.0,1080.76,2,1,4,214
14562,3,18,5074.77,3.0,18.0,5074.77,5,3,5,535
14565,95,4,3099.12,95.0,4.0,3099.12,2,1,5,215
14567,56,2,1530.3600000000001,56.0,2.0,1530.3600000000001,3,1,4,314
14569,1,1,227.39,1.0,1.0,227.39,5,1,1,511
14570,280,2,218.06,280.0,2.0,218.06,1,1,1,111
14572,3,7,2832.84,3.0,7.0,2832.84,5,2,5,525
14573,179,9,1653.42,179.0,9.0,1653.42,1,2,4,124
14576,372,1,35.400000000000006,368.80999999999995,1.0,35.400000000000006,1,1,1,111
14577,12,4,859.71,12.0,4.0,859.71,5,1,3,513
14578,3,1,168.63,3.0,1.0,168.63,5,1,1,511
14581,16,1,138.6,16.0,1.0,138.6,4,1,1,411
14582,40,1,114.11,40.0,1.0,114.11,3,1,1,311
14583,5,5,1052.55,5.0,5.0,1052.55,5,1,4,514
14584,169,4,1042.26,169.0,4.0,1042.26,2,1,4,214
14585,50,1,157.05,50.0,1.0,157.05,3,1,1,311
14586,276,1,237.36,276.0,1.0,237.36,1,1,1,111
14587,18,9,1601.14,18.0,9.0,1601.14,4,2,4,424
14589,371,1,39.75,368.80999999999995,1.0,39.75,1,1,1,111
14591,15,4,1447.14,15.0,4.0,1447.14,4,1,4,414
14592,35,3,570.46,35.0,3.0,570.46,3,1,3,313
14593,21,3,617.99,21.0,3.0,617.99,4,1,3,413
14594,7,2,379.83,7.0,2.0,379.83,5,1,2,512
14595,19,6,1740.6,19.0,6.0,1740.6,4,1,4,414
14597,11,2,883.15,11.0,2.0,883.15,5,1,3,513
14598,44,1,221.97,44.0,1.0,221.97,3,1,1,311
14600,305,1,393.33000000000004,305.0,1.0,393.33000000000004,1,1,2,112
14601,10,1,213.96,10.0,1.0,213.96,5,1,1,511
14603,274,1,660.0,274.0,1.0,660.0,1,1,3,113
14606,1,93,12156.65,1.0,29.809999999999945,12156.65,5,5,5,555
14607,15,14,16569.5,15.0,14.0,16569.5,4,3,5,435
14608,4,4,1785.15,4.0,4.0,1785.15,5,1,4,514
14609,72,4,601.56,72.0,4.0,601.56,2,1,3,213
14616,242,3,406.08000000000004,242.0,3.0,406.08000000000004,1,1,2,112
14618,9,3,553.44,9.0,3.0,553.44,5,1,3,513
14619,245,1,394.44,245.0,1.0,394.44,1,1,2,112
14620,205,2,412.78000000000003,205.0,2.0,412.78000000000003,1,1,2,112
14621,1,5,1788.3600000000001,1.0,5.0,1788.3600000000001,5,1,4,514
14622,184,1,320.58000000000004,184.0,1.0,320.58000000000004,1,1,2,112
14623,32,5,889.25,32.0,5.0,889.25,4,1,3,413
14624,57,2,225.85,57.0,2.0,225.85,3,1,1,311
14625,196,2,899.63,196.0,2.0,899.63,1,1,4,114
14626,23,4,2791.27,23.0,4.0,2791.27,4,1,5,415
14628,91,2,671.96,91.0,2.0,671.96,2,1,3,213
14629,4,2,959.01,4.0,2.0,959.01,5,1,4,514
14631,50,3,1006.98,50.0,3.0,1006.98,3,1,4,314
14632,262,1,114.56,262.0,1.0,114.56,1,1,1,111
14633,266,1,344.90000000000003,266.0,1.0,344.90000000000003,1,1,2,112
14636,36,2,609.85,36.0,2.0,609.85,3,1,3,313
14638,50,1,443.6,50.0,1.0,443.6,3,1,2,312
14639,52,6,2984.49,52.0,6.0,2984.49,3,1,5,315
14640,24,6,2125.08,24.0,6.0,2125.08,4,1,5,415
14641,21,1,110.46,21.0,1.0,110.46,4,1,1,411
14642,58,1,96.12,58.0,1.0,96.12,3,1,1,311
14643,170,2,693.8100000000001,170.0,2.0,693.8100000000001,2,1,3,213
14644,67,2,830.76,67.0,2.0,830.76,3,1,3,313
14645,156,2,597.09,156.0,2.0,597.09,2,1,3,213
14647,201,1,243.22,201.0,1.0,243.22,1,1,2,112
14649,4,4,1417.29,4.0,4.0,1417.29,5,1,4,514
14651,67,2,654.6,67.0,2.0,654.6,3,1,3,313
14652,77,1,114.18,77.0,1.0,114.18,2,1,1,211
14653,1,7,1947.55,1.0,7.0,1947.55,5,2,4,524
14655,8,4,1932.23,8.0,4.0,1932.23,5,1,4,514
14656,169,2,291.05,169.0,2.0,291.05,2,1,2,212
14657,17,4,848.22,17.0,4.0,848.22,4,1,3,413
14658,5,2,247.15,5.0,2.0,247.15,5,1,2,512
14659,8,9,2529.93,8.0,9.0,2529.93,5,2,5,525
14660,86,2,285.74,86.0,2.0,285.74,2,1,2,212
14661,26,1,107.95,26.0,1.0,107.95,4,1,1,411
14662,28,4,771.17,28.0,4.0,771.17,4,1,3,413
14664,19,2,637.89,19.0,2.0,637.89,4,1,3,413
14665,60,5,1835.7,60.0,5.0,1835.7,3,1,4,314
14666,24,1,195.25,24.0,1.0,195.25,4,1,1,411
14667,10,25,9241.2,10.0,25.0,9241.2,5,5,5,555
14669,241,3,1269.99,241.0,3.0,1269.99,1,1,4,114
14670,280,2,411.53,280.0,2.0,411.53,1,1,2,112
14672,234,2,765.55,234.0,2.0,765.55,1,1,3,113
14673,3,5,1736.4,3.0,5.0,1736.4,5,1,4,514
14675,16,1,604.75,16.0,1.0,604.75,4,1,3,413
14676,31,6,2548.2400000000002,31.0,6.0,2548.2400000000002,4,1,5,415
14680,25,16,28754.11,25.0,16.0,17281.158099999997,4,3,5,435
14681,71,3,498.95,71.0,3.0,498.95,3,1,3,313
14682,187,2,52.0,187.0,2.0,52.0,1,1,1,111
14684,25,5,1236.28,25.0,5.0,1236.28,4,1,4,414
14687,106,1,628.38,106.0,1.0,628.38,2,1,3,213
14688,7,21,5630.87,7.0,21.0,5630.87,5,4,5,545
14689,208,1,112.8,208.0,1.0,112.8,1,1,1,111
14690,44,2,371.7,44.0,2.0,371.7,3,1,2,312
14691,30,5,2114.33,30.0,5.0,2114.33,4,1,5,415
14692,137,4,591.55,137.0,4.0,591.55,2,1,3,213
14693,264,1,172.9,264.0,1.0,172.9,1,1,1,111
14696,4,7,2078.95,4.0,7.0,2078.95,5,2,5,525
14697,218,2,188.60999999999999,218.0,2.0,188.60999999999999,1,1,1,111
14698,1,5,1250.76,1.0,5.0,1250.76,5,1,4,514
14699,214,1,109.13000000000001,214.0,1.0,109.13000000000001,1,1,1,111
14700,32,3,2235.3,32.0,3.0,2235.3,4,1,5,415
14701,10,9,2549.37,10.0,9.0,2549.37,5,2,5,525
14702,1,17,3292.14,1.0,17.0,3292.14,5,3,5,535
14703,14,1,318.17,14.0,1.0,318.17,4,1,2,412
14704,11,9,1546.91,11.0,9.0,1546.91,5,2,4,524
14705,198,1,179.0,198.0,1.0,179.0,1,1,1,111
14708,2,3,1126.37,2.0,3.0,1126.37,5,1,4,514
14709,15,13,4921.04,15.0,13.0,4921.04,4,3,5,435
14710,14,4,606.13,14.0,4.0,606.13,4,1,3,413
14711,10,11,2868.8,10.0,11.0,2868.8,5,2,5,525
14712,29,3,917.07,29.0,3.0,917.07,4,1,4,414
14713,9,11,2666.36,9.0,11.0,2666.36,5,2,5,525
14714,24,1,160.19,24.0,1.0,160.19,4,1,1,411
14715,24,4,867.38,24.0,4.0,867.38,4,1,3,413
14716,43,2,329.68,43.0,2.0,329.68,3,1,2,312
14719,1,5,1602.13,1.0,5.0,1602.13,5,1,4,514
14720,5,3,663.81,5.0,3.0,663.81,5,1,3,513
14722,147,1,187.92000000000002,147.0,1.0,187.92000000000002,2,1,1,211
14723,10,6,1158.3,10.0,6.0,1158.3,5,1,4,514
14725,24,1,718.08,24.0,1.0,718.08,4,1,3,413
14727,274,1,268.58,274.0,1.0,268.58,1,1,2,112
14729,373,1,313.49,368.80999999999995,1.0,313.49,1,1,2,112
14730,1,8,2005.06,1.0,8.0,2005.06,5,2,5,525
14731,47,3,380.02,47.0,3.0,380.02,3,1,2,312
14732,8,8,2702.4900000000002,8.0,8.0,2702.4900000000002,5,2,5,525
14733,16,12,9585.91,16.0,12.0,9585.91,4,2,5,425
14735,3,32,6065.69,3.0,29.809999999999945,6065.69,5,5,5,555
14737,3,3,1164.55,3.0,3.0,1164.55,5,1,4,514
14738,42,7,1314.45,42.0,7.0,1314.45,3,2,4,324
