CustomerID,Recency,Frequency,Monetary,Recency_capped,Frequency_capped,Monetary_capped,R_Score,F_Score,M_Score,RFM_Score
14978,72,5,1931.42,72.0,5.0,1931.42,2,1,4,214
15002,115,4,1641.76,115.0,4.0,1641.76,2,1,4,214
15005,15,28,6316.57,15.0,28.0,6316.57,4,5,5,455
15021,8,9,1914.82,8.0,9.0,1914.82,5,2,4,524
15023,3,11,6802.76,3.0,11.0,6802.76,5,2,5,525
15024,9,10,1661.33,9.0,10.0,1661.33,5,2,4,524
15032,256,3,4959.1,256.0,3.0,4959.1,1,1,5,115
15033,4,10,2586.67,4.0,10.0,2586.67,5,2,5,525
15034,15,8,4308.61,15.0,8.0,4308.61,4,2,5,425
15039,9,47,19914.44,9.0,29.809999999999945,17281.158099999997,5,5,5,555
15044,19,17,7700.2300000000005,19.0,17.0,7700.2300000000005,4,3,5,435
15046,9,15,5213.7699999999995,9.0,15.0,5213.7699999999995,5,3,5,535
15050,25,3,1782.09,25.0,3.0,1782.09,4,1,4,414
15058,25,11,2124.9900000000002,25.0,11.0,2124.9900000000002,4,2,5,425
15061,3,48,54534.14,3.0,29.809999999999945,17281.158099999997,5,5,5,555
15065,37,4,3158.13,37.0,4.0,3158.13,3,1,5,315
15067,78,3,1744.76,78.0,3.0,1744.76,2,1,4,214
15078,7,32,9743.11,7.0,29.809999999999945,9743.11,5,5,5,555
15089,10,6,2420.84,10.0,6.0,2420.84,5,1,5,515
15093,18,6,4597.02,18.0,6.0,4597.02,4,1,5,415
15098,182,3,39916.5,182.0,3.0,17281.158099999997,1,1,5,115
15105,18,7,2298.93,18.0,7.0,2298.93,4,2,5,425
15113,9,3,3609.33,9.0,3.0,3609.33,5,1,5,515
15114,30,10,2760.56,30.0,10.0,2760.56,4,2,5,425
15122,114,3,1633.78,114.0,3.0,1633.78,2,1,4,214
15123,7,2,2199.31,7.0,2.0,2199.31,5,1,5,515
15125,25,15,11528.48,25.0,15.0,11528.48,4,3,5,435
15129,50,11,3447.4,50.0,11.0,3447.4,3,2,5,325
15140,52,7,2354.25,52.0,7.0,2354.25,3,2,5,325
15144,8,17,6580.44,8.0,17.0,6580.44,5,3,5,535
15150,17,10,5314.47,17.0,10.0,5314.47,4,2,5,425
15152,9,13,4745.69,9.0,13.0,4745.69,5,3,5,535
15157,3,3,1936.07,3.0,3.0,1936.07,5,1,4,514
15159,1,30,18641.010000000002,1.0,29.809999999999945,17281.158099999997,5,5,5,555
15172,8,5,1624.05,8.0,5.0,1624.05,5,1,4,514
15179,18,5,2206.95,18.0,5.0,2206.95,4,1,5,415
15187,1,16,4777.18,1.0,16.0,4777.18,5,3,5,535
15189,1,41,16225.39,1.0,29.809999999999945,16225.39,5,5,5,555
15194,3,15,7616.53,3.0,15.0,7616.53,5,3,5,535
15195,2,1,3861.0,2.0,1.0,3861.0,5,1,5,515
15203,25,6,1827.8,25.0,6.0,1827.8,4,1,4,414
15214,1,8,1661.44,1.0,8.0,1661.44,5,2,4,524
15218,10,11,5756.89,10.0,11.0,5756.89,5,2,5,525
15220,51,6,1778.96,51.0,6.0,1778.96,3,1,4,314
15228,66,4,3386.71,66.0,4.0,3386.71,3,1,5,315
15235,217,12,2247.51,217.0,12.0,2247.51,1,2,5,125
15240,44,5,1706.57,44.0,5.0,1706.57,3,1,4,314
15241,66,8,1756.44,66.0,8.0,1756.44,3,2,4,324
15245,134,3,2515.84,134.0,3.0,2515.84,2,1,5,215
15249,31,13,6688.46,31.0,13.0,6688.46,4,3,5,435
15251,9,11,10484.99,9.0,11.0,10484.99,5,2,5,525
15260,100,7,1810.77,100.0,7.0,1810.77,2,2,4,224
15267,22,5,1717.36,22.0,5.0,1717.36,4,1,4,414
15270,15,7,2379.49,15.0,7.0,2379.49,4,2,5,425
15271,7,15,2507.07,7.0,15.0,2507.07,5,3,5,535
15281,58,9,2332.15,58.0,9.0,2332.15,3,2,5,325
15288,43,5,2306.52,43.0,5.0,2306.52,3,1,5,315
15290,4,18,7943.22,4.0,18.0,7943.22,5,3,5,535
15291,25,15,4668.3,25.0,15.0,4668.3,4,3,5,435
15296,50,6,3672.86,50.0,6.0,3672.86,3,1,5,315
15298,2,12,4799.9,2.0,12.0,4799.9,5,2,5,525
15299,67,7,4507.01,67.0,7.0,4507.01,3,2,5,325
15301,50,12,5070.35,50.0,12.0,5070.35,3,2,5,325
15311,0,91,60767.9,0.0,29.809999999999945,17281.158099999997,5,5,5,555
15321,70,3,2748.31,70.0,3.0,2748.31,3,1,5,315
15341,80,1,2020.52,80.0,1.0,2020.52,2,1,5,215
15351,12,7,1960.1100000000001,12.0,7.0,1960.1100000000001,5,2,5,525
15356,31,10,2766.5,31.0,10.0,2766.5,4,2,5,425
15358,4,22,8347.2,4.0,22.0,8347.2,5,4,5,545
15365,25,7,2314.32,25.0,7.0,2314.32,4,2,5,425
15367,57,4,1877.59,57.0,4.0,1877.59,3,1,4,314
15370,40,7,2386.05,40.0,7.0,2386.05,3,2,5,325
15372,137,1,2007.3999999999999,137.0,1.0,2007.3999999999999,2,1,5,215
15373,8,12,2415.91,8.0,12.0,2415.91,5,2,5,525
15379,169,7,3703.29,169.0,7.0,3703.29,2,2,5,225
15380,8,5,1690.2600000000002,8.0,5.0,1690.2600000000002,5,1,4,514
15382,14,6,5955.71,14.0,6.0,5955.71,4,1,5,415
15394,9,4,2183.54,9.0,4.0,2183.54,5,1,5,515
15410,84,8,3450.84,84.0,8.0,3450.84,2,2,5,225
15416,64,4,3984.32,64.0,4.0,3984.32,3,1,5,315
15443,1,7,3236.91,1.0,7.0,3236.91,5,2,5,525
15465,19,18,7354.62,19.0,18.0,7354.62,4,3,5,435
15473,14,7,1771.2,14.0,7.0,1771.2,4,2,4,424
15482,15,12,11054.96,15.0,12.0,11054.96,4,2,5,425
15484,1,4,3594.31,1.0,4.0,3594.31,5,1,5,515
15485,30,3,2575.0,30.0,3.0,2575.0,4,1,5,415
15491,95,6,3100.09,95.0,6.0,3100.09,2,1,5,215
15493,32,5,2001.8,32.0,5.0,2001.8,4,1,5,415
15498,2,27,13316.4,2.0,27.0,13316.4,5,5,5,555
15502,15,12,10384.93,15.0,12.0,10384.93,4,2,5,425
15505,52,5,3610.96,52.0,5.0,3610.96,3,1,5,315
15513,33,19,14758.220000000001,33.0,19.0,14758.220000000001,3,4,5,345
15514,12,11,4139.46,12.0,11.0,4139.46,5,2,5,525
15518,64,8,1942.45,64.0,8.0,1942.45,3,2,4,324
15521,40,8,3000.2,40.0,8.0,3000.2,3,2,5,325
15527,18,8,2429.78,18.0,8.0,2429.78,4,2,5,425
15529,22,11,3995.23,22.0,11.0,3995.23,4,2,5,425
15531,8,2,2007.44,8.0,2.0,2007.44,5,1,5,515
15532,25,4,1580.93,25.0,4.0,1580.93,4,1,4,414
15544,9,9,3546.71,9.0,9.0,3546.71,5,2,5,525
15547,7,14,4954.84,7.0,14.0,4954.84,5,3,5,535
15549,77,3,1693.26,77.0,3.0,1693.26,2,1,4,214
15555,12,16,4805.17,12.0,16.0,4805.17,5,3,5,535
15570,7,12,4165.52,7.0,12.0,4165.52,5,2,5,525
15572,4,7,2552.86,4.0,7.0,2552.86,5,2,5,525
15581,120,13,3679.9700000000003,120.0,13.0,3679.9700000000003,2,3,5,235
15594,15,5,1771.78,15.0,5.0,1771.78,4,1,4,414
15601,11,14,6776.56,11.0,14.0,6776.56,5,3,5,535
15606,61,9,2920.16,61.0,9.0,2920.16,3,2,5,325
15611,9,13,1591.45,9.0,13.0,1591.45,5,3,4,534
15615,10,23,10399.74,10.0,23.0,10399.74,5,4,5,545
15622,43,9,3709.56,43.0,9.0,3709.56,3,2,5,325
15628,4,9,2870.2400000000002,4.0,9.0,2870.2400000000002,5,2,5,525
15632,15,8,3285.31,15.0,8.0,3285.31,4,2,5,425
15640,4,15,12515.66,4.0,15.0,12515.66,5,3,5,535
15641,105,4,1887.2,105.0,4.0,1887.2,2,1,4,214
15660,25,9,1600.86,25.0,9.0,1600.86,4,2,4,424
15665,168,2,2242.01,168.0,2.0,2242.01,2,1,5,215
15671,18,7,2657.13,18.0,7.0,2657.13,4,2,5,425
15673,88,4,2881.02,88.0,4.0,2881.02,2,1,5,215
15674,73,5,2446.6,73.0,5.0,2446.6,2,1,5,215
15676,18,3,3435.76,18.0,3.0,3435.76,4,1,5,415
15687,8,9,2993.1,8.0,9.0,2993.1,5,2,5,525
15694,0,14,6479.4,0.0,14.0,6479.4,5,3,5,535
15696,33,8,2736.46,33.0,8.0,2736.46,3,2,5,325
15704,140,4,2293.62,140.0,4.0,2293.62,2,1,5,215
15708,40,7,3364.2400000000002,40.0,7.0,3364.2400000000002,3,2,5,325
15719,32,13,5045.61,32.0,13.0,5045.61,4,3,5,435
15722,35,5,2222.56,35.0,5.0,2222.56,3,1,5,315
15727,16,7,5178.96,16.0,7.0,5178.96,4,2,5,425
15738,18,16,4812.42,18.0,16.0,4812.42,4,3,5,435
15749,235,3,44534.3,235.0,3.0,17281.158099999997,1,1,5,115
15750,2,8,2465.48,2.0,8.0,2465.48,5,2,5,525
15752,39,7,2637.38,39.0,7.0,2637.38,3,2,5,325
15755,10,6,2364.25,10.0,6.0,2364.25,5,1,5,515
15764,88,6,3279.97,88.0,6.0,3279.97,2,1,5,215
15769,7,26,56252.72,7.0,26.0,17281.158099999997,5,5,5,555
15782,9,3,2614.7400000000002,9.0,3.0,2614.7400000000002,5,1,5,515
15785,32,5,2328.9700000000003,32.0,5.0,2328.9700000000003,4,1,5,415
15786,46,3,4932.2,46.0,3.0,4932.2,3,1,5,315
15791,43,2,1612.69,43.0,2.0,1612.69,3,1,4,314
15796,1,8,2711.56,1.0,8.0,2711.56,5,2,5,525
15797,113,4,2207.4,113.0,4.0,2207.4,2,1,5,215
15804,0,13,4206.39,0.0,13.0,4206.39,5,3,5,535
15805,23,17,5528.4800000000005,23.0,17.0,5528.4800000000005,4,3,5,435
15808,306,4,3734.9700000000003,306.0,4.0,3734.9700000000003,1,1,5,115
15811,22,6,2218.62,22.0,6.0,2218.62,4,1,5,415
15812,107,5,1801.14,107.0,5.0,1801.14,2,1,4,214
15814,16,4,1945.33,16.0,4.0,1945.33,4,1,4,414
15815,63,5,2100.6,63.0,5.0,2100.6,3,1,5,315
15819,49,4,1905.45,49.0,4.0,1905.45,3,1,4,314
15826,56,3,1654.31,56.0,3.0,1654.31,3,1,4,314
15827,73,14,1836.0900000000001,73.0,14.0,1836.0900000000001,2,3,4,234
15834,70,4,2233.75,70.0,4.0,2233.75,3,1,5,315
15838,11,19,33643.08,11.0,19.0,17281.158099999997,5,4,5,545
15845,17,8,3711.77,17.0,8.0,3711.77,4,2,5,425
15854,4,12,2974.65,4.0,12.0,2974.65,5,2,5,525
15856,4,27,16387.57,4.0,27.0,16387.57,5,5,5,555
15861,12,8,3165.36,12.0,8.0,3165.36,5,2,5,525
15864,22,6,1936.3200000000002,22.0,6.0,1936.3200000000002,4,1,4,414
15867,5,15,3812.64,5.0,15.0,3812.64,5,3,5,535
15874,63,7,4405.88,63.0,7.0,4405.88,3,2,5,325
15903,9,7,5126.76,9.0,7.0,5126.76,5,2,5,525
15932,4,8,2495.87,4.0,8.0,2495.87,5,2,5,525
15939,89,15,6115.01,89.0,15.0,6115.01,2,3,5,235
15947,82,1,1708.24,82.0,1.0,1708.24,2,1,4,214
15950,31,4,1765.51,31.0,4.0,1765.51,4,1,4,414
15953,15,8,1659.3799999999999,15.0,8.0,1659.3799999999999,4,2,4,424
15955,24,14,4416.26,24.0,14.0,4416.26,4,3,5,435
15971,17,12,4199.85,17.0,12.0,4199.85,4,2,5,425
15974,39,7,3442.15,39.0,7.0,3442.15,3,2,5,325
15980,88,3,2398.86,88.0,3.0,2398.86,2,1,5,215
15981,24,8,3408.48,24.0,8.0,3408.48,4,2,5,425
15984,2,10,2837.67,2.0,10.0,2837.67,5,2,5,525
15993,8,7,2797.57,8.0,7.0,2797.57,5,2,5,525
15998,36,5,3089.97,36.0,5.0,3089.97,3,1,5,315
16000,2,3,12393.7,2.0,3.0,12393.7,5,1,5,515
16003,29,5,2735.37,29.0,5.0,2735.37,4,1,5,415
16007,47,4,1701.94,47.0,4.0,1701.94,3,1,4,314
16011,8,16,3362.71,8.0,16.0,3362.71,5,3,5,535
16013,3,47,37130.6,3.0,29.809999999999945,17281.158099999997,5,5,5,555
16019,46,9,3786.2400000000002,46.0,9.0,3786.2400000000002,3,2,5,325
16029,38,63,81024.84,38.0,29.809999999999945,17281.158099999997,3,5,5,355
16033,5,20,8816.4,5.0,20.0,8816.4,5,4,5,545
16041,30,3,3166.4,30.0,3.0,3166.4,4,1,5,415
16057,16,7,2263.12,16.0,7.0,2263.12,4,2,5,425
16076,3,10,2234.73,3.0,10.0,2234.73,5,2,5,525
16081,56,5,2806.9,56.0,5.0,2806.9,3,1,5,315
16098,87,7,2005.63,87.0,7.0,2005.63,2,2,5,225
16102,42,3,1842.14,42.0,3.0,1842.14,3,1,4,314
16107,17,7,3204.1600000000003,17.0,7.0,3204.1600000000003,4,2,5,425
16115,9,8,1667.97,9.0,8.0,1667.97,5,2,4,524
16126,29,4,6287.77,29.0,4.0,6287.77,4,1,5,415
16128,17,5,1880.22,17.0,5.0,1880.22,4,1,4,414
16131,51,6,3506.54,51.0,6.0,3506.54,3,1,5,315
16133,3,33,14589.04,3.0,29.809999999999945,14589.04,5,5,5,555
16143,3,6,2424.94,3.0,6.0,2424.94,5,1,5,515
16145,8,11,3799.4900000000002,8.0,11.0,3799.4900000000002,5,2,5,525
16150,42,5,2053.02,42.0,5.0,2053.02,3,1,5,315
16152,268,1,1829.04,268.0,1.0,1829.04,1,1,4,114
16153,49,5,1824.23,49.0,5.0,1824.23,3,1,4,314
16156,8,9,3122.04,8.0,9.0,3122.04,5,2,5,525
16161,1,19,5575.56,1.0,19.0,5575.56,5,4,5,545
16168,10,27,3787.6,10.0,27.0,3787.6,5,5,5,555
16169,8,4,1822.97,8.0,4.0,1822.97,5,1,4,514
16170,50,6,1885.05,50.0,6.0,1885.05,3,1,4,314
16180,100,8,10254.18,100.0,8.0,10254.18,2,2,5,225
16182,72,4,6617.65,72.0,4.0,6617.65,2,1,5,215
16186,22,12,4006.94,22.0,12.0,4006.94,4,2,5,425
16187,31,15,6911.4400000000005,31.0,15.0,6911.4400000000005,4,3,5,435
16191,2,13,5180.52,2.0,13.0,5180.52,5,3,5,535
16201,3,4,1863.47,3.0,4.0,1863.47,5,1,4,514
16209,88,5,2262.62,88.0,5.0,2262.62,2,1,5,215
16210,1,18,21086.3,1.0,18.0,17281.158099999997,5,3,5,535
16218,29,7,3084.68,29.0,7.0,3084.68,4,2,5,425
16240,24,2,3718.8,24.0,2.0,3718.8,4,1,5,415
16241,9,13,2607.87,9.0,13.0,2607.87,5,3,5,535
16242,8,7,3603.21,8.0,7.0,3603.21,5,2,5,525
16249,52,5,1800.07,52.0,5.0,1800.07,3,1,4,314
16253,66,2,3683.86,66.0,2.0,3683.86,3,1,5,315
16255,16,8,2619.91,16.0,8.0,2619.91,4,2,5,425
16258,45,5,5203.51,45.0,5.0,5203.51,3,1,5,315
16265,9,9,5447.0,9.0,9.0,5447.0,5,2,5,525
16281,72,1,2062.06,72.0,1.0,2062.06,2,1,5,215
16293,21,10,2248.9900000000002,21.0,10.0,2248.9900000000002,4,2,5,425
16303,25,3,5360.63,25.0,3.0,5360.63,4,1,5,415
16308,37,4,2560.0,37.0,4.0,2560.0,3,1,5,315
16316,64,8,2938.91,64.0,8.0,2938.91,3,2,5,325
16326,5,14,3110.96,5.0,14.0,3110.96,5,3,5,535
16327,14,6,3844.22,14.0,6.0,3844.22,4,1,5,415
16332,28,7,1593.2,28.0,7.0,1593.2,4,2,4,424
16333,7,22,26626.8,7.0,22.0,17281.158099999997,5,4,5,545
16341,24,4,1971.87,24.0,4.0,1971.87,4,1,5,415
16353,3,23,6675.71,3.0,23.0,6675.71,5,4,5,545
16358,1,4,2027.5,1.0,4.0,2027.5,5,1,5,515
16359,7,9,1750.92,7.0,9.0,1750.92,5,2,4,524
16360,4,6,3512.53,4.0,6.0,3512.53,5,1,5,515
16379,4,4,2157.4,4.0,4.0,2157.4,5,1,5,515
16380,61,1,1780.59,61.0,1.0,1780.59,3,1,4,314
16393,2,13,3046.21,2.0,13.0,3046.21,5,3,5,535
16398,154,2,1705.8,154.0,2.0,1705.8,2,1,4,214
16401,1,12,4098.32,1.0,12.0,4098.32,5,2,5,525
16407,12,10,2126.93,12.0,10.0,2126.93,5,2,5,525
16409,36,5,2028.88,36.0,5.0,2028.88,3,1,5,315
16422,17,51,34684.4,17.0,29.809999999999945,17281.158099999997,4,5,5,455
16426,2,10,1908.25,2.0,10.0,1908.25,5,2,4,524
16440,7,5,3640.67,7.0,5.0,3640.67,5,1,5,515
16446,0,2,168472.5,0.0,2.0,17281.158099999997,5,1,5,515
16455,63,7,1841.18,63.0,7.0,1841.18,3,2,4,324
16456,99,5,2158.37,99.0,5.0,2158.37,2,1,5,215
16458,2,18,3482.7400000000002,2.0,18.0,3482.7400000000002,5,3,5,535
16466,33,7,1603.46,33.0,7.0,1603.46,3,2,4,324
16474,7,7,1871.5,7.0,7.0,1871.5,5,2,4,524
16477,63,7,2494.46,63.0,7.0,2494.46,3,2,5,325
16496,8,3,1599.52,8.0,3.0,1599.52,5,1,4,514
16497,49,6,2965.69,49.0,6.0,2965.69,3,1,5,315
16515,52,5,1627.13,52.0,5.0,1627.13,3,1,4,314
16523,1,21,9418.470000000001,1.0,21.0,9418.470000000001,5,4,5,545
16525,2,26,13027.45,2.0,26.0,13027.45,5,5,5,555
16532,17,3,6748.8,17.0,3.0,6748.8,4,1,5,415
16549,10,10,4154.64,10.0,10.0,4154.64,5,2,5,525
16550,108,5,2298.97,108.0,5.0,2298.97,2,1,5,215
16553,163,12,5719.82,163.0,12.0,5719.82,2,2,5,225
16556,66,7,3313.79,66.0,7.0,3313.79,3,2,5,325
16558,0,20,8338.49,0.0,20.0,8338.49,5,4,5,545
16570,15,10,3738.4,15.0,10.0,3738.4,4,2,5,425
16592,4,16,4113.68,4.0,16.0,4113.68,5,3,5,535
16607,17,14,3347.71,17.0,14.0,3347.71,4,3,5,435
16609,15,7,5493.46,15.0,7.0,5493.46,4,2,5,425
16618,31,5,2647.59,31.0,5.0,2647.59,4,1,5,415
16626,0,17,4413.1,0.0,17.0,4413.1,5,3,5,535
16628,29,5,2188.05,29.0,5.0,2188.05,4,1,5,415
16633,17,6,2883.1,17.0,6.0,2883.1,4,1,5,415
16638,22,10,1680.72,22.0,10.0,1680.72,4,2,4,424
16652,58,7,6773.97,58.0,7.0,6773.97,3,2,5,325
16655,17,6,3794.52,17.0,6.0,3794.52,4,1,5,415
16656,22,15,8625.8,22.0,15.0,8625.8,4,3,5,435
16670,16,11,4095.9,16.0,11.0,4095.9,4,2,5,425
16671,28,3,1692.27,28.0,3.0,1692.27,4,1,4,414
16672,2,20,8134.9400000000005,2.0,20.0,8134.9400000000005,5,4,5,545
16676,33,4,1592.1200000000001,33.0,4.0,1592.1200000000001,3,1,4,314
16678,2,12,3109.99,2.0,12.0,3109.99,5,2,5,525
16681,72,6,1770.34,72.0,6.0,1770.34,2,1,4,214
16684,4,28,66653.56,4.0,28.0,17281.158099999997,5,5,5,555
16686,47,7,3062.83,47.0,7.0,3062.83,3,2,5,325
16698,226,2,1998.0,226.0,2.0,1998.0,1,1,5,115
16700,8,13,5076.55,8.0,13.0,5076.55,5,3,5,535
16701,8,13,5398.3,8.0,13.0,5398.3,5,3,5,535
16705,0,20,14034.99,0.0,20.0,14034.99,5,4,5,545
16709,84,5,3029.87,84.0,5.0,3029.87,2,1,5,215
16710,19,10,2483.04,19.0,10.0,2483.04,4,2,5,425
16711,3,5,1651.03,3.0,5.0,1651.03,5,1,4,514
16712,9,11,3645.43,9.0,11.0,3645.43,5,2,5,525
16713,18,15,6923.13,18.0,15.0,6923.13,4,3,5,435
16717,23,6,3858.38,23.0,6.0,3858.38,4,1,5,415
16719,14,7,1790.42,14.0,7.0,1790.42,4,2,4,424
16722,17,13,4730.81,17.0,13.0,4730.81,4,3,5,435
16729,38,21,7239.92,38.0,21.0,7239.92,3,4,5,345
16735,78,5,2300.56,78.0,5.0,2300.56,2,1,5,215
16743,29,7,2238.09,29.0,7.0,2238.09,4,2,5,425
16745,86,17,7194.3,86.0,17.0,7194.3,2,3,5,235
16746,4,18,6697.66,4.0,18.0,6697.66,5,3,5,535
16751,30,1,1764.72,30.0,1.0,1764.72,4,1,4,414
16754,372,1,2002.4,368.80999999999995,1.0,2002.4,1,1,5,115
16764,3,13,2799.25,3.0,13.0,2799.25,5,3,5,535
16767,30,11,5580.6,30.0,11.0,5580.6,4,2,5,425
16771,33,5,2246.81,33.0,5.0,2246.81,3,1,5,315
16775,10,11,1695.66,10.0,11.0,1695.66,5,2,4,524
16779,2,22,10629.720000000001,2.0,22.0,10629.720000000001,5,4,5,545
16782,10,13,2279.9,10.0,13.0,2279.9,5,3,5,535
16791,29,7,1721.78,29.0,7.0,1721.78,4,2,4,424
16801,163,4,1619.73,163.0,4.0,1619.73,2,1,4,214
16813,8,10,1692.98,8.0,10.0,1692.98,5,2,4,524
16814,14,21,6509.1,14.0,21.0,6509.1,4,4,5,445
16817,2,9,1604.75,2.0,9.0,1604.75,5,2,4,524
16818,10,11,3349.57,10.0,11.0,3349.57,5,2,5,525
16837,31,11,3170.98,31.0,11.0,3170.98,4,2,5,425
16839,8,34,16594.35,8.0,29.809999999999945,16594.35,5,5,5,555
16841,36,6,1869.82,36.0,6.0,1869.82,3,1,4,314
16843,42,16,10196.57,42.0,16.0,10196.57,3,3,5,335
16871,22,6,2812.34,22.0,6.0,2812.34,4,1,5,415
16873,4,6,7123.62,4.0,6.0,7123.62,5,1,5,515
16875,67,5,2095.53,67.0,5.0,2095.53,3,1,5,315
16889,194,3,1578.67,194.0,3.0,1578.67,1,1,4,114
16902,116,1,1706.88,116.0,1.0,1706.88,2,1,4,214
16904,4,16,3754.27,4.0,16.0,3754.27,5,3,5,535
16905,5,7,3102.43,5.0,7.0,3102.43,5,2,5,525
16912,28,11,2575.38,28.0,11.0,2575.38,4,2,5,425
16919,156,11,2596.45,156.0,11.0,2596.45,2,2,5,225
16923,12,19,7247.61,12.0,19.0,7247.61,5,4,5,545
16928,80,17,2847.6,80.0,17.0,2847.6,2,3,5,235
16931,5,21,4604.22,5.0,21.0,4604.22,5,4,5,545
16938,8,4,2736.38,8.0,4.0,2736.38,5,1,5,515
16940,52,3,3049.88,52.0,3.0,3049.88,3,1,5,315
16942,12,9,1920.59,12.0,9.0,1920.59,5,2,4,524
16945,21,19,4345.5,21.0,19.0,4345.5,4,4,5,445
16954,0,9,2085.08,0.0,9.0,2085.08,5,2,5,525
16966,8,7,2154.97,8.0,7.0,2154.97,5,2,5,525
16979,3,6,1852.0,3.0,6.0,1852.0,5,1,4,514
16983,12,7,1931.25,12.0,7.0,1931.25,5,2,4,524
16984,88,2,4481.35,88.0,2.0,4481.35,2,1,5,215
16985,17,10,5464.12,17.0,10.0,5464.12,4,2,5,425
16986,29,2,1873.2,29.0,2.0,1873.2,4,1,4,414
16987,3,7,1625.05,3.0,7.0,1625.05,5,2,4,524
16992,10,5,1614.31,10.0,5.0,1614.31,5,1,4,514
17001,0,11,3989.57,0.0,11.0,3989.57,5,2,5,525
17015,28,3,1842.56,28.0,3.0,1842.56,4,1,4,414
17017,2,20,8694.26,2.0,20.0,8694.26,5,4,5,545
17043,32,4,1735.18,32.0,4.0,1735.18,4,1,4,414
17049,2,9,5659.9800000000005,2.0,9.0,5659.9800000000005,5,2,5,525
17050,96,6,3228.84,96.0,6.0,3228.84,2,1,5,215
17059,29,5,3095.04,29.0,5.0,3095.04,4,1,5,415
17061,73,11,5232.2300000000005,73.0,11.0,5232.2300000000005,2,2,5,225
17068,12,21,4552.14,12.0,21.0,4552.14,5,4,5,545
17069,28,9,2709.7000000000003,28.0,9.0,2709.7000000000003,4,2,5,425
17071,28,9,2429.03,28.0,9.0,2429.03,4,2,5,425
17082,33,2,2003.85,33.0,2.0,2003.85,3,1,5,315
17084,35,2,2949.75,35.0,2.0,2949.75,3,1,5,315
17086,7,6,2050.08,7.0,6.0,2050.08,5,1,5,515
17088,28,4,1991.01,28.0,4.0,1991.01,4,1,5,415
17090,4,7,2043.95,4.0,7.0,2043.95,5,2,5,525
17091,2,9,3827.76,2.0,9.0,3827.76,5,2,5,525
17092,50,4,1777.78,50.0,4.0,1777.78,3,1,4,314
17101,10,4,1621.73,10.0,4.0,1621.73,5,1,4,514
17107,33,6,10815.43,33.0,6.0,10815.43,3,1,5,315
17131,5,5,2463.17,5.0,5.0,2463.17,5,1,5,515
17133,15,7,4892.240000000001,15.0,7.0,4892.240000000001,4,2,5,425
17139,15,12,10668.47,15.0,12.0,10668.47,4,2,5,425
17147,22,4,1714.59,22.0,4.0,1714.59,4,1,4,414
17152,194,3,1689.5,194.0,3.0,1689.5,1,1,4,114
17160,31,6,3518.03,31.0,6.0,3518.03,4,1,5,415
17162,28,10,1715.46,28.0,10.0,1715.46,4,2,4,424
17164,32,7,2467.35,32.0,7.0,2467.35,4,2,5,425
17173,5,8,3766.6,5.0,8.0,3766.6,5,2,5,525
17183,7,6,3347.31,7.0,6.0,3347.31,5,1,5,515
17188,11,7,2474.23,11.0,7.0,2474.23,5,2,5,525
17191,28,7,2095.13,28.0,7.0,2095.13,4,2,5,425
17193,35,7,1699.3000000000002,35.0,7.0,1699.3000000000002,3,2,4,324
17203,35,6,3563.85,35.0,6.0,3563.85,3,1,5,315
17211,26,8,2317.2200000000003,26.0,8.0,2317.2200000000003,4,2,5,425
17213,40,7,2781.23,40.0,7.0,2781.23,3,2,5,325
17218,4,10,1960.72,4.0,10.0,1960.72,5,2,5,525
17220,24,14,3198.25,24.0,14.0,3198.25,4,3,5,435
17228,15,8,1906.09,15.0,8.0,1906.09,4,2,4,424
17230,264,8,3638.41,264.0,8.0,3638.41,1,2,5,125
17231,12,10,3174.32,12.0,10.0,3174.32,5,2,5,525
17238,2,17,3744.65,2.0,17.0,3744.65,5,3,5,535
17243,1,26,8676.85,1.0,26.0,8676.85,5,5,5,555
17272,42,4,2148.63,42.0,4.0,2148.63,3,1,5,315
17282,130,3,1703.41,130.0,3.0,1703.41,2,1,4,214
17284,60,6,1652.58,60.0,6.0,1652.58,3,1,4,314
17293,8,9,1875.1100000000001,8.0,9.0,1875.1100000000001,5,2,4,524
17306,10,19,8631.31,10.0,19.0,8631.31,5,4,5,545
17313,31,1,2328.84,31.0,1.0,2328.84,4,1,5,415
17314,24,8,2527.92,24.0,8.0,2527.92,4,2,5,425
17315,1,38,6292.26,1.0,29.809999999999945,6292.26,5,5,5,555
17317,46,3,2600.34,46.0,3.0,2600.34,3,1,5,315
17337,151,4,2027.8700000000001,151.0,4.0,2027.8700000000001,2,1,5,215
17338,17,8,6643.93,17.0,8.0,6643.93,4,2,5,425
17340,29,11,12353.29,29.0,11.0,12353.29,4,2,5,425
17346,3,15,2676.56,3.0,15.0,2676.56,5,3,5,535
17353,129,2,1740.0,129.0,2.0,1740.0,2,1,4,214
17364,0,11,4481.18,0.0,11.0,4481.18,5,2,5,525
17365,12,8,4801.56,12.0,8.0,4801.56,5,2,5,525
17368,23,8,1912.67,23.0,8.0,1912.67,4,2,4,424
17377,23,20,4100.92,23.0,20.0,4100.92,4,4,5,445
17381,8,29,20275.61,8.0,29.0,17281.158099999997,5,5,5,555
17386,7,6,2686.42,7.0,6.0,2686.42,5,1,5,515
17389,0,34,31833.68,0.0,29.809999999999945,17281.158099999997,5,5,5,555
17396,39,8,7330.8,39.0,8.0,7330.8,3,2,5,325
