CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score
16656,22,15,8625.8,3,3,4,334
16670,17,11,4095.9,4,3,4,434
16671,28,3,1692.27,3,2,4,324
16672,2,20,8134.9400000000005,4,3,4,434
16676,34,4,1592.1200000000001,3,2,4,324
16678,3,12,3109.99,4,3,4,434
16681,73,6,1770.34,2,3,4,234
16684,4,28,66653.56,4,3,4,434
16686,47,7,3062.83,3,3,4,334
16698,227,2,1998.0,1,1,4,114
16700,9,13,5076.55,4,3,4,434
16701,9,13,5398.3,4,3,4,434
16705,1,20,14034.99,4,3,4,434
16709,85,5,3029.87,2,2,4,224
16710,19,10,2483.04,3,3,4,334
16711,3,5,1651.03,4,2,4,424
16712,9,11,3645.43,4,3,4,434
16713,19,15,6923.13,3,3,4,334
16717,24,6,3858.38,3,3,4,334
16719,15,7,1790.42,4,3,4,434
16722,17,13,4730.81,4,3,4,434
16729,38,21,7239.92,3,3,4,334
16735,79,5,2300.56,2,2,4,224
16743,29,7,2238.09,3,3,4,334
16745,87,17,7194.3,2,3,4,234
16746,5,18,6697.66,4,3,4,434
16751,31,1,1764.72,3,1,4,314
16754,372,1,2002.4,1,1,4,114
16764,4,13,2799.25,4,3,4,434
16767,31,11,5580.6,3,3,4,334
16771,33,5,2246.81,3,2,4,324
16775,10,11,1695.66,4,3,4,434
16779,2,22,10629.720000000001,4,3,4,434
16782,10,13,2279.9,4,3,4,434
16791,29,7,1721.78,3,3,4,334
16801,163,4,1619.73,1,2,4,124
16813,8,10,1692.98,4,3,4,434
16814,14,21,6509.1,4,3,4,434
16817,3,9,1604.75,4,3,4,434
16818,11,11,3349.57,4,3,4,434
16837,31,11,3170.98,3,3,4,334
16839,9,34,16594.35,4,3,4,434
16841,37,6,1869.82,3,3,4,334
16843,43,16,10196.57,3,3,4,334
16871,22,6,2812.34,3,3,4,334
16873,5,6,7123.62,4,3,4,434
16875,67,5,2095.53,2,2,4,224
16889,195,3,1578.67,1,2,4,124
16902,116,1,1706.88,2,1,4,214
16904,4,16,3754.27,4,3,4,434
16905,5,7,3102.43,4,3,4,434
16912,29,11,2575.38,3,3,4,334
16919,156,11,2596.45,1,3,4,134
16923,12,19,7247.61,4,3,4,434
16928,80,17,2847.6,2,3,4,234
16931,5,21,4604.22,4,3,4,434
16938,9,4,2736.38,4,2,4,424
16940,52,3,3049.88,2,2,4,224
16942,13,9,1920.59,4,3,4,434
16945,22,19,4345.5,3,3,4,334
16954,1,9,2085.08,4,3,4,434
16966,8,7,2154.97,4,3,4,434
16979,4,6,1852.0,4,3,4,434
16983,13,7,1931.25,4,3,4,434
16984,88,2,4481.35,2,1,4,214
16985,17,10,5464.12,4,3,4,434
16986,30,2,1873.2,3,1,4,314
16987,3,7,1625.05,4,3,4,434
16992,11,5,1614.31,4,2,4,424
17001,1,11,3989.57,4,3,4,434
17015,29,3,1842.56,3,2,4,324
17017,3,20,8694.26,4,3,4,434
17043,32,4,1735.18,3,2,4,324
17049,3,9,5659.9800000000005,4,3,4,434
17050,96,6,3228.84,2,3,4,234
17059,30,5,3095.04,3,2,4,324
17061,74,11,5232.2300000000005,2,3,4,234
17068,12,21,4552.14,4,3,4,434
17069,28,9,2709.7000000000003,3,3,4,334
17071,28,9,2429.03,3,3,4,334
17082,33,2,2003.85,3,1,4,314
17084,35,2,2949.75,3,1,4,314
17086,7,6,2050.08,4,3,4,434
17088,28,4,1991.01,3,2,4,324
17090,4,7,2043.95,4,3,4,434
17091,3,9,3827.76,4,3,4,434
17092,50,4,1777.78,3,2,4,324
17101,10,4,1621.73,4,2,4,424
17107,33,6,10815.43,3,3,4,334
17131,5,5,2463.17,4,2,4,424
17133,16,7,4892.240000000001,4,3,4,434
17139,16,12,10668.47,4,3,4,434
17147,23,4,1714.59,3,2,4,324
17152,195,3,1689.5,1,2,4,124
17160,31,6,3518.03,3,3,4,334
17162,29,10,1715.46,3,3,4,334
17164,33,7,2467.35,3,3,4,334
17173,5,8,3766.6,4,3,4,434
17183,8,6,3347.31,4,3,4,434
17188,11,7,2474.23,4,3,4,434
17191,28,7,2095.13,3,3,4,334
17193,36,7,1699.3000000000002,3,3,4,334
17203,36,6,3563.85,3,3,4,334
17211,27,8,2317.2200000000003,3,3,4,334
17213,40,7,2781.23,3,3,4,334
17218,4,10,1960.72,4,3,4,434
17220,24,14,3198.25,3,3,4,334
17228,16,8,1906.09,4,3,4,434
17230,264,8,3638.41,1,3,4,134
17231,12,10,3174.32,4,3,4,434
17238,3,17,3744.65,4,3,4,434
17243,1,26,8676.85,4,3,4,434
17272,42,4,2148.63,3,2,4,324
17282,130,3,1703.41,2,2,4,224
17284,60,6,1652.58,2,3,4,234
17293,8,9,1875.1100000000001,4,3,4,434
17306,11,19,8631.31,4,3,4,434
17313,31,1,2328.84,3,1,4,314
17314,25,8,2527.92,3,3,4,334
17315,2,38,6292.26,4,3,4,434
17317,46,3,2600.34,3,2,4,324
17337,151,4,2027.8700000000001,1,2,4,124
17338,17,8,6643.93,4,3,4,434
17340,30,11,12353.29,3,3,4,334
17346,4,15,2676.56,4,3,4,434
17353,129,2,1740.0,2,1,4,214
17364,1,11,4481.18,4,3,4,434
17365,13,8,4801.56,4,3,4,434
17368,23,8,1912.67,3,3,4,334
17377,24,20,4100.92,3,3,4,334
17381,9,29,20275.61,4,3,4,434
17386,8,6,2686.42,4,3,4,434
17389,1,34,31833.68,4,3,4,434
17396,39,8,7330.8,3,3,4,334
17400,126,5,2129.96,2,2,4,224
17402,5,13,2633.85,4,3,4,434
17406,333,3,2200.42,1,2,4,124
17416,30,7,6893.42,3,3,4,334
17419,11,12,4226.57,4,3,4,434
17422,16,6,1979.37,4,3,4,434
17426,8,6,5037.26,4,3,4,434
17428,1,28,17256.85,4,3,4,434
17434,2,7,2373.82,4,3,4,434
17442,37,6,2248.56,3,3,4,334
17449,2,7,2520.86,4,3,4,434
17450,8,46,194550.79,4,3,4,434
17451,1,7,1721.4,4,3,4,434
17457,127,5,1737.7,2,2,4,224
17463,16,5,1896.41,4,2,4,424
17469,16,5,1870.97,4,2,4,424
17490,1,7,2092.32,4,3,4,434
17491,1,10,3558.87,4,3,4,434
17504,206,9,2997.0299999999997,1,3,4,134
17509,58,8,6115.14,2,3,4,234
17511,3,31,91062.38,4,3,4,434
17512,29,10,2924.9900000000002,3,3,4,334
17519,17,6,1844.02,4,3,4,434
17528,1,8,3628.5,4,3,4,434
17530,1,10,2385.0,4,3,4,434
17554,1,5,1952.45,4,2,4,424
17567,7,8,4331.48,4,3,4,434
17576,8,19,3622.68,4,3,4,434
17581,1,25,11045.04,4,3,4,434
17589,60,4,2404.17,2,2,4,224
17591,73,7,2225.9700000000003,2,3,4,234
17593,4,5,3927.34,4,2,4,424
17596,23,7,2827.93,3,3,4,334
17597,214,1,2044.3700000000001,1,1,4,114
17602,2,6,5102.97,4,3,4,434
17611,7,15,3984.22,4,3,4,434
17612,53,6,2048.45,2,3,4,234
17613,23,14,4559.150000000001,3,3,4,334
17625,18,4,2047.0,4,2,4,424
17629,6,8,1814.12,4,3,4,434
17634,36,9,2361.9700000000003,3,3,4,334
17644,1,11,2895.64,4,3,4,434
17648,61,4,1797.5,2,2,4,224
17651,12,10,3945.0,4,3,4,434
17652,25,12,4867.72,3,3,4,334
17655,11,7,2638.94,4,3,4,434
17656,73,5,1674.69,2,2,4,224
17659,17,12,2999.46,4,3,4,434
17663,26,7,1802.91,3,3,4,334
17667,66,5,2055.51,2,2,4,224
17669,43,7,3406.7200000000003,3,3,4,334
17672,50,2,3178.17,3,1,4,314
17673,1,6,1629.12,4,3,4,434
17675,1,31,20374.28,4,3,4,434
17677,2,30,16363.23,4,3,4,434
17679,53,2,1992.1100000000001,2,1,4,214
17682,10,6,2474.33,4,3,4,434
17685,17,7,3191.53,4,3,4,434
17686,7,7,5739.46,4,3,4,434
17690,30,15,4757.95,3,3,4,334
17696,38,8,2285.71,3,3,4,334
17700,17,4,2534.64,4,2,4,424
17702,30,4,1824.37,3,2,4,324
17705,3,9,1823.52,4,3,4,434
17706,4,17,10504.49,4,3,4,434
17716,23,11,5655.99,3,3,4,334
17719,38,15,5396.04,3,3,4,334
17722,96,4,2424.04,2,2,4,224
17723,127,6,3276.4000000000005,2,3,4,234
17725,16,11,3439.08,4,3,4,434
17728,4,3,2876.01,4,2,4,424
17730,3,13,5298.4800000000005,4,3,4,434
17735,2,19,13110.02,4,3,4,434
17738,19,4,1879.05,3,2,4,324
17739,12,7,2791.35,4,3,4,434
17744,4,6,2322.4,4,3,4,434
17750,5,9,1797.57,4,3,4,434
17754,1,5,1772.26,4,2,4,424
17757,1,30,5605.29,4,3,4,434
17758,19,8,3456.7000000000003,3,3,4,334
17768,8,3,2273.1800000000003,4,2,4,424
17769,13,10,3997.98,4,3,4,434
17787,153,4,1865.19,1,2,4,124
17790,27,14,1965.55,3,3,4,334
17799,22,10,3055.93,3,3,4,334
17809,16,12,5411.91,4,3,4,434
17811,4,39,7837.7300000000005,4,3,4,434
17813,14,5,1770.8799999999999,4,2,4,424
17819,72,7,3704.87,2,3,4,234
17827,5,5,1995.46,4,2,4,424
17837,42,8,1593.38,3,3,4,334
17838,27,5,2779.3,3,2,4,324
17841,2,124,40991.57,4,3,4,434
17846,85,1,2033.1,2,1,4,214
17850,372,34,5391.21,1,3,4,134
17857,4,23,26879.04,4,3,4,434
17858,6,12,5155.66,4,3,4,434
17861,3,8,2100.8,4,3,4,434
17863,59,6,3160.0,2,3,4,234
17865,31,20,10526.32,3,3,4,334
17870,2,12,1894.35,4,3,4,434
17873,80,5,1859.16,2,2,4,224
17920,4,17,4204.1,4,3,4,434
17924,12,7,2962.5,4,3,4,434
17930,36,5,1740.48,3,2,4,324
17937,9,7,4301.22,4,3,4,434
17940,49,10,4106.4400000000005,3,3,4,334
17949,1,45,58510.48,4,3,4,434
17954,5,12,2332.72,4,3,4,434
17965,38,14,2622.57,3,3,4,334
17975,15,13,4488.81,4,3,4,434
17997,74,8,1970.6699999999998,2,3,4,234
18008,70,9,2116.19,2,3,4,234
18041,12,21,4183.39,4,3,4,434
18044,4,10,2088.6,4,3,4,434
18055,7,10,6784.1900000000005,4,3,4,434
18061,22,10,2119.41,3,3,4,334
18065,6,14,2392.83,4,3,4,434
18069,26,5,2036.67,3,2,4,324
18073,114,12,3877.5200000000004,2,3,4,234
18075,23,10,2611.75,3,3,4,334
18077,8,11,2633.0099999999998,4,3,4,434
18079,45,4,3651.97,3,2,4,324
18087,98,2,4055.7199999999993,2,1,4,214
18092,2,11,9068.26,4,3,4,434
18093,93,4,2106.52,2,2,4,224
18094,82,7,3017.3,2,3,4,234
18097,8,6,2697.8,4,3,4,434
18102,1,60,259657.3,4,3,4,434
18109,2,26,8052.97,4,3,4,434
18118,11,26,5653.82,4,3,4,434
18122,8,6,1826.21,4,3,4,434
18139,18,6,8438.34,4,3,4,434
18144,8,12,2888.75,4,3,4,434
18145,13,4,2861.55,4,2,4,424
18161,15,5,1618.69,4,2,4,424
18172,15,20,7561.68,4,3,4,434
18173,87,4,2106.84,2,2,4,224
18178,129,4,1590.81,2,2,4,224
18179,9,6,1793.17,4,3,4,434
18180,5,6,1843.75,4,3,4,434
18188,15,3,2001.04,4,2,4,424
18198,4,17,5425.56,4,3,4,434
18204,71,3,1993.7,2,2,4,224
18210,2,6,2621.38,4,3,4,434
18219,3,10,2069.77,4,3,4,434
18223,5,14,6484.54,4,3,4,434
18225,3,12,5509.12,4,3,4,434
18226,44,11,5228.05,3,3,4,334
18229,12,20,7276.900000000001,4,3,4,434
18230,9,7,2810.2000000000003,4,3,4,434
18231,192,5,2083.27,1,2,4,124
18235,72,3,1796.48,2,2,4,224
18241,10,17,2073.09,4,3,4,434
18242,72,4,2232.4900000000002,2,2,4,224
18245,7,7,2567.06,4,3,4,434
18251,87,1,4314.72,2,1,4,214
18257,39,8,2337.63,3,3,4,334
18259,25,3,2338.6000000000004,3,2,4,324
18260,173,6,2643.2000000000003,1,3,4,134
18272,3,6,3078.58,4,3,4,434
18283,4,16,2094.88,4,3,4,434
18287,43,3,1837.28,3,2,4,324
