customer_id,persona,preferred_category,price_sensitivity,brand_loyalty,quality_importance,purchase_frequency
C00247,quality_focused,Fruits & Vegetables,0.19484683149302517,0.5521704426065177,0.8083145718100785,4.986894942322005
C00248,convenience,Baby Care,0.5057903207948953,0.30521393705564387,0.4969391971210836,7.480673378172808
C00249,price_sensitive,Beverages,0.8565190139908639,0.1027960464362746,0.21289799553051966,1.1198943594907118
C00250,price_sensitive,"Kitchen, Garden & Pets",0.911404228820994,0.060556035636884505,0.26937297332996696,1.7533963350624058
C00251,brand_loyal,"Kitchen, Garden & Pets",0.24684915343765218,0.7703683880004486,0.7890040498461197,6.308161751855733
C00252,quality_focused,Fruits & Vegetables,0.2122890301419378,0.4052547972586187,0.8488294580844749,7.344524922393591
C00253,convenience,Beauty & Hygiene,0.309116117909051,0.5792846086520933,0.6068580253094683,7.603657255277417
C00254,quality_focused,"Kitchen, Garden & Pets",0.3480516651135633,0.6000914550972721,0.9154370473423497,7.997068628853333
C00255,price_sensitive,Baby Care,0.9931522552663952,0.12207238821686117,0.3483013801349037,1.361926781148203
C00256,price_sensitive,Gourmet & World Food,0.7327328895297249,0.19515349433751472,0.3060763458223139,3.670373542254339
C00257,brand_loyal,"Eggs, Meat & Fish",0.42868554043298474,0.9393440946575904,0.6306749944438799,4.878361259408632
C00258,price_sensitive,Fruits & Vegetables,0.8947223976383178,0.09851436836552431,0.2520834993316577,2.5846907664370216
C00259,brand_loyal,Beauty & Hygiene,0.31656743038110374,0.8346080867867591,0.5712632392622983,5.222097263756008
C00260,price_sensitive,"Kitchen, Garden & Pets",0.8761185123103452,0.05053331554281589,0.25703038757887586,2.8539761752022894
C00261,convenience,"Foodgrains, Oil & Masala",0.5590000948715476,0.4557245355408654,0.5437545632889192,8.882597729917519
C00262,price_sensitive,Gourmet & World Food,0.7446975567910584,0.15798713918068788,0.0984278635191993,3.4316203711737785
C00263,brand_loyal,"Foodgrains, Oil & Masala",0.44389572161482804,0.9154369228679483,0.7866571087864804,3.9788899284177304
C00264,price_sensitive,"Eggs, Meat & Fish",0.8942424142463808,0.26940916468499604,0.09739291863051971,2.520298035748821
C00265,price_sensitive,Gourmet & World Food,0.84375496883308,0.05836749695559029,0.06653264309725686,2.0271062708820318
C00266,price_sensitive,Fruits & Vegetables,0.7921869894778859,0.24090776934979902,0.2156645106701018,3.4413351332436735
C00267,brand_loyal,"Eggs, Meat & Fish",0.28178720022006015,0.8240647304576054,0.5365658280010843,3.61611327086083
C00268,quality_focused,Beauty & Hygiene,0.3399343286272065,0.45537553886110993,0.859055657844062,5.836561098144518
C00269,price_sensitive,Beauty & Hygiene,0.9888780625712739,0.1450636940159774,0.32239701991006325,2.4940387321535504
C00270,convenience,"Foodgrains, Oil & Masala",0.3336913033233657,0.3007752044534947,0.5913955617379892,9.305238780090447
C00271,price_sensitive,Fruits & Vegetables,0.763613451972468,0.1832942966552975,0.1644113879226819,4.600092493592045
C00272,convenience,Cleaning & Household,0.3710611676923446,0.5341576545731586,0.4824418106644408,9.107045565116625
C00273,brand_loyal,Beverages,0.44285899273053253,0.9299968405601218,0.5449111903870874,5.933042315877371
C00274,price_sensitive,Beauty & Hygiene,0.9210621234832546,0.25883912326296854,0.08669592003631027,1.7137838609110885
C00275,price_sensitive,Baby Care,0.769073850528361,0.061855849355527924,0.2551843173263881,2.5636239836220587
C00276,convenience,"Foodgrains, Oil & Masala",0.44903005765775084,0.5963356560644661,0.44093192576701995,8.055047470524256
C00277,convenience,"Bakery, Cakes & Dairy",0.43373727437316867,0.5173550554195854,0.40474632752967477,4.770365736724751
C00278,price_sensitive,Gourmet & World Food,0.9173016451386223,0.1735160751019227,0.10966426662392235,1.3426329983857221
C00279,quality_focused,Baby Care,0.15756019741562288,0.49701146863465623,0.8453312804453976,6.085778916978234
C00280,convenience,"Foodgrains, Oil & Masala",0.5495589339754265,0.5008807848401886,0.4209794817128303,5.626884619001109
C00281,convenience,Snacks & Branded Foods,0.5040395793310354,0.3692487567462036,0.5370575934641106,8.016921731189141
C00282,quality_focused,Gourmet & World Food,0.2985517569548136,0.5673350252110074,0.9461301020478492,3.300711713003926
C00283,convenience,Baby Care,0.587287585351614,0.3525908827072979,0.6070014672461996,5.022867629043505
C00284,convenience,"Bakery, Cakes & Dairy",0.4268067340188568,0.5465419331703261,0.4003710039278229,8.772699764738375
C00285,quality_focused,"Foodgrains, Oil & Masala",0.17039262455663606,0.5197947747427925,0.8304832026660836,6.6859011250362155
C00286,brand_loyal,Snacks & Branded Foods,0.27309701481916,0.9014675330839111,0.527878743313817,3.445622160580083
C00287,brand_loyal,"Kitchen, Garden & Pets",0.23831404509057047,0.9478202890757585,0.7346084263011158,3.3155451653957506
C00288,price_sensitive,"Kitchen, Garden & Pets",0.7682071900288296,0.10250235056907625,0.1523638102043949,4.747831292124252
C00289,convenience,Gourmet & World Food,0.39165729319740705,0.419094455122285,0.5341607621514507,9.240019970343088
C00290,price_sensitive,Gourmet & World Food,0.9358827870271283,0.17237621469533,0.22663014486856745,1.8340420574293432
C00291,quality_focused,"Bakery, Cakes & Dairy",0.13490991936564284,0.6452349125473574,0.8761246586953161,5.662405962797131
C00292,brand_loyal,"Foodgrains, Oil & Masala",0.24238341478265174,0.7635947472706716,0.7456205012222811,3.114469124880601
C00293,price_sensitive,Fruits & Vegetables,0.7670843303488933,0.28719686636837616,0.22921657157233974,4.289922254537444
C00294,price_sensitive,Snacks & Branded Foods,0.9586043446817867,0.2768271571540183,0.19482476752757438,4.317329620565134
C00295,price_sensitive,"Kitchen, Garden & Pets",0.9858392582803883,0.24756023022467044,0.2665227543340159,1.2726892375419743
C00296,price_sensitive,Gourmet & World Food,0.7405498867464468,0.28893453347675213,0.21981181435800679,2.7580467545316405
C00297,price_sensitive,Beverages,0.8922478944070619,0.06481145475287987,0.24783518195913185,1.6080994125145924
C00298,price_sensitive,"Eggs, Meat & Fish",0.9342284758205319,0.13794012713079604,0.02326551820219032,4.017014177375453
C00299,convenience,"Foodgrains, Oil & Masala",0.38920651447105165,0.42910115325267634,0.45119942756499953,4.728309636534574
C00300,price_sensitive,Gourmet & World Food,0.730313743303194,0.20764840250823957,0.024916719252025078,3.5327585040538563
C00301,price_sensitive,Gourmet & World Food,0.7697936615688042,0.06624078893569174,0.06950103826491781,3.1081658556466065
C00302,convenience,Cleaning & Household,0.3392131130220598,0.56598126457214,0.5349353946463967,6.206556105263738
C00303,convenience,Beverages,0.5482613686700623,0.5200843141684206,0.6307914680924019,6.496923989078569
C00304,convenience,Fruits & Vegetables,0.305757683046917,0.37794396262351027,0.6280869469366405,5.138169089048063
C00305,convenience,"Foodgrains, Oil & Masala",0.3970501184734421,0.5502910097864302,0.5887896418032208,8.809222671297938
C00306,quality_focused,"Foodgrains, Oil & Masala",0.24635621317790876,0.43292085960325105,0.9095918977947386,7.22178541369808
C00307,price_sensitive,"Kitchen, Garden & Pets",0.8464723411065335,0.04501459940819528,0.129870370756024,2.904072517475066
C00308,convenience,Beauty & Hygiene,0.41834288357101057,0.437834030521796,0.635504963151117,9.73200811902357
C00309,brand_loyal,Beauty & Hygiene,0.29462206872440383,0.9064404118259626,0.6312809372166176,7.204357897129613
C00310,price_sensitive,"Kitchen, Garden & Pets",0.970528597640627,0.13844323938742023,0.2548805907233122,2.545395639393262
C00311,convenience,Cleaning & Household,0.36808940830960923,0.5668172748386533,0.5351858970189274,4.634160879437644
C00312,quality_focused,Beverages,0.2329819262330855,0.41434924611823165,0.807604369647491,6.5816169403134115
C00313,price_sensitive,"Foodgrains, Oil & Masala",0.7213770183295776,0.003632542570466235,0.3826005593197921,2.550380925931078
C00314,convenience,Cleaning & Household,0.5974765226610822,0.591224987301201,0.6826946169019579,5.111173407204808
C00315,price_sensitive,Fruits & Vegetables,0.7295186949140191,0.19809081591040142,0.3057490648886944,1.0837798441236512
C00316,price_sensitive,Baby Care,0.9903580104535091,0.08863343324322608,0.30768925913525347,4.90396339839517
C00317,brand_loyal,Baby Care,0.20312830981922092,0.7766240454055658,0.578213989975975,6.2195212677056535
C00318,convenience,"Eggs, Meat & Fish",0.31258536702949086,0.5905466332783151,0.6396142574963724,9.879821976153103
C00319,convenience,"Kitchen, Garden & Pets",0.47472679746217394,0.5244219538288596,0.6435309364270412,4.7685744781972
C00320,price_sensitive,"Eggs, Meat & Fish",0.9784250920978149,0.06738468355315558,0.14886680953500533,3.200367761832624
C00321,convenience,Cleaning & Household,0.34910514043959046,0.38213739225423193,0.678495259854573,9.321549401255616
C00322,convenience,Beauty & Hygiene,0.38577203677174804,0.5447840816905851,0.6584109989090308,5.550589721750908
C00323,convenience,"Bakery, Cakes & Dairy",0.49082122911894754,0.3663190114361185,0.6935191836401787,7.34687935306642
C00324,price_sensitive,Baby Care,0.7161574620994078,0.09601794975629503,0.3012749343653611,4.749552265988475
C00325,price_sensitive,"Eggs, Meat & Fish",0.7494444447188311,0.03951863203636857,0.2903919639941182,4.860518968507986
C00326,convenience,"Foodgrains, Oil & Masala",0.3452028323129632,0.40271509081006396,0.5240249347885784,7.542086142752638
C00327,convenience,Beverages,0.38926453539564615,0.4695065978577048,0.6066655906150271,7.463036699725301
C00328,quality_focused,"Bakery, Cakes & Dairy",0.23014015367643156,0.44825445218732385,0.9116084650297934,4.233394322608115
C00329,brand_loyal,Fruits & Vegetables,0.497542985404809,0.7297534298761648,0.6204482947583865,6.287801563890115
C00330,price_sensitive,"Kitchen, Garden & Pets",0.9227044151717527,0.24453551534411036,0.24599129613645296,2.4215382747429577
C00331,brand_loyal,Snacks & Branded Foods,0.366267954239605,0.7015688840628738,0.7282972280084282,7.163402346735216
C00332,price_sensitive,Cleaning & Household,0.9248636453406665,0.22760291703330143,0.27135152914205674,4.367881485986835
C00333,convenience,Gourmet & World Food,0.4506150640465341,0.3374142170734171,0.5156127649142086,8.332425629216422
C00334,quality_focused,"Bakery, Cakes & Dairy",0.2779133002560353,0.5174577094533488,0.8825243681697248,3.8918629215366494
C00335,price_sensitive,Beauty & Hygiene,0.7500655353564613,0.05439578397765157,0.1550694379001577,3.352809067793562
C00336,convenience,Beverages,0.4926976577715682,0.3194560783448905,0.5739951362284393,8.21766064587206
C00337,price_sensitive,Cleaning & Household,0.8459792986731259,0.17981068969888014,0.24085825762099244,2.9930227290538145
C00338,price_sensitive,Snacks & Branded Foods,0.7175652787731938,0.10027149560881823,0.31395879084458705,1.8393679794256377
C00339,brand_loyal,Beauty & Hygiene,0.3560889730755962,0.812038778843252,0.5367130271975534,5.170096830869376
C00340,price_sensitive,"Eggs, Meat & Fish",0.7661835858133633,0.17946758821912165,0.29426524569567597,3.93446332016925
C00341,price_sensitive,"Eggs, Meat & Fish",0.7520440222797872,0.19126597934106893,0.19846655364528779,3.743645084199455
C00342,quality_focused,"Foodgrains, Oil & Masala",0.32416587632261135,0.6219959160056835,0.9900625505861184,3.922381265668197
C00343,convenience,Snacks & Branded Foods,0.40035338662257963,0.30785901255961945,0.4072575291674066,5.638424859836874
C00344,convenience,Fruits & Vegetables,0.3896176720766319,0.5822037735346022,0.47778902765973214,9.236381502907612
C00345,brand_loyal,"Foodgrains, Oil & Masala",0.25583042535388323,0.9407929929387131,0.6374560660213678,6.530095038320123
C00346,convenience,"Bakery, Cakes & Dairy",0.3149526083348825,0.5711739990781124,0.6728170576025188,8.377049371914381
C00347,brand_loyal,Gourmet & World Food,0.2476724503008061,0.8830675448432923,0.5406062246833057,6.284775781335698
C00348,quality_focused,Beverages,0.12068740490692637,0.41711641634537633,0.85643741493864,4.234893995359999
C00349,quality_focused,Fruits & Vegetables,0.17486385995485185,0.4815849178385893,0.9518796524835927,7.223947181430107
C00350,price_sensitive,"Kitchen, Garden & Pets",0.7469145413210343,0.2559268870210951,0.0186002345760262,4.625749813377643
C00351,price_sensitive,"Kitchen, Garden & Pets",0.8597262046825651,0.12332868078021196,0.13893733050353707,3.929794927352359
C00352,convenience,Fruits & Vegetables,0.3383964625600759,0.564640684284618,0.5180343539690775,6.512759914444969
C00353,price_sensitive,Cleaning & Household,0.9192462894942189,0.294389127149174,0.10261202497769913,3.900622910204459
C00354,price_sensitive,Baby Care,0.8014789315997045,0.09260962301195858,0.3788143950954892,1.7320617769389086
C00355,price_sensitive,Snacks & Branded Foods,0.9160024118989339,0.12539698016114528,0.035536098035025755,3.2448911531300997
C00356,convenience,Baby Care,0.33443066156076523,0.5580419080048304,0.6168442909625451,8.750199930720111
C00357,convenience,Fruits & Vegetables,0.4838700482585847,0.3678441154769822,0.6540756184265679,4.9946472409796545
C00358,quality_focused,Cleaning & Household,0.3549926114441986,0.6007067011987325,0.8924591122001214,6.254867335754771
C00359,convenience,Fruits & Vegetables,0.31868193176456566,0.45375079463109946,0.6419210851698518,9.868370907841172
C00360,brand_loyal,Fruits & Vegetables,0.3491767790944065,0.8019332414685655,0.761640710006743,4.651075324357487
C00361,brand_loyal,Snacks & Branded Foods,0.35581575785118125,0.7614643822452137,0.7633490234456123,3.808099056429357
C00362,price_sensitive,Beauty & Hygiene,0.9839913862598821,0.16805467751247355,0.3002918027997389,1.1086696849022393
C00363,price_sensitive,Gourmet & World Food,0.8391794130436998,0.272766061758468,0.2154807191810857,4.193376752897313
C00364,convenience,"Foodgrains, Oil & Masala",0.4355090457695048,0.41921441714559493,0.4280223915925887,9.786859923404869
C00365,price_sensitive,Gourmet & World Food,0.8569988893584224,0.08614138742537265,0.31714176761353574,2.1057667623335843
C00366,price_sensitive,"Kitchen, Garden & Pets",0.8928023973017271,0.05875224377607566,0.35878317216941374,1.631819291341392
C00367,brand_loyal,Cleaning & Household,0.43797840513147634,0.795028503120258,0.757153777099626,7.485931704823095
C00368,price_sensitive,"Bakery, Cakes & Dairy",0.8521153311596323,0.1794337888107054,0.01335344071455249,4.575958840031482
C00369,brand_loyal,Snacks & Branded Foods,0.24563128496668188,0.8320970255105047,0.6845894075209407,7.2843696803754705
C00370,price_sensitive,Beverages,0.9219190996256622,0.09590004973216341,0.3953663957648306,1.4897355934357641
C00371,brand_loyal,"Eggs, Meat & Fish",0.29690335951586416,0.9991234471244985,0.7939347373563566,3.8111670289123967
C00372,price_sensitive,"Kitchen, Garden & Pets",0.8679267050915147,0.1582198866368029,0.28774144894766346,1.8390117907347254
C00373,convenience,Snacks & Branded Foods,0.592037216992852,0.401052150558331,0.4889469343849946,7.244762529913267
C00374,brand_loyal,Baby Care,0.29430503395512453,0.8413503696798443,0.7464910693131416,4.788991326627209
C00375,convenience,"Foodgrains, Oil & Masala",0.5484747757311654,0.4005624142112618,0.45212847794072314,4.677659250467041
C00376,price_sensitive,Cleaning & Household,0.9157232342061566,0.12603561835431748,0.36214394971114816,2.8014039156216506
C00377,brand_loyal,"Foodgrains, Oil & Masala",0.39534427546450224,0.8862785702435293,0.6057124839828963,7.030979405018954
C00378,brand_loyal,"Kitchen, Garden & Pets",0.27619246237160744,0.7093346799752073,0.721788420549432,4.625520077158495
C00379,brand_loyal,Beauty & Hygiene,0.22089234444872174,0.7524644311527878,0.756721177671736,7.1852056262147
C00380,price_sensitive,Snacks & Branded Foods,0.8928645730176122,0.2082451720529493,0.20506190125802118,2.4415112797213903
C00381,price_sensitive,Gourmet & World Food,0.9289465873776668,0.12249190282783533,0.30369949322433715,4.484817929052208
C00382,brand_loyal,Beauty & Hygiene,0.4365342029759896,0.8994954710427986,0.5780860572698009,7.371133620691758
C00383,price_sensitive,Gourmet & World Food,0.7507243211067978,0.11692781622794762,0.15180116134988744,2.5264477594688004
C00384,price_sensitive,Beauty & Hygiene,0.8238283387798078,0.24070629874777924,0.19162802524134048,1.1680987006856212
C00385,brand_loyal,Cleaning & Household,0.4754229656597452,0.7840111988651468,0.7575025030397363,7.863881614460429
C00386,brand_loyal,Baby Care,0.4097946125378611,0.95183827285023,0.7945396079781883,4.523755476930667
C00387,brand_loyal,Snacks & Branded Foods,0.284456359524479,0.9618261518698383,0.5337741171235811,3.601236132558378
C00388,price_sensitive,Gourmet & World Food,0.77899473512596,0.01383706930072015,0.22686831196775425,2.2050610430400015
C00389,convenience,Gourmet & World Food,0.38917134231258516,0.3899757334520954,0.622957959619481,4.386947627495005
C00390,quality_focused,"Bakery, Cakes & Dairy",0.36317852884785395,0.49912240116273215,0.868081168669913,3.9266508976435723
C00391,price_sensitive,Cleaning & Household,0.7718530509728614,0.23837348361005706,0.01386810669059333,2.0711067019533367
C00392,brand_loyal,"Foodgrains, Oil & Masala",0.37200480369056543,0.8976475210420212,0.575692174951822,5.9948925408860525
C00393,price_sensitive,Beauty & Hygiene,0.7281571854470068,0.2728880458309777,0.2676801051752314,1.2587475740605263
C00394,quality_focused,Snacks & Branded Foods,0.10754258748318182,0.6083351368392126,0.8164414127423564,5.172979804293559
C00395,brand_loyal,"Bakery, Cakes & Dairy",0.3805770293045395,0.9677569869864538,0.6330140043137563,7.740541600857211
C00396,convenience,Gourmet & World Food,0.5366406791716078,0.49188166835330455,0.6029279087015177,6.3070679658688755
C00397,convenience,Beverages,0.49566727786364173,0.585159315775861,0.5801953199645067,9.903041877132626
C00398,price_sensitive,Snacks & Branded Foods,0.8220915728902791,0.26744400468705204,0.001168413048544803,1.182594982009535
C00399,price_sensitive,Beauty & Hygiene,0.7830442923373917,0.2914598072703152,0.1325388028412203,3.4900787829189808
C00400,convenience,Snacks & Branded Foods,0.4342404423967373,0.44228652612937813,0.5772602323813124,9.124815985903027
C00401,price_sensitive,Beverages,0.9499951214419038,0.2531773837835172,0.11396320861238435,4.210342718319252
C00402,convenience,Baby Care,0.45380031778692487,0.38804664696243646,0.6795261158298449,8.900093052704309
C00403,price_sensitive,Beverages,0.9454620006244743,0.15947983938132926,0.35194507094446403,4.496890098740703
C00404,convenience,Beauty & Hygiene,0.5106776298094993,0.5978450516997211,0.4394467359693945,6.339234117649265
C00405,brand_loyal,Beauty & Hygiene,0.4646775668284543,0.9012829014227524,0.5774519762573508,7.118951921106474
C00406,quality_focused,Beverages,0.346359484765068,0.4004695315574419,0.9272802740366815,6.587860623657972
C00407,brand_loyal,Gourmet & World Food,0.21216762126340444,0.9614793181864691,0.5770082684930138,4.919194415224897
C00408,convenience,Gourmet & World Food,0.41071590652827494,0.3363075001455579,0.5256843370562426,9.401927608445629
C00409,convenience,Baby Care,0.39632432912611504,0.5249552293309399,0.5238025978250189,7.878700540747642
C00410,quality_focused,Baby Care,0.27960772069572926,0.5506460829885961,0.8277742652793034,6.062867341724096
C00411,quality_focused,Snacks & Branded Foods,0.31719191663982815,0.4361675249211071,0.9804906614571683,7.1450886627274555
C00412,quality_focused,"Eggs, Meat & Fish",0.34600378873580684,0.6084647121027877,0.9064985398874293,5.430002468988015
C00413,convenience,Baby Care,0.3131217216926842,0.3369009885371237,0.5675927189351275,8.375040925296688
C00414,brand_loyal,Cleaning & Household,0.45368130889697206,0.9077478480007676,0.6289793232170444,3.388073223657204
C00415,convenience,Cleaning & Household,0.5585227484754887,0.4770856628859479,0.46788373246426956,6.700740167091594
C00416,convenience,Fruits & Vegetables,0.5278053077257838,0.3296620852921906,0.6668956099052699,6.2203140080455315
C00417,price_sensitive,"Foodgrains, Oil & Masala",0.8178922676035874,0.15774377966199712,0.2046725546326047,3.582962040382449
C00418,price_sensitive,Fruits & Vegetables,0.9285720460397247,0.2839933301980639,0.13590753086044716,3.583289545145937
C00419,convenience,Beauty & Hygiene,0.4021812499743875,0.3215135666542953,0.5228886684685696,4.607559487690954
C00420,brand_loyal,Snacks & Branded Foods,0.35932560346557285,0.9525170085234028,0.6740664556355088,5.270008105980574
C00421,brand_loyal,"Eggs, Meat & Fish",0.24216589027350824,0.8456769098978193,0.5082610159608396,5.659563532621316
C00422,price_sensitive,"Eggs, Meat & Fish",0.7297906608261079,0.06265922121172199,0.3702549320101343,1.6400997458527762
C00423,price_sensitive,"Foodgrains, Oil & Masala",0.9268640841850531,0.1375569026645672,0.11569790878906182,4.34192094552931
C00424,convenience,"Kitchen, Garden & Pets",0.4124410703345389,0.4422019285449468,0.5332383139497254,8.960244158448925
C00425,quality_focused,Snacks & Branded Foods,0.18652163134562372,0.6883406456222778,0.8778963789804841,5.707038036737925
C00426,price_sensitive,"Eggs, Meat & Fish",0.8661134456074033,0.1625114437230012,0.304760725041948,4.354196859611313
C00427,convenience,"Foodgrains, Oil & Masala",0.5480444921389257,0.5127041172861095,0.45315127758155965,6.05468787300828
C00428,price_sensitive,"Bakery, Cakes & Dairy",0.9899252157599222,0.16731264787501318,0.13891081561220303,4.998855216623657
C00429,price_sensitive,Cleaning & Household,0.9450270790358584,0.06219270095626739,0.31295533178403495,4.521259048595708
C00430,convenience,"Foodgrains, Oil & Masala",0.4708132083546848,0.4861981439473752,0.46039363234673,4.887904884195009
C00431,quality_focused,"Eggs, Meat & Fish",0.31326541500469574,0.6720828426504502,0.8264744758069945,7.54727305468621
C00432,brand_loyal,"Eggs, Meat & Fish",0.3600159886296088,0.9609907478943055,0.5391957031470389,5.74661239701587
C00433,price_sensitive,Snacks & Branded Foods,0.9042267678881457,0.14003462316935636,0.013784503770000001,1.5951838776204625
C00434,convenience,Beverages,0.5942962134488055,0.445022230791944,0.6590642567543635,6.251979447517611
C00435,price_sensitive,"Eggs, Meat & Fish",0.7609669273258262,0.22853945741330917,0.15461620272921117,4.67493884242551
C00436,convenience,Cleaning & Household,0.5177149389659848,0.5683357670472696,0.5367937827279811,7.612701912128677
C00437,convenience,"Bakery, Cakes & Dairy",0.5419768026978831,0.44294501513348783,0.6988368848918323,9.123771801732532
C00438,convenience,Snacks & Branded Foods,0.5540906562621182,0.5679270615586245,0.4187372780857215,5.536285390629725
C00439,price_sensitive,"Kitchen, Garden & Pets",0.9914599127171766,0.06622364653583453,0.29361190503572254,2.9073738732712684
C00440,brand_loyal,"Foodgrains, Oil & Masala",0.4168120873094685,0.9077597294611324,0.5403305388224365,4.793577627085067
C00441,brand_loyal,Cleaning & Household,0.2836279617243659,0.7632114891601609,0.7872344057114289,7.989104278409891
C00442,brand_loyal,Beauty & Hygiene,0.4485407898347351,0.788385818903858,0.504294583300118,4.7089120236838085
C00443,convenience,Baby Care,0.32070886226635487,0.30169974435887015,0.6811273085376384,8.596695596773518
C00444,brand_loyal,Gourmet & World Food,0.3840812342712375,0.7265814141909037,0.6462883429001633,5.035532445628139
C00445,price_sensitive,"Kitchen, Garden & Pets",0.8046461601908438,0.03329942963739445,0.32329408400368886,1.0243549929593563
C00446,price_sensitive,"Kitchen, Garden & Pets",0.9606832756837436,0.20452459322704836,0.04517265707440452,4.178062177962994
C00447,brand_loyal,"Kitchen, Garden & Pets",0.21506780343919213,0.721870550610371,0.6208619847897912,4.405022494543568
C00448,brand_loyal,Beverages,0.47876841608955617,0.8215308083582699,0.7718333006397491,5.3821849317189585
C00449,price_sensitive,"Foodgrains, Oil & Masala",0.8921428126527532,0.29369433455244265,0.24139723841735147,2.6644857122843693
C00450,brand_loyal,Fruits & Vegetables,0.25635285576133227,0.9159374360064059,0.7600800405055652,5.929323942267596
C00451,convenience,Gourmet & World Food,0.3215327418679539,0.5047851663670206,0.4725795040946589,5.819164356766276
C00452,price_sensitive,"Bakery, Cakes & Dairy",0.8689866792861444,0.03598610790716698,0.3667166762809341,2.0856375217868575
C00453,convenience,"Eggs, Meat & Fish",0.385282227878255,0.34014850889990794,0.5888673090675209,5.629282284467454
C00454,convenience,"Kitchen, Garden & Pets",0.330824475735727,0.3567118574182595,0.6349049911950199,5.657017346925397
C00455,brand_loyal,"Foodgrains, Oil & Masala",0.21880688648655977,0.9518015477068007,0.5011459767975749,7.702242528680863
C00456,price_sensitive,Baby Care,0.9792662116182425,0.2480143979793055,0.05197196981428052,4.37084760864222
C00457,price_sensitive,Beauty & Hygiene,0.9366797415328021,0.2675616434432204,0.17352696783061183,2.5092546456252944
C00458,quality_focused,Beauty & Hygiene,0.30254201834490047,0.4348068044044508,0.8084583498445362,7.650854827192123
C00459,brand_loyal,"Eggs, Meat & Fish",0.40275432393930094,0.7417347546673262,0.5762694151246087,6.331927067891032
C00460,quality_focused,Baby Care,0.32831133707523497,0.6852318123194014,0.9405081003069614,3.5268246112542823
C00461,brand_loyal,Beverages,0.3932447664427748,0.7144558037179888,0.6080151397702935,5.502005728551007
C00462,convenience,Baby Care,0.43730988154778816,0.3626648172015491,0.5106121512594386,4.314130121124834
C00463,brand_loyal,Baby Care,0.3249513295711637,0.946653966044927,0.7551044003359686,6.286767410850643
C00464,convenience,"Kitchen, Garden & Pets",0.5640470213764455,0.36472220375293624,0.6033439600930133,6.368406123068969
C00465,quality_focused,"Foodgrains, Oil & Masala",0.13771728069766787,0.6211289651296154,0.9949183622670659,6.410969403133052
C00466,convenience,Baby Care,0.47375257661241665,0.32560240094529747,0.41290208556008184,8.939856578924307
C00467,brand_loyal,"Foodgrains, Oil & Masala",0.3631417183598712,0.7299600463408534,0.7064133331508042,7.5553435138369185
C00468,brand_loyal,Cleaning & Household,0.4128148901262173,0.9846537867493391,0.5094265464533819,5.021448736274346
C00469,convenience,Gourmet & World Food,0.4785395024717044,0.30297714633835066,0.5392285478360511,4.249940910296095
C00470,convenience,Beauty & Hygiene,0.5286927096065815,0.4364756668522761,0.4801757889380786,7.127776285924834
C00471,quality_focused,Baby Care,0.13766506442879603,0.4050842994668743,0.9540316423514192,3.6010361456028814
C00472,price_sensitive,Fruits & Vegetables,0.7052657090099886,0.0879925832341694,0.3092567495674686,1.8930535420207852
C00473,convenience,Beverages,0.4711948871642805,0.47042775370136014,0.5989022038425328,9.275530689078309
C00474,brand_loyal,"Bakery, Cakes & Dairy",0.36408897541141644,0.9489289360862935,0.681843969480044,5.289978795017857
C00475,convenience,"Kitchen, Garden & Pets",0.39087471864995776,0.31970845768630973,0.4684706090481097,7.619750834289658
C00476,convenience,"Bakery, Cakes & Dairy",0.3179149466912668,0.5014926844638089,0.5746626279304693,9.656345914564675
C00477,brand_loyal,Snacks & Branded Foods,0.49739837046926616,0.8633446998400789,0.7888305050759619,4.828403741306857
C00478,price_sensitive,Fruits & Vegetables,0.758749925240281,0.042240884667802826,0.24896545662639868,2.260588156530213
C00479,price_sensitive,"Eggs, Meat & Fish",0.9944959971557343,0.15817955427457694,0.36256838556577475,2.0396199169713314
C00480,price_sensitive,Baby Care,0.975245752939597,0.08715135170142611,0.18799530726317465,3.7599989492357735
C00481,brand_loyal,"Bakery, Cakes & Dairy",0.4791820414539611,0.8491937338506916,0.5690752762131545,3.6713742545113774
C00482,quality_focused,"Foodgrains, Oil & Masala",0.258897917183686,0.47256798823386675,0.9001207142309415,7.811551014938921
C00483,convenience,Cleaning & Household,0.5785980861044648,0.5282563033543487,0.5640578922925379,4.994498678920936
C00484,convenience,"Eggs, Meat & Fish",0.36275563962237833,0.3149937085979036,0.6530948992155471,8.758857243980437
C00485,quality_focused,Cleaning & Household,0.17259313909511365,0.6881880926539599,0.8393851408906857,5.491180002496365
C00486,convenience,"Foodgrains, Oil & Masala",0.5859060063536697,0.45676191501961594,0.4657352438409815,6.621975313993725
C00487,convenience,Gourmet & World Food,0.3219244686081045,0.4867029793851738,0.6943533510286883,8.976349761751075
C00488,brand_loyal,"Kitchen, Garden & Pets",0.3065123169355875,0.9094933471682718,0.618561777892991,7.835263407130174
C00489,convenience,Beauty & Hygiene,0.5562665719022604,0.5319267125092398,0.4929999811515368,6.749407902357003
C00490,brand_loyal,Baby Care,0.48805033541862364,0.9290737206599717,0.756562095505511,7.17703915421063
C00491,brand_loyal,"Foodgrains, Oil & Masala",0.313095662577884,0.8655970906362163,0.7414259365969085,4.110379353466603
C00492,price_sensitive,"Foodgrains, Oil & Masala",0.9544126268804451,0.21865843268098406,0.03815971092528425,1.983229757224612
C00493,convenience,Snacks & Branded Foods,0.5683928392732903,0.30013283443116234,0.6704149289925805,6.387019753012941
