transaction_id,customer_id,product_id,category,sub_category,brand,date,quantity,unit_price,total_price,brand_premium_index,price_retention
T0001210,C10628,Active Smile Advanced Mouthwash With Mint,Beauty & Hygiene,Oral Care,Dr. Morepen,2024-04-18,1,91.08,91.08,173.5786666666667,0.92
T0001211,C10628,Herbal Pure Rose Water Skin Toner,Beauty & Hygiene,Skin Care,Khadi Natural,2024-03-04,1,135.0,135.0,170.55113636363637,1.0
T0001212,C10628,Oil Replacement,Beauty & Hygiene,Hair Care,Pantene,2024-05-29,1,90.0,90.0,222.6357142857143,1.0
T0001213,C10629,Rushikanti Multani Mitti With Cucumber,Beauty & Hygiene,Skin Care,Akshara Herbals,2024-05-18,1,50.0,50.0,82.77777777777777,1.0
T0001214,C10629,Bergamot Delight Handwash Refill,Beauty & Hygiene,Bath & Hand Wash,Lux,2024-02-10,1,55.0,55.0,78.27199999999999,1.0
T0001215,C10629,Fresh Start Oil Clear Strawberry Face Wash,Beauty & Hygiene,Skin Care,Himalaya,2024-02-15,1,105.0,105.0,170.1270093457944,0.75
T0001216,C10629,Instaglow Oxygen Bleach,Beauty & Hygiene,Skin Care,Vlcc,2024-05-13,1,63.0,63.0,221.67292307692307,0.9
T0001217,C10629,Healthy Ritual For Strengthening Hair Conditioner,Beauty & Hygiene,Hair Care,Dove,2024-04-08,1,134.9,134.9,198.32333333333327,0.7100000000000001
T0001218,C10629,Morning Energy Berry Blast Face Wash,Beauty & Hygiene,Skin Care,Clean & Clear,2024-03-08,1,76.8,76.8,206.445,0.96
T0001219,C10629,"Energy - Deostick For Men, Cream Based Deodorant",Beauty & Hygiene,Men's Grooming,Cinthol,2024-04-03,1,57.0,57.0,141.10918918918918,0.95
T0001220,C10629,Dino - Kids Hand Sanitizer,Beauty & Hygiene,Bath & Hand Wash,Jungle Magic,2024-04-23,1,25.0,25.0,37.5,1.0
T0001221,C10629,Gentle Cleanse Tooth Brush With Himalayan Rock Salt - Soft,Beauty & Hygiene,Oral Care,Pepsodent,2024-01-11,1,65.0,65.0,90.55833333333334,1.0
T0001222,C10629,BabyRub - Soothing Vapor,Beauty & Hygiene,Health & Medicine,Vicks,2024-05-17,2,84.15,168.3,62.525,0.8500000000000001
T0001223,C10630,Natural Hand Made Travel Soap - Turmeric,Beauty & Hygiene,Bath & Hand Wash,Wild Ideas,2024-01-22,1,32.0,32.0,97.66666666666669,1.0
T0001224,C10630,Herbal Peach Soap,Beauty & Hygiene,Bath & Hand Wash,Khadi Natural,2024-01-02,1,70.0,70.0,170.55113636363637,1.0
T0001225,C10630,Nomarks - Antimarks Soap For Oily Skin,Beauty & Hygiene,Health & Medicine,Bajaj,2024-06-25,1,40.0,40.0,101.90333333333334,1.0
T0001226,C10630,Ayurveda Natural Fairness Double Action Chandan & Kesar Face Wash,Beauty & Hygiene,Skin Care,Vlcc,2024-04-24,1,71.5,71.5,221.67292307692307,0.65
T0001227,C10630,Snigdha Skin Whitening Face Wash,Beauty & Hygiene,Skin Care,Vlcc,2024-05-01,1,107.25,107.25,221.67292307692307,0.65
T0001228,C10630,Melia Face Wash,Beauty & Hygiene,Skin Care,Vlcc,2024-05-08,1,126.0,126.0,221.67292307692307,0.9
T0001229,C10630,Mehndi - Black,Beauty & Hygiene,Hair Care,Khadi Natural,2024-06-27,1,66.5,66.5,170.55113636363637,0.95
T0001230,C10630,Herbal Kali Mehandi,Beauty & Hygiene,Health & Medicine,Meghdoot,2024-03-26,1,85.0,85.0,173.25,1.0
T0001231,C10630,Easy Hair Colour - Dark Brown,Beauty & Hygiene,Hair Care,Indica,2024-06-23,1,36.0,36.0,36.0,0.9
T0001232,C10630,Ayurvedic Methi Powder,Beauty & Hygiene,Health & Medicine,Meghdoot,2024-03-29,1,60.0,60.0,173.25,1.0
T0001233,C10631,Janma Ghunti - Indigestion in children,Beauty & Hygiene,Health & Medicine,Dabur,2024-03-12,1,67.5,67.5,189.05505263157892,0.9
T0001234,C10631,Sanitize - Antiseptic Liquid,Beauty & Hygiene,Health & Medicine,Dabur,2024-01-17,1,105.95,105.95,189.05505263157892,0.65
T0001235,C10631,Herbal Pure Rose Water Skin Toner,Beauty & Hygiene,Skin Care,Khadi Natural,2024-04-16,1,135.0,135.0,170.55113636363637,1.0
T0001236,C10631,Bio Flame Of The Forest - Fresh Shine Expertise Oil,Beauty & Hygiene,Hair Care,BIOTIQUE,2024-03-12,1,119.25,119.25,242.21034782608692,0.75
T0001237,C10631,Rushikanti Multani Mitti With Aloevera,Beauty & Hygiene,Skin Care,Akshara Herbals,2024-05-11,1,50.0,50.0,82.77777777777777,1.0
T0001238,C10631,Coconut & Olive Oil Soap,Beauty & Hygiene,Bath & Hand Wash,Rexona,2024-04-03,1,28.0,28.0,131.91666666666666,1.0
T0001239,C10631,Acno Fight Pimple Clearing Whitening Cream,Beauty & Hygiene,Men's Grooming,Garnier Men,2024-03-29,1,80.75,80.75,160.44444444444446,0.95
T0001240,C10631,"Graphene Anion Day Use, L",Beauty & Hygiene,Feminine Hygiene,Colleen,2024-05-06,1,120.0,120.0,103.25,1.0
T0001241,C10632,Pollution Shield Shampoo,Beauty & Hygiene,Hair Care,Nyle,2024-04-29,1,47.0,47.0,421.4855555555557,1.0
T0001242,C10632,Hair Fall Control Shampoo,Beauty & Hygiene,Hair Care,Dr Batra's ,2024-03-20,1,124.5,124.5,268.3125,0.5
T0001243,C10632,Desire Series - Dotted Condoms,Beauty & Hygiene,Health & Medicine,Kamasutra,2024-05-20,1,108.0,108.0,160.02818181818182,0.9
T0001244,C10632,Hairwash Powder - Herbal,Beauty & Hygiene,Hair Care,Meera,2024-04-21,1,86.45,86.45,167.09083333333334,0.95
T0001245,C10632,Herbal Papaya Soap,Beauty & Hygiene,Bath & Hand Wash,Khadi Natural,2024-01-29,1,70.0,70.0,170.55113636363637,1.0
T0001246,C10632,Wet Wipes - Germ Protection On the Go,Beauty & Hygiene,Skin Care,Lifebuoy,2024-05-16,1,112.5,112.5,124.4304347826087,0.75
T0001247,C10632,Neem Aloevera Face Wash,Beauty & Hygiene,Skin Care,Meghdoot,2024-06-22,2,65.0,130.0,173.25,1.0
T0001248,C10632,Absorbent Cotton Wool,Beauty & Hygiene,Health & Medicine,Prabhat,2024-05-29,1,35.0,35.0,61.66666666666666,1.0
T0001249,C10632,Hajmola Chatpati Hing,Beauty & Hygiene,Health & Medicine,Hajmola ,2024-04-12,1,40.0,40.0,40.0,1.0
T0001250,C10632,Black Naturals - Shade 3.16 Natural Burgundy,Beauty & Hygiene,Hair Care,Garnier,2024-06-16,1,39.0,39.0,151.4924,1.0
T0001251,C10632,Toothpaste - Fresh Attraction Nature Boost Gel,Beauty & Hygiene,Oral Care,Closeup,2024-03-09,1,50.0,50.0,164.83333333333334,1.0
T0001252,C10632,Deodorant Spray For Men - Rush,Beauty & Hygiene,Men's Grooming,Kamasutra,2024-02-27,1,126.0,126.0,160.02818181818182,0.6
T0001253,C10632,Bleach Kit - Lily & Jasmine,Beauty & Hygiene,Skin Care,Richfeel,2024-01-23,1,85.0,85.0,432.6538461538461,1.0
T0001254,C10633,Fighter Hand Sanitiser - Alcohol Based With Aloevera,Beauty & Hygiene,Bath & Hand Wash,Bibo,2024-05-29,1,50.0,50.0,50.0,1.0
T0001255,C10633,Hair Oil - Active Care Anti Dandruff,Beauty & Hygiene,Hair Care,Clear,2024-06-23,1,110.0,110.0,110.0,1.0
T0001256,C10633,Fighter Hand Sanitiser - Alcohol Based With Aloevera,Beauty & Hygiene,Bath & Hand Wash,Bibo,2024-04-24,1,50.0,50.0,50.0,1.0
T0001257,C10633,Fighter Hand Sanitiser - Alcohol Based With Aloevera,Beauty & Hygiene,Bath & Hand Wash,Bibo,2024-06-08,2,50.0,100.0,50.0,1.0
T0001258,C10633,Fighter Hand Sanitiser - Alcohol Based With Aloevera,Beauty & Hygiene,Bath & Hand Wash,Bibo,2024-02-27,2,50.0,100.0,50.0,1.0
T0001259,C10633,Fighter Hand Sanitiser - Alcohol Based With Aloevera,Beauty & Hygiene,Bath & Hand Wash,Bibo,2024-05-05,2,50.0,100.0,50.0,1.0
T0001260,C10633,Fighter Hand Sanitiser - Alcohol Based With Aloevera,Beauty & Hygiene,Bath & Hand Wash,Bibo,2024-02-21,1,50.0,50.0,50.0,1.0
T0001261,C10633,Fighter Hand Sanitiser - Alcohol Based With Aloevera,Beauty & Hygiene,Bath & Hand Wash,Bibo,2024-05-02,1,50.0,50.0,50.0,1.0
T0001262,C10633,Hair Oil - Active Care Anti Dandruff,Beauty & Hygiene,Hair Care,Clear,2024-02-09,1,110.0,110.0,110.0,1.0
T0001263,C10633,Fighter Hand Sanitiser - Alcohol Based With Aloevera,Beauty & Hygiene,Bath & Hand Wash,Bibo,2024-03-10,1,50.0,50.0,50.0,1.0
T0001264,C10633,Fighter Hand Sanitiser - Alcohol Based With Aloevera,Beauty & Hygiene,Bath & Hand Wash,Bibo,2024-06-02,1,50.0,50.0,50.0,1.0
T0001265,C10633,Fighter Hand Sanitiser - Alcohol Based With Aloevera,Beauty & Hygiene,Bath & Hand Wash,Bibo,2024-05-25,1,50.0,50.0,50.0,1.0
T0001266,C10633,Hair Oil - Active Care Anti Dandruff,Beauty & Hygiene,Hair Care,Clear,2024-05-31,1,110.0,110.0,110.0,1.0
T0001267,C10634,"Bath Loofah - Bittersweet Orange, Colour May Vary",Beauty & Hygiene,Bath & Hand Wash,Panache,2024-02-08,1,95.2,95.2,176.04500000000002,0.8
T0001268,C10634,Cool Kick Deodorant Roll On - 48h Long Lasting Freshness,Beauty & Hygiene,Fragrances & Deos,Nivea Men,2024-05-30,1,129.35,129.35,208.37676470588235,0.65
T0001269,C10634,Condoms - Cherry,Beauty & Hygiene,Health & Medicine,Skore,2024-02-18,1,90.0,90.0,257.01740740740746,1.0
T0001270,C10634,Men - Oil Control Face Creme,Beauty & Hygiene,Men's Grooming,Ponds,2024-02-15,1,123.75,123.75,207.41666666666663,0.75
T0001271,C10634,Tooth Paste - Herbal,Beauty & Hygiene,Oral Care,K.P. Namboodiris,2024-02-03,1,50.0,50.0,54.888888888888886,1.0
T0001272,C10634,Burnol Antiseptic Cream - Herbal & Healthy Skin Cream,Beauty & Hygiene,Health & Medicine,Dr. Morepen,2024-03-20,1,67.9,67.9,173.5786666666667,0.97
T0001273,C10634,Kwik Shaver - Shaving Razor With 2 Blades,Beauty & Hygiene,Men's Grooming,Supermax,2024-06-10,2,24.36,48.72,78.14818181818181,0.87
T0001274,C10635,Hand Sanitizer - Tea Tree,Beauty & Hygiene,Bath & Hand Wash,Organic Harvest,2024-02-21,1,84.15,84.15,481.1122222222222,0.8500000000000001
T0001275,C10635,"Body Bath Dual Sided Hangable Loofah/Sponge/Scrubber - Cream, BB1423",Beauty & Hygiene,Bath & Hand Wash,Muyi,2024-05-17,1,99.0,99.0,99.0,0.6644295302013423
T0001276,C10635,Almond & Rose Soap Value Pack,Beauty & Hygiene,Bath & Hand Wash,Himalaya,2024-03-02,2,109.0,218.0,170.1270093457944,1.0
T0001277,C10635,ALSAREX Tablets - A Comprehensive Remedy For Acid Peptic Disorders,Beauty & Hygiene,Health & Medicine,Charak,2024-06-22,1,118.0,118.0,157.11111111111111,1.0
T0001278,C10635,Bio Flame Of The Forest - Fresh Shine Expertise Oil,Beauty & Hygiene,Hair Care,BIOTIQUE,2024-03-18,1,119.25,119.25,242.21034782608692,0.75
T0001279,C10635,Vedanantaka Balm - Pain Relief,Beauty & Hygiene,Health & Medicine,Sri Sri Tattva,2024-01-07,1,60.0,60.0,127.6686046511628,1.0
T0001280,C10635,Cool Almond Drops Hair Oil,Beauty & Hygiene,Hair Care,Bajaj,2024-01-18,1,38.0,38.0,101.90333333333334,1.0
T0001281,C10635,Hair Removal Waxing Strips Kit - Dry Skin,Beauty & Hygiene,Feminine Hygiene,Veet,2024-04-15,1,89.1,89.1,214.40894736842105,0.8999999999999999
T0001282,C10635,Dotted & Coloured Condoms - Orange Flavoured,Beauty & Hygiene,Health & Medicine,Skore,2024-05-04,2,90.0,180.0,257.01740740740746,1.0
T0001283,C10635,Balm,Beauty & Hygiene,Health & Medicine,Patanjali,2024-01-30,2,25.0,50.0,72.0,1.0
T0001284,C10636,"Hand Wash - Naturals, Black Orchid & Milk",Beauty & Hygiene,Bath & Hand Wash,Palmolive,2024-03-01,1,89.1,89.1,240.36657142857143,0.8999999999999999
T0001285,C10636,"Hand Wash - Hydrating, Foaming, Lime & Mint",Beauty & Hygiene,Bath & Hand Wash,Palmolive,2024-02-23,1,126.0,126.0,240.36657142857143,0.9
T0001286,C10636,"Graphene Anion Night Use, XL+",Beauty & Hygiene,Feminine Hygiene,Colleen,2024-04-14,2,135.0,270.0,103.25,1.0
T0001287,C10636,Air Condoms,Beauty & Hygiene,Health & Medicine,Durex,2024-03-19,1,72.0,72.0,238.45714285714288,1.0
T0001288,C10636,Kohinoor Condoms - Meetha Paan,Beauty & Hygiene,Health & Medicine,Durex,2024-06-01,1,29.0,29.0,238.45714285714288,1.0
T0001289,C10636,"Ultra Eco Sanitary Napkin - XL, Night Use",Beauty & Hygiene,Feminine Hygiene,Colleen,2024-04-14,1,84.0,84.0,103.25,1.0
T0001290,C10636,Condoms - Extra Thin,Beauty & Hygiene,Health & Medicine,Durex,2024-02-29,2,72.0,144.0,238.45714285714288,1.0
T0001291,C10636,"Non-Sticky Hair Oil For Damage Repair - Aloe Vera, Olive Oil & Green Tea",Beauty & Hygiene,Hair Care,Hair & Care,2024-04-03,1,57.0,57.0,137.33333333333334,0.95
T0001292,C10636,Cotton Cosmetic Balls,Beauty & Hygiene,Health & Medicine,Bella,2024-04-10,1,125.0,125.0,160.36363636363637,0.9689922480620154
T0001293,C10636,Kohinoor Condoms - Meetha Paan,Beauty & Hygiene,Health & Medicine,Durex,2024-02-03,1,29.0,29.0,238.45714285714288,1.0
T0001294,C10636,Kohinoor Condoms - Meetha Paan,Beauty & Hygiene,Health & Medicine,Durex,2024-02-28,1,29.0,29.0,238.45714285714288,1.0
T0001295,C10636,Air Condoms,Beauty & Hygiene,Health & Medicine,Durex,2024-01-03,1,72.0,72.0,238.45714285714288,1.0
T0001296,C10636,"Ultra Eco Sanitary Napkin - XL, Day Use",Beauty & Hygiene,Feminine Hygiene,Colleen,2024-03-17,1,74.0,74.0,103.25,1.0
T0001297,C10636,Kohinoor Condoms - Meetha Paan,Beauty & Hygiene,Health & Medicine,Durex,2024-06-10,1,29.0,29.0,238.45714285714288,1.0
T0001298,C10636,Sea Minerals Liquid Handwash Refill,Beauty & Hygiene,Bath & Hand Wash,Palmolive,2024-05-18,2,99.5,199.0,240.36657142857143,0.5
T0001299,C10637,Skin Whitening Face Wash,Beauty & Hygiene,Skin Care,Astaberry,2024-03-15,1,71.25,71.25,389.122,0.95
T0001300,C10637,The Hand Sanitizer With Moisturisers,Beauty & Hygiene,Bath & Hand Wash,O,2024-06-01,1,50.0,50.0,50.0,1.0
T0001301,C10637,Silky Strength Aloevera-Wheatgerm Moisturising Shampoo,Beauty & Hygiene,Hair Care,Just Herbs,2024-04-06,1,135.0,135.0,684.7391304347826,1.0
T0001302,C10637,"Bath Loofah - White, Colour May Vary",Beauty & Hygiene,Bath & Hand Wash,Panache,2024-01-23,1,95.2,95.2,176.04500000000002,0.8
T0001303,C10637,Purifying Turmeric Natural Ayurvedic Soap,Beauty & Hygiene,Bath & Hand Wash,Lever Ayush,2024-04-25,1,27.0,27.0,98.17105263157896,1.0
T0001304,C10637,"Ultra Eco Sanitary Napkin - XL, Day Use",Beauty & Hygiene,Feminine Hygiene,Colleen,2024-02-10,1,74.0,74.0,103.25,1.0
T0001305,C10637,Haridra Khanda Churna - Anti Allergic,Beauty & Hygiene,Health & Medicine,Sri Sri Tattva,2024-02-24,1,115.0,115.0,127.6686046511628,1.0
T0001306,C10637,100% Natural Intimate Wipes,Beauty & Hygiene,Feminine Hygiene,Plush,2024-04-23,1,120.0,120.0,114.125,1.0
T0001307,C10637,Charcoal Bath Soap,Beauty & Hygiene,Men's Grooming,Bombay Shaving Company,2024-04-13,1,112.5,112.5,240.20714285714288,0.9
T0001308,C10637,ZigZag Neem Medium Bristle Toothbrush,Beauty & Hygiene,Oral Care,Colgate,2024-01-10,2,90.0,180.0,151.35196261682242,1.0
T0001309,C10637,Oxy-Infusion Day Cream with SPF 15,Beauty & Hygiene,Skin Care,Kaya Youth,2024-01-31,1,104.3,104.3,169.2578947368421,0.7
T0001310,C10638,Gulabari Premium Rose Water - Paraben Free Skin Toner,Beauty & Hygiene,Skin Care,Dabur,2024-05-04,1,22.4,22.4,189.05505263157892,0.7999999999999999
T0001311,C10638,Merry Cherry Lip Balm - SPF 20,Beauty & Hygiene,Skin Care,BIOTIQUE,2024-01-18,1,111.75,111.75,242.21034782608692,0.75
T0001312,C10638,Gentleman Classic Talc For Men,Beauty & Hygiene,Bath & Hand Wash,Yardley London,2024-01-18,1,89.1,89.1,309.24122807017545,0.8999999999999999
T0001313,C10638,"Loofah/Sponge Scrubber/Body Bath  - Black, BH-020 BLK",Beauty & Hygiene,Bath & Hand Wash,BB Home,2024-01-07,1,99.0,99.0,126.10106382978724,0.9
T0001314,C10638,Condoms - Extra Thin,Beauty & Hygiene,Health & Medicine,Durex,2024-05-02,1,72.0,72.0,238.45714285714288,1.0
T0001315,C10638,Cotton Pads,Beauty & Hygiene,Health & Medicine,Tulips,2024-04-01,1,80.0,80.0,53.25,1.0
T0001316,C10638,Moisture Shield Germ Protection Liquid Handwash,Beauty & Hygiene,Bath & Hand Wash,Savlon,2024-05-21,1,69.0,69.0,139.0628125,1.0
T0001317,C10638,Men - Oil Control Face Creme,Beauty & Hygiene,Men's Grooming,Ponds,2024-01-25,1,123.75,123.75,207.41666666666663,0.75
T0001318,C10638,Sariva Syrup,Beauty & Hygiene,Health & Medicine,Sri Sri Tattva,2024-05-29,2,110.0,220.0,127.6686046511628,1.0
T0001319,C10638,"Shampoo - For Dry Damaged Color Treated & Permed Hair, Bio Soya Protein",Beauty & Hygiene,Hair Care,BIOTIQUE,2024-04-16,1,74.25,74.25,242.21034782608692,0.75
T0001320,C10639,Cotton Buds,Beauty & Hygiene,Health & Medicine,Bella,2024-05-02,1,92.0,92.0,160.36363636363637,0.9292929292929292
T0001321,C10639,Ayurvedic Karela Powder,Beauty & Hygiene,Health & Medicine,Meghdoot,2024-05-14,1,60.0,60.0,173.25,1.0
T0001322,C10639,Face Wash - Saundarya,Beauty & Hygiene,Skin Care,Patanjali,2024-03-03,1,60.0,60.0,72.0,1.0
T0001323,C10639,ZigZag Anti-Bacterial Toothbrush - Soft,Beauty & Hygiene,Oral Care,Colgate,2024-04-16,1,70.0,70.0,151.35196261682242,1.0
T0001324,C10639,"Vatika Long & Black Shampoo - Amla & Bhringraj, Power of 7 Natural Ingredients",Beauty & Hygiene,Hair Care,Dabur Vatika,2024-01-17,1,84.0,84.0,154.66000000000005,1.0
T0001325,C10639,Honey Fariness Facial Sheet Mask EX,Beauty & Hygiene,Skin Care,Mirabelle,2024-05-13,1,77.35,77.35,161.1932,0.6499999999999999
T0001326,C10640,Wipeout Germ Killing Soap,Beauty & Hygiene,Bath & Hand Wash,MyGlamm,2024-03-25,1,55.2,55.2,128.2888888888889,0.8
T0001327,C10640,Multi-Use Wet Wipes,Beauty & Hygiene,Skin Care,Sirona,2024-06-22,1,38.25,38.25,278.9162222222222,0.85
T0001328,C10640,Rose Water Soap,Beauty & Hygiene,Bath & Hand Wash,Khadi Natural,2024-05-28,1,66.5,66.5,170.55113636363637,0.95
T0001329,C10640,Lip Bomb Cocoa Butter Balm,Beauty & Hygiene,Skin Care,Blue heaven,2024-04-27,1,68.0,68.0,102.4375,0.8
T0001330,C10640,"Active Clean Body Wash With Active Charcoal - Shower Gel For Body, Face & Hair",Beauty & Hygiene,Bath & Hand Wash,Nivea Men,2024-03-11,1,129.0,129.0,208.37676470588235,0.6482412060301508
T0001331,C10640,Argan Hair Mask,Beauty & Hygiene,Hair Care,Mamaearth,2024-04-18,1,99.0,99.0,546.3333333333334,1.0
T0001332,C10641,Shower Gel - Peach & Avocado,Beauty & Hygiene,Bath & Hand Wash,Fiama,2024-06-18,1,55.0,55.0,164.85658536585365,1.0
T0001333,C10641,Happy Moisturising Hand Wash - Grapefruit & Bergamot,Beauty & Hygiene,Bath & Hand Wash,Fiama,2024-02-17,1,70.0,70.0,164.85658536585365,1.0
T0001334,C10641,Shower Gel - Peach & Avocado,Beauty & Hygiene,Bath & Hand Wash,Fiama,2024-01-23,1,55.0,55.0,164.85658536585365,1.0
T0001335,C10641,Fiama Shower Gel Blackcurrant Bearberry 100ml + Lemongrass Jojoba 100ml,Beauty & Hygiene,Bath & Hand Wash,Fiama,2024-04-06,1,108.9,108.9,164.85658536585365,0.99
T0001336,C10641,FIAMA Shower Gel Lemongrass Jojoba 100ml + FIAMA Shower Gel Peach Avocado 100 ml,Beauty & Hygiene,Bath & Hand Wash,Fiama,2024-02-16,1,108.9,108.9,164.85658536585365,0.99
T0001337,C10641,Shower Gel - Lemongrass & Jojoba,Beauty & Hygiene,Bath & Hand Wash,Fiama,2024-05-14,1,55.0,55.0,164.85658536585365,1.0
T0001338,C10641,"Soap Pocket - Foamy, Bath Essentials",Beauty & Hygiene,Bath & Hand Wash,Fiama,2024-03-09,1,59.0,59.0,164.85658536585365,1.0
T0001339,C10641,"Gel Bathing Bar - Men, Refreshing Pulse",Beauty & Hygiene,Men's Grooming,Fiama,2024-06-17,1,67.0,67.0,164.85658536585365,1.0
T0001340,C10641,Anti Hairfall Shampoo,Beauty & Hygiene,Hair Care,Nyle,2024-05-13,1,47.0,47.0,421.4855555555557,1.0
T0001341,C10641,Relax Moisturising Hand Wash - Lavender & Ylang-Ylang,Beauty & Hygiene,Bath & Hand Wash,Fiama,2024-02-05,1,70.0,70.0,164.85658536585365,1.0
T0001342,C10641,Shower Gel - Blackcurrant & Bearberry,Beauty & Hygiene,Bath & Hand Wash,Fiama,2024-05-23,1,55.0,55.0,164.85658536585365,1.0
T0001343,C10641,Fiama Shower Gel Blackcurrant Bearberry 100ml + Lemongrass Jojoba 100ml,Beauty & Hygiene,Bath & Hand Wash,Fiama,2024-02-25,1,108.9,108.9,164.85658536585365,0.99
T0001344,C10641,Fresh Moisturising Hand Wash - Peppermint & Green Apple,Beauty & Hygiene,Bath & Hand Wash,Fiama,2024-02-25,1,70.0,70.0,164.85658536585365,1.0
T0001345,C10641,Shower Gel - Lemongrass & Jojoba,Beauty & Hygiene,Bath & Hand Wash,Fiama,2024-04-27,1,55.0,55.0,164.85658536585365,1.0
T0001346,C10641,Shower Gel - Blackcurrant & Bearberry,Beauty & Hygiene,Bath & Hand Wash,Fiama,2024-05-18,1,55.0,55.0,164.85658536585365,1.0
T0001347,C10642,Dotted & Colored Condoms - Chocolate Flavored,Beauty & Hygiene,Health & Medicine,Skore,2024-03-16,1,30.0,30.0,257.01740740740746,1.0
T0001348,C10642,"Powder - Prickly Heat, Icy Cool",Beauty & Hygiene,Bath & Hand Wash,Boroplus,2024-03-18,1,105.0,105.0,116.66666666666669,1.0
T0001349,C10642,Anti Bacterial Disinfectant Sanitising Wipes - Alcohol Free,Beauty & Hygiene,Bath & Hand Wash,Bodyguard,2024-05-08,1,99.6,99.6,234.7,0.83
T0001350,C10642,Partysmart - Capsules,Beauty & Hygiene,Health & Medicine,Himalaya Wellness,2024-06-10,1,60.0,60.0,94.35235294117648,1.0
T0001351,C10642,Advansed Aloe Vera Enriched Coconut Hair Oil,Beauty & Hygiene,Hair Care,Parachute ,2024-05-15,1,78.0,78.0,134.04,1.0
T0001352,C10642,"Intense - Deostick For Men, Cream Based Deodorant",Beauty & Hygiene,Fragrances & Deos,Cinthol,2024-06-24,2,57.0,114.0,141.10918918918918,0.95
T0001353,C10643,Anti-Fungal Cream,Beauty & Hygiene,Health & Medicine,Ring Guard,2024-04-26,1,49.2,49.2,49.2,0.8
T0001354,C10643,Herbal Hand Sanitizer,Beauty & Hygiene,Bath & Hand Wash,Nycil,2024-03-25,1,50.0,50.0,108.0,1.0
T0001355,C10643,Hexa Advanced Soap,Beauty & Hygiene,Bath & Hand Wash,Savlon,2024-04-14,1,34.0,34.0,139.0628125,1.0
T0001356,C10643,Shila X-Oil,Beauty & Hygiene,Health & Medicine,Dabur,2024-02-12,1,128.25,128.25,189.05505263157892,0.75
T0001357,C10643,Fem Safe Handz Wash - Enriched With The Goodness Of Lemon  And Glycerine With Coconut Milk,Beauty & Hygiene,Bath & Hand Wash,Fem,2024-04-29,1,109.0,109.0,60.42238095238095,1.0
T0001358,C10643,Pure Hands Moisturizing Hand Wash - Tulsi & Aloe,Beauty & Hygiene,Bath & Hand Wash,Himalaya,2024-03-26,1,45.0,45.0,170.1270093457944,0.9
T0001359,C10643,"Loofah/Sponge Scrubber/Body Bath - Dual Side, Hangable, Brown, BH-030 BR",Beauty & Hygiene,Bath & Hand Wash,BB Home,2024-04-29,1,119.0,119.0,126.10106382978724,0.952
T0001360,C10643,Super Shine Medium Bristle Toothbrush,Beauty & Hygiene,Oral Care,Colgate,2024-03-27,1,20.0,20.0,151.35196261682242,1.0
T0001361,C10643,Toothpaste - Complete Care,Beauty & Hygiene,Oral Care,Neem ,2024-04-10,1,65.0,65.0,65.0,0.8125
T0001362,C10644,Shatavari Tablet,Beauty & Hygiene,Health & Medicine,Jiva Ayurveda,2024-05-12,1,53.0,53.0,133.2,1.0
T0001363,C10644,Pain-X Ortho Oil - Ayurvedic Pain Oil,Beauty & Hygiene,Health & Medicine,Dr. Morepen,2024-05-08,2,134.1,268.2,173.5786666666667,0.8999999999999999
T0001364,C10644,Butter Lip Balm,Beauty & Hygiene,Skin Care,Miss Claire,2024-05-18,1,105.0,105.0,116.66666666666669,0.7
T0001365,C10644,Ayurvedic Prickly Heat Powder - Sandal,Beauty & Hygiene,Bath & Hand Wash,Shower To Shower,2024-05-16,1,60.0,60.0,71.2,0.8
T0001366,C10644,Handwash - Strawberry,Beauty & Hygiene,Bath & Hand Wash,Mysore Sandal,2024-05-22,1,75.0,75.0,194.08888888888887,1.0
T0001367,C10644,Balm,Beauty & Hygiene,Health & Medicine,Patanjali,2024-03-17,1,25.0,25.0,72.0,1.0
T0001368,C10644,Bio Flame Of The Forest - Fresh Shine Expertise Oil,Beauty & Hygiene,Hair Care,BIOTIQUE,2024-05-20,1,119.25,119.25,242.21034782608692,0.75
T0001369,C10644,Tooth Paste - Herbal Gel,Beauty & Hygiene,Oral Care,K.P. Namboodiris,2024-02-24,1,52.0,52.0,54.888888888888886,1.0
T0001370,C10644,Disney Pixar Cars - Bio Nutty Almond Nourishing Soap,Beauty & Hygiene,Bath & Hand Wash,BIOTIQUE,2024-01-05,1,41.25,41.25,242.21034782608692,0.75
T0001371,C10645,Daily Styling Aqua Hair Gel - Triple Protein Complex,Beauty & Hygiene,Men's Grooming,Set Wet,2024-04-26,1,60.0,60.0,154.22945454545453,0.8
T0001372,C10645,Syrine - Disposable Razors for Women,Beauty & Hygiene,Feminine Hygiene,Supermax,2024-04-05,1,89.0,89.0,78.14818181818181,0.89
T0001373,C10645,Glaze Hair Wax for Men,Beauty & Hygiene,Men's Grooming,Set Wet,2024-06-24,1,136.0,136.0,154.22945454545453,0.8
T0001374,C10645,"Toothbrush - Complete Expert, Soft",Beauty & Hygiene,Oral Care,Pepsodent,2024-06-27,1,65.0,65.0,90.55833333333334,1.0
T0001375,C10645,"Toothpaste - 2 In 1, Cavity Protection",Beauty & Hygiene,Oral Care,Pepsodent,2024-02-10,1,82.0,82.0,90.55833333333334,0.845360824742268
T0001376,C10645,Go Icy Perfume Spray,Beauty & Hygiene,Fragrances & Deos,Set Wet,2024-04-07,1,34.3,34.3,154.22945454545453,0.7
