transaction_id,customer_id,product_id,category,sub_category,brand,date,quantity,unit_price,total_price,brand_premium_index,price_retention
T0003878,C09410,Gotukola Indian Ginseng Rejuvinating Beauty Elixir,Beauty & Hygiene,Skin Care,Just Herbs,2024-02-29,1,1195.0,1195.0,684.7391304347826,1.0
T0003879,C09410,Professional Salon Series Pearl Facial Kit,Beauty & Hygiene,Skin Care,Vlcc,2024-01-01,2,1000.0,2000.0,221.67292307692307,1.0
T0003880,C09410,Natural Dietary Fibre,Beauty & Hygiene,Health & Medicine,SHAFIB,2024-03-08,1,1499.0,1499.0,1499.0,1.0
T0003881,C09410,"Promega Softgels - Omega 3 Rich Fish Oil Supplements, Chocolate Flavour",Beauty & Hygiene,Health & Medicine,FAST&UP,2024-01-01,1,990.0,990.0,1003.8940000000002,1.0
T0003882,C09410,Mango Seed Moisturising Lotion,Beauty & Hygiene,Skin Care,The Face Shop,2024-03-14,1,1259.3,1259.3,833.1990909090908,0.7
T0003883,C09410,Natural Dietary Fibre,Beauty & Hygiene,Health & Medicine,SHAFIB,2024-03-26,1,1499.0,1499.0,1499.0,1.0
T0003884,C09411,Travellers Pack - Black,Beauty & Hygiene,Men's Grooming,Uncle Tony,2024-03-14,1,1424.25,1424.25,758.7793750000001,0.75
T0003885,C09411,Facial Kit - Derma Chill,Beauty & Hygiene,Skin Care,Aroma Magic ,2024-06-25,1,1320.0,1320.0,395.30018348623855,0.6
T0003886,C09411,Essential Oil - Cypress,Beauty & Hygiene,Skin Care,Aroma Magic ,2024-06-21,1,1100.0,1100.0,395.30018348623855,1.0
T0003887,C09411,Facial Kit - Sensitive Skin,Beauty & Hygiene,Skin Care,Aroma Magic ,2024-05-18,1,1800.0,1800.0,395.30018348623855,0.6
T0003888,C09411,Essential Oil - Cypress,Beauty & Hygiene,Skin Care,Aroma Magic ,2024-01-01,2,1100.0,2200.0,395.30018348623855,1.0
T0003889,C09411,Facial Kit - Advance Acne,Beauty & Hygiene,Skin Care,Aroma Magic ,2024-01-21,1,1800.0,1800.0,395.30018348623855,0.6
T0003890,C09411,Facial Kit - Detox Bamboo Charcoal,Beauty & Hygiene,Skin Care,Aroma Magic ,2024-05-14,1,1140.0,1140.0,395.30018348623855,0.6
T0003891,C09412,Deodorant Body Spray - Private Affairs EDT,Beauty & Hygiene,Fragrances & Deos,Baldessarini,2024-05-02,1,2399.470000000001,2399.470000000001,2399.470000000001,0.5332155555555558
T0003892,C09412,Deodorant Body Spray - Private Affairs EDT,Beauty & Hygiene,Fragrances & Deos,Baldessarini,2024-05-07,1,2399.470000000001,2399.470000000001,2399.470000000001,0.5332155555555558
T0003893,C09412,2 Super Breathable Adult Diapers Medium A'10,Beauty & Hygiene,Health & Medicine,Seni,2024-02-26,1,1500.0,1500.0,854.1205000000002,1.0
T0003894,C09412,Air Comfort Breathable Adult Diapers - Medium,Beauty & Hygiene,Health & Medicine,Seni,2024-03-09,1,1800.0,1800.0,854.1205000000002,1.0
T0003895,C09412,2 Super Breathable Adult Diapers Medium A'10,Beauty & Hygiene,Health & Medicine,Seni,2024-02-27,1,1500.0,1500.0,854.1205000000002,1.0
T0003896,C09412,Super Seni Plus Breathable Adult Diapers - X-Large,Beauty & Hygiene,Health & Medicine,Seni,2024-01-19,1,2399.470000000001,2399.470000000001,854.1205000000002,0.7271121212121215
T0003897,C09412,Air Comfort Breathable Adult Diapers - Medium,Beauty & Hygiene,Health & Medicine,Seni,2024-05-28,1,1800.0,1800.0,854.1205000000002,1.0
T0003898,C09412,Deodorant Body Spray - Strictly Private,Beauty & Hygiene,Fragrances & Deos,Baldessarini,2024-06-06,1,2399.470000000001,2399.470000000001,2399.470000000001,0.8274034482758624
T0003899,C09413,Liquid Sanitizer & Disinfectant,Beauty & Hygiene,Bath & Hand Wash,Trust,2024-01-27,2,2399.470000000001,4798.940000000002,916.4900000000004,0.9597880000000004
T0003900,C09413,Pullup Pant Style Adult Diapers - M-L,Beauty & Hygiene,Health & Medicine,Friends,2024-06-04,1,1023.0,1023.0,630.515625,0.93
T0003901,C09413,Pullup Pant Style Adult Diapers - M-L,Beauty & Hygiene,Health & Medicine,Friends,2024-06-27,1,1023.0,1023.0,630.515625,0.93
T0003902,C09413,Liquid Sanitizer & Disinfectant,Beauty & Hygiene,Bath & Hand Wash,Trust,2024-03-27,1,2399.470000000001,2399.470000000001,916.4900000000004,0.9597880000000004
T0003903,C09413,Easy Adult Diaper - Large,Beauty & Hygiene,Health & Medicine,Friends,2024-06-07,1,903.0,903.0,630.515625,0.86
T0003904,C09413,Pullup Pant Style Adult Diapers - M-L,Beauty & Hygiene,Health & Medicine,Friends,2024-03-19,1,1023.0,1023.0,630.515625,0.93
T0003905,C09413,Pullup Pant Style Adult Diapers - M-L,Beauty & Hygiene,Health & Medicine,Friends,2024-04-01,1,1023.0,1023.0,630.515625,0.93
T0003906,C09413,Easy Adult Diaper - X-Large,Beauty & Hygiene,Health & Medicine,Friends,2024-03-25,1,946.0,946.0,630.515625,0.86
T0003907,C09413,Easy Adult Diaper - X-Large,Beauty & Hygiene,Health & Medicine,Friends,2024-06-04,1,946.0,946.0,630.515625,0.86
T0003908,C09413,Pullup Pant Style Adult Diapers - M-L,Beauty & Hygiene,Health & Medicine,Friends,2024-06-25,1,1023.0,1023.0,630.515625,0.93
T0003909,C09414,Perfume - Beyond Paradise Edp (For Women),Beauty & Hygiene,Fragrances & Deos,Estee Lauder,2024-01-24,1,2399.470000000001,2399.470000000001,2399.470000000001,0.4323369369369371
T0003910,C09414,Deodorant Body Spray - Cologne,Beauty & Hygiene,Fragrances & Deos,Estee Lauder,2024-02-24,1,2399.470000000001,2399.470000000001,2399.470000000001,0.4323369369369371
T0003911,C09414,Perfume - Pure White Linen EDP,Beauty & Hygiene,Fragrances & Deos,Estee Lauder,2024-05-19,1,2399.470000000001,2399.470000000001,2399.470000000001,0.4323369369369371
T0003912,C09414,Perfume - Youth Dew EDP Spray,Beauty & Hygiene,Fragrances & Deos,Estee Lauder,2024-03-28,1,2399.470000000001,2399.470000000001,2399.470000000001,0.6855628571428575
T0003913,C09414,100% Organic Bamboo Toothbrush - For Adults,Beauty & Hygiene,Oral Care,Goli Soda,2024-05-19,1,897.0,897.0,743.4,1.0
T0003914,C09414,100% Organic Bamboo Toothbrush - For Adults,Beauty & Hygiene,Oral Care,Goli Soda,2024-03-26,1,897.0,897.0,743.4,1.0
T0003915,C09414,Perfume - Youth Dew EDP Spray,Beauty & Hygiene,Fragrances & Deos,Estee Lauder,2024-05-04,1,2399.470000000001,2399.470000000001,2399.470000000001,0.6855628571428575
T0003916,C09414,Perfume - Youth Dew EDP Spray,Beauty & Hygiene,Fragrances & Deos,Estee Lauder,2024-04-15,1,2399.470000000001,2399.470000000001,2399.470000000001,0.6855628571428575
T0003917,C09414,Perfume - Youth Dew EDP Spray,Beauty & Hygiene,Fragrances & Deos,Estee Lauder,2024-03-22,1,2399.470000000001,2399.470000000001,2399.470000000001,0.6855628571428575
T0003918,C09414,Perfume - Beyond Paradise Edp (For Women),Beauty & Hygiene,Fragrances & Deos,Estee Lauder,2024-01-09,1,2399.470000000001,2399.470000000001,2399.470000000001,0.4323369369369371
T0003919,C09415,Classic Deodorant Spray for Men,Beauty & Hygiene,Fragrances & Deos,Brut,2024-04-06,1,1200.0,1200.0,424.6193548387097,1.0
T0003920,C09415,Classic Deodorant Spray for Men,Beauty & Hygiene,Men's Grooming,Brut,2024-03-18,1,1200.0,1200.0,424.6193548387097,1.0
T0003921,C09415,Pro 6 Advance Razor Value Kit For Men,Beauty & Hygiene,Men's Grooming,LetsShave,2024-02-07,1,996.55,996.55,589.4735294117646,0.95
T0003922,C09415,Classic Deodorant Spray for Men,Beauty & Hygiene,Fragrances & Deos,Brut,2024-04-07,1,1200.0,1200.0,424.6193548387097,1.0
T0003923,C09415,Jasmine EDP,Beauty & Hygiene,Fragrances & Deos,All Good Scents,2024-04-23,1,893.0,893.0,925.9916666666668,0.7504201680672269
T0003924,C09415,Deodorant Body Spray - Pure Pour Femme EDT,Beauty & Hygiene,Fragrances & Deos,Police,2024-04-25,1,1650.0,1650.0,1505.5757142857146,1.0
T0003925,C09415,Hand Sanitizer - 80% Alcohol Base,Beauty & Hygiene,Bath & Hand Wash,Bionova,2024-02-19,1,2399.470000000001,2399.470000000001,722.7188888888891,0.9597880000000004
T0003926,C09415,Classic Deodorant Spray for Men,Beauty & Hygiene,Fragrances & Deos,Brut,2024-03-19,1,1200.0,1200.0,424.6193548387097,1.0
T0003927,C09415,EDT Perfume - Original Gold Edition For Men,Beauty & Hygiene,Fragrances & Deos,Brut,2024-06-13,1,1200.0,1200.0,424.6193548387097,1.0
T0003928,C09415,Vaporisateur Natural Spray,Beauty & Hygiene,Men's Grooming,AmitabhB,2024-02-29,1,1235.0,1235.0,1235.0,0.95
T0003929,C09415,EDT Perfume - Original Gold Edition For Men,Beauty & Hygiene,Fragrances & Deos,Brut,2024-02-03,1,1200.0,1200.0,424.6193548387097,1.0
T0003930,C09416,Nutrition Plus Health Supplement - Milk Thistle Extract,Beauty & Hygiene,Health & Medicine,Abbies,2024-02-14,1,999.0,999.0,999.0,1.0
T0003931,C09416,100% Organic Bamboo Toothbrush - For Adults,Beauty & Hygiene,Oral Care,Goli Soda,2024-04-18,1,897.0,897.0,743.4,1.0
T0003932,C09416,Nutrition Plus Health Supplement - Milk Thistle Extract,Beauty & Hygiene,Health & Medicine,Abbies,2024-01-22,1,999.0,999.0,999.0,1.0
T0003933,C09416,Nutrition Plus Health Supplement - Pro Biotic,Beauty & Hygiene,Health & Medicine,Abbies,2024-01-07,1,1299.0,1299.0,999.0,1.0
T0003934,C09416,Eco Femme Full Cycle Kit,Beauty & Hygiene,Feminine Hygiene,Goli Soda,2024-03-19,1,1570.0,1570.0,743.4,1.0
T0003935,C09416,Nutrition Plus Health Supplement - Pro Biotic,Beauty & Hygiene,Health & Medicine,Abbies,2024-04-07,1,1299.0,1299.0,999.0,1.0
T0003936,C09416,Nutrition Plus Health Supplement - Pro Biotic,Beauty & Hygiene,Health & Medicine,Abbies,2024-01-20,1,1299.0,1299.0,999.0,1.0
T0003937,C09416,100% Organic Bamboo Toothbrush - For Adults,Beauty & Hygiene,Oral Care,Goli Soda,2024-01-03,1,897.0,897.0,743.4,1.0
T0003938,C09416,Nutrition Plus Health Supplement - Pro Biotic,Beauty & Hygiene,Health & Medicine,Abbies,2024-01-28,2,1299.0,2598.0,999.0,1.0
T0003939,C09416,100% Organic Bamboo Toothbrush - For Adults,Beauty & Hygiene,Oral Care,Goli Soda,2024-01-31,1,897.0,897.0,743.4,1.0
T0003940,C09417,Super Seni Plus Breathable Adult Diapers - Large,Beauty & Hygiene,Health & Medicine,Seni,2024-02-29,1,2399.470000000001,2399.470000000001,854.1205000000002,0.8419192982456144
T0003941,C09417,100% Organic Bamboo Toothbrush - For Adults,Beauty & Hygiene,Oral Care,Goli Soda,2024-01-30,1,897.0,897.0,743.4,1.0
T0003942,C09417,2 Super Breathable Adult Diapers Medium A'10,Beauty & Hygiene,Health & Medicine,Seni,2024-04-16,1,1500.0,1500.0,854.1205000000002,1.0
T0003943,C09417,2 Super Breathable Adult Diapers Medium A'10,Beauty & Hygiene,Health & Medicine,Seni,2024-01-16,1,1500.0,1500.0,854.1205000000002,1.0
T0003944,C09417,Super Seni Plus Breathable Adult Diapers - Medium,Beauty & Hygiene,Health & Medicine,Seni,2024-04-26,1,2399.470000000001,2399.470000000001,854.1205000000002,0.9997791666666672
T0003945,C09417,Super Seni Plus Breathable Adult Diapers - X-Large,Beauty & Hygiene,Health & Medicine,Seni,2024-04-18,1,2399.470000000001,2399.470000000001,854.1205000000002,0.7271121212121215
T0003946,C09417,2 Super Breathable Adult Diapers Medium A'10,Beauty & Hygiene,Health & Medicine,Seni,2024-04-04,2,1500.0,3000.0,854.1205000000002,1.0
T0003947,C09417,Super Seni Plus Breathable Adult Diapers - Large,Beauty & Hygiene,Health & Medicine,Seni,2024-01-08,1,2399.470000000001,2399.470000000001,854.1205000000002,0.8419192982456144
T0003948,C09418,Air & Surface Disinfectant Spray,Beauty & Hygiene,Bath & Hand Wash,ZM LABS,2024-03-24,1,1020.0,1020.0,369.22222222222223,0.75
T0003949,C09418,Face Care Gift Box For Men - 7X After Shave Balm + Charcoal Face Scrub + Charcoal Face Mask,Beauty & Hygiene,Men's Grooming,Man Arden,2024-03-24,1,997.0,997.0,356.15,1.0
T0003950,C09418,Face Care Gift Box For Men - 7X After Shave Balm + Charcoal Face Scrub + Charcoal Face Mask,Beauty & Hygiene,Men's Grooming,Man Arden,2024-01-30,1,997.0,997.0,356.15,1.0
T0003951,C09418,Air & Surface Disinfectant Spray,Beauty & Hygiene,Bath & Hand Wash,ZM LABS,2024-03-03,1,1020.0,1020.0,369.22222222222223,0.75
T0003952,C09418,Face Care Gift Box For Men - 7X After Shave Balm + Charcoal Face Scrub + Charcoal Face Mask,Beauty & Hygiene,Men's Grooming,Man Arden,2024-01-23,1,997.0,997.0,356.15,1.0
T0003953,C09418,Face Care Gift Box For Men - 7X After Shave Balm + Charcoal Face Scrub + Charcoal Face Mask,Beauty & Hygiene,Men's Grooming,Man Arden,2024-01-14,1,997.0,997.0,356.15,1.0
T0003954,C09418,Air & Surface Disinfectant Spray,Beauty & Hygiene,Bath & Hand Wash,ZM LABS,2024-04-30,1,1020.0,1020.0,369.22222222222223,0.75
T0003955,C09419,"Blood Detox With Curcumin - Turmeric Extract, Neem, Manjistha & Beetroot",Beauty & Hygiene,Health & Medicine,Foresta Organics,2024-05-11,2,1499.0,2998.0,1499.0,1.0
T0003956,C09419,Omega 3:6:9 Vegan With Flaxseed & Safflower Extract,Beauty & Hygiene,Health & Medicine,Foresta Organics,2024-06-21,1,1499.0,1499.0,1499.0,1.0
T0003957,C09419,"Blood Detox With Curcumin - Turmeric Extract, Neem, Manjistha & Beetroot",Beauty & Hygiene,Health & Medicine,Foresta Organics,2024-04-20,1,1499.0,1499.0,1499.0,1.0
T0003958,C09419,Safed Musli Dietary Supplement,Beauty & Hygiene,Health & Medicine,Vedapure,2024-01-05,1,1499.0,1499.0,1080.1764705882354,1.0
T0003959,C09419,Veda Keto-Slim Ultra Weight Loss,Beauty & Hygiene,Health & Medicine,Vedapure,2024-01-04,1,1699.0,1699.0,1080.1764705882354,1.0
T0003960,C09419,L-Arginine Dietary Supplement,Beauty & Hygiene,Health & Medicine,Vedapure,2024-05-04,1,1249.0,1249.0,1080.1764705882354,1.0
T0003961,C09420,Safe-Guard Colour Endure Shampoo,Beauty & Hygiene,Hair Care,De Fabulous,2024-06-12,1,1230.0,1230.0,1230.0,1.0
T0003962,C09420,Safe-Guard Colour Endure Shampoo,Beauty & Hygiene,Hair Care,De Fabulous,2024-02-17,1,1230.0,1230.0,1230.0,1.0
T0003963,C09420,Safe-Guard Colour Endure Shampoo,Beauty & Hygiene,Hair Care,De Fabulous,2024-01-04,1,1230.0,1230.0,1230.0,1.0
T0003964,C09420,Safe-Guard Colour Endure Shampoo,Beauty & Hygiene,Hair Care,De Fabulous,2024-03-09,1,1230.0,1230.0,1230.0,1.0
T0003965,C09420,Hand Sanitizer,Beauty & Hygiene,Bath & Hand Wash,Nyle,2024-01-19,1,2399.470000000001,2399.470000000001,421.4855555555557,0.979375510204082
T0003966,C09420,Hand Sanitizer,Beauty & Hygiene,Bath & Hand Wash,Nyle,2024-05-13,1,2399.470000000001,2399.470000000001,421.4855555555557,0.979375510204082
T0003967,C09420,Safe-Guard Colour Endure Shampoo,Beauty & Hygiene,Hair Care,De Fabulous,2024-02-22,2,1230.0,2460.0,1230.0,1.0
T0003968,C09420,Safe-Guard Colour Endure Shampoo,Beauty & Hygiene,Hair Care,De Fabulous,2024-03-07,1,1230.0,1230.0,1230.0,1.0
T0003969,C09420,Safe-Guard Colour Endure Shampoo,Beauty & Hygiene,Hair Care,De Fabulous,2024-02-06,1,1230.0,1230.0,1230.0,1.0
T0003970,C09420,Safe-Guard Colour Endure Shampoo,Beauty & Hygiene,Hair Care,De Fabulous,2024-06-18,1,1230.0,1230.0,1230.0,1.0
T0003971,C09421,Argan Oil,Beauty & Hygiene,Hair Care,Aloe Veda,2024-04-19,1,1755.0,1755.0,459.75,0.9
T0003972,C09421,Nourishing Hair Oil - Anti Dandruff,Beauty & Hygiene,Hair Care,Aloe Veda,2024-05-25,2,855.0,1710.0,459.75,0.9
T0003973,C09421,Perfume - To Be Woman EDP,Beauty & Hygiene,Fragrances & Deos,Police,2024-03-25,1,1650.0,1650.0,1505.5757142857146,1.0
T0003974,C09421,Massage Oil - Avocado Oil,Beauty & Hygiene,Skin Care,Aloe Veda,2024-06-13,1,877.5,877.5,459.75,0.9
T0003975,C09421,Skin Relief Lotion - For Sensitive Skin,Beauty & Hygiene,Skin Care,Aveeno,2024-03-18,1,1300.0,1300.0,892.5,1.0
T0003976,C09421,Argan Oil,Beauty & Hygiene,Hair Care,Aloe Veda,2024-04-07,1,1755.0,1755.0,459.75,0.9
T0003977,C09421,Nourishing Hair Oil - Anti Hairfall,Beauty & Hygiene,Hair Care,Aloe Veda,2024-01-21,1,855.0,855.0,459.75,0.9
T0003978,C09421,Bull Force Shilajit With Most Potent Herbs,Beauty & Hygiene,Health & Medicine,Rock Gold,2024-03-29,1,1449.0,1449.0,1489.0940000000005,1.0
T0003979,C09421,Argan Oil,Beauty & Hygiene,Hair Care,Aloe Veda,2024-01-28,1,1755.0,1755.0,459.75,0.9
T0003980,C09422,EDT Perfume - Original Gold Edition For Men,Beauty & Hygiene,Fragrances & Deos,Brut,2024-03-08,2,1200.0,2400.0,424.6193548387097,1.0
T0003981,C09422,Classic Deodorant Spray for Men,Beauty & Hygiene,Men's Grooming,Brut,2024-05-27,1,1200.0,1200.0,424.6193548387097,1.0
T0003982,C09422,Classic Deodorant Spray for Men,Beauty & Hygiene,Fragrances & Deos,Brut,2024-04-20,1,1200.0,1200.0,424.6193548387097,1.0
T0003983,C09422,Gold Facial Kit - Big,Beauty & Hygiene,Skin Care,Jovees,2024-06-14,1,1496.25,1496.25,253.6764705882353,0.95
T0003984,C09422,Classic Deodorant Spray for Men,Beauty & Hygiene,Fragrances & Deos,Brut,2024-01-15,1,1200.0,1200.0,424.6193548387097,1.0
T0003985,C09422,Classic Deodorant Spray for Men,Beauty & Hygiene,Men's Grooming,Brut,2024-06-17,1,1200.0,1200.0,424.6193548387097,1.0
T0003986,C09422,Gold Facial Kit - Big,Beauty & Hygiene,Skin Care,Jovees,2024-06-13,1,1496.25,1496.25,253.6764705882353,0.95
T0003987,C09422,EDT Perfume - Original Gold Edition For Men,Beauty & Hygiene,Fragrances & Deos,Brut,2024-01-11,1,1200.0,1200.0,424.6193548387097,1.0
T0003988,C09422,EDT Perfume - Original Gold Edition For Men,Beauty & Hygiene,Fragrances & Deos,Brut,2024-06-12,2,1200.0,2400.0,424.6193548387097,1.0
T0003989,C09422,EDT Perfume - Original Gold Edition For Men,Beauty & Hygiene,Fragrances & Deos,Brut,2024-04-06,1,1200.0,1200.0,424.6193548387097,1.0
T0003990,C09423,Bright I - Anti Dark Circle Cream,Beauty & Hygiene,Skin Care,Organic Harvest,2024-03-31,1,1495.0,1495.0,481.1122222222222,1.0
T0003991,C09423,Healing Oil Spray,Beauty & Hygiene,Hair Care,Macadamia,2024-04-14,1,1936.0,1936.0,1936.0,0.88
T0003992,C09423,Beyond Forever Eau De Toilette,Beauty & Hygiene,Fragrances & Deos,David Beckham,2024-02-06,1,2320.0,2320.0,2131.5,0.8
T0003993,C09423,Club Eau De Toilette For Men,Beauty & Hygiene,Fragrances & Deos,Mercedes-Benz,2024-03-06,1,2399.470000000001,2399.470000000001,2399.470000000001,0.5332155555555558
T0003994,C09423,Juvenescence Anti Ageing Serum,Beauty & Hygiene,Skin Care,Organic Harvest,2024-03-08,2,1060.2,2120.4,481.1122222222222,0.76
T0003995,C09423,Daily Day Cream,Beauty & Hygiene,Skin Care,Organic Harvest,2024-03-26,1,908.2,908.2,481.1122222222222,0.76
T0003996,C09423,Proactive Protection Gift Set,Beauty & Hygiene,Bath & Hand Wash,Dr Rhazes,2024-02-06,1,1178.0,1178.0,349.4166666666667,1.0
T0003997,C09424,White Radiance Whip - UV SPF 30,Beauty & Hygiene,Skin Care,Olay,2024-02-07,2,1699.15,3398.3,755.5142857142857,0.8500000000000001
T0003998,C09424,Anti Cellulite Coffee Gift Hamper Skin Care Spa Set,Beauty & Hygiene,Skin Care,BodyHerbals,2024-04-13,1,1899.0,1899.0,635.972972972973,1.0
T0003999,C09424,"Bounce Hair Recovery Complex, Biotin & Selenium - Raspberry Flavour",Beauty & Hygiene,Health & Medicine,Chicnutrix,2024-06-09,1,1593.9,1593.9,886.2549999999999,0.77
T0004000,C09424,Now Eau De Toilette,Beauty & Hygiene,Fragrances & Deos,Tommy Hilfiger,2024-02-07,2,2399.470000000001,4798.940000000002,2353.907142857144,0.7057264705882357
T0004001,C09424,Perfume - EDP for Woman,Beauty & Hygiene,Fragrances & Deos,Tommy Hilfiger,2024-04-15,1,2399.470000000001,2399.470000000001,2353.907142857144,0.6855628571428575
T0004002,C09424,Super C Amla Extract & Zinc - Fizzy Orange Flavour,Beauty & Hygiene,Health & Medicine,Chicnutrix,2024-06-07,1,877.5,877.5,886.2549999999999,0.75
T0004003,C09424,Deodorant Body Spray - Man Freedom EDT,Beauty & Hygiene,Fragrances & Deos,Tommy Hilfiger,2024-03-04,1,2399.470000000001,2399.470000000001,2353.907142857144,0.4323369369369371
T0004004,C09424,Deodorant Body Spray - Man Freedom EDT,Beauty & Hygiene,Men's Grooming,Tommy Hilfiger,2024-01-03,1,2399.470000000001,2399.470000000001,2353.907142857144,0.4323369369369371
T0004005,C09424,Super Seni Plus Breathable Adult Diapers - Large,Beauty & Hygiene,Health & Medicine,Seni,2024-06-15,2,2399.470000000001,4798.940000000002,854.1205000000002,0.8419192982456144
T0004006,C09424,Deodorant Body Spray - Man Freedom EDT,Beauty & Hygiene,Men's Grooming,Tommy Hilfiger,2024-03-02,1,2399.470000000001,2399.470000000001,2353.907142857144,0.4323369369369371
T0004007,C09424,Glow Glutathione & Vitamin C - Strawberry and Lemon Flavour,Beauty & Hygiene,Health & Medicine,Chicnutrix,2024-01-25,1,1494.0,1494.0,886.2549999999999,0.83
T0004008,C09425,Diskettes,Beauty & Hygiene,Health & Medicine,Threptin,2024-06-27,1,1495.0,1495.0,967.5,1.0
T0004009,C09425,Diskettes,Beauty & Hygiene,Health & Medicine,Threptin,2024-02-12,1,1495.0,1495.0,967.5,1.0
T0004010,C09425,Kokum & Almond Body Butter,Beauty & Hygiene,Skin Care,Kama Ayurveda,2024-01-11,1,1495.0,1495.0,873.4615384615385,1.0
T0004011,C09425,Neem Tulsi Tea Tree Body Scrub,Beauty & Hygiene,Bath & Hand Wash,Kama Ayurveda,2024-02-03,1,1495.0,1495.0,873.4615384615385,1.0
T0004012,C09425,Jwalini Retexturising Skin Treatment Oil,Beauty & Hygiene,Skin Care,Kama Ayurveda,2024-02-27,1,1625.0,1625.0,873.4615384615385,1.0
T0004013,C09425,Jwalini Retexturising Skin Treatment Oil,Beauty & Hygiene,Skin Care,Kama Ayurveda,2024-01-10,1,1625.0,1625.0,873.4615384615385,1.0
T0004014,C09425,Neem Tulsi Tea Tree Body Scrub,Beauty & Hygiene,Bath & Hand Wash,Kama Ayurveda,2024-06-06,1,1495.0,1495.0,873.4615384615385,1.0
T0004015,C09425,Kokum & Almond Body Butter,Beauty & Hygiene,Skin Care,Kama Ayurveda,2024-04-04,1,1495.0,1495.0,873.4615384615385,1.0
T0004016,C09425,Jwalini Retexturising Skin Treatment Oil,Beauty & Hygiene,Skin Care,Kama Ayurveda,2024-03-17,1,1625.0,1625.0,873.4615384615385,1.0
T0004017,C09426,Good Girl Eau De Parfum For Women,Beauty & Hygiene,Fragrances & Deos,Carolina Herrera ,2024-06-01,1,2399.470000000001,2399.470000000001,2399.470000000001,0.3242527027027028
T0004018,C09426,Original Acid Green Eau De Toilette,Beauty & Hygiene,Fragrances & Deos,Zippo,2024-06-22,2,1450.0,2900.0,1693.75,0.5
T0004019,C09426,Original Set,Beauty & Hygiene,Fragrances & Deos,Zippo,2024-04-28,1,1925.0,1925.0,1693.75,0.5
T0004020,C09426,Skin Therapy Oil,Beauty & Hygiene,Skin Care,Palmer's,2024-03-11,1,925.0,925.0,547.5,1.0
T0004021,C09426,Opti Care Smooth Straight Conditioner,Beauty & Hygiene,Hair Care,Matrix,2024-06-04,2,1240.0,2480.0,540.0,1.0
T0004022,C09426,Hair Dryer HD180,Beauty & Hygiene,Hair Care,Braun,2024-04-14,1,1998.15,1998.15,2265.696666666667,0.77
T0004023,C09426,Hair Removing Cream - Lemon Fresh,Beauty & Hygiene,Men's Grooming,Dimples,2024-02-10,2,875.0,1750.0,983.3333333333334,1.0
T0004024,C09426,Opti Care Smooth Straight Conditioner,Beauty & Hygiene,Hair Care,Matrix,2024-04-28,1,1240.0,1240.0,540.0,1.0
T0004025,C09426,On The Road EDT,Beauty & Hygiene,Fragrances & Deos,Zippo,2024-03-08,1,1950.0,1950.0,1693.75,0.5
T0004026,C09426,Opti Care Smooth Straight Conditioner,Beauty & Hygiene,Hair Care,Matrix,2024-05-03,1,1240.0,1240.0,540.0,1.0
T0004027,C09426,White Botanical Exceptional Hydrating Cream - Day & Night Care,Beauty & Hygiene,Skin Care,YVES ROCHER,2024-06-29,1,1800.0,1800.0,1101.0,1.0
T0004028,C09426,Hair Remover Spray - Foam Lemon,Beauty & Hygiene,Feminine Hygiene,Dimples,2024-06-25,1,1200.0,1200.0,983.3333333333334,1.0
T0004029,C09426,Original Acid Green Eau De Toilette,Beauty & Hygiene,Fragrances & Deos,Zippo,2024-05-06,1,1450.0,1450.0,1693.75,0.5
T0004030,C09427,Collagen Serum,Beauty & Hygiene,Skin Care,INATUR ,2024-02-13,1,1330.0,1330.0,400.6780821917809,0.7
T0004031,C09427,Girl - Now Eau De Toilette,Beauty & Hygiene,Fragrances & Deos,Tommy Hilfiger,2024-03-23,1,2399.470000000001,2399.470000000001,2353.907142857144,0.5105255319148939
T0004032,C09427,Now Eau De Toilette,Beauty & Hygiene,Fragrances & Deos,Tommy Hilfiger,2024-01-12,1,2399.470000000001,2399.470000000001,2353.907142857144,0.7057264705882357
T0004033,C09427,Invigorating Body Massage Oil,Beauty & Hygiene,Skin Care,INATUR ,2024-05-04,1,875.0,875.0,400.6780821917809,0.7
T0004034,C09427,Girl - Now Eau De Toilette,Beauty & Hygiene,Fragrances & Deos,Tommy Hilfiger,2024-01-05,1,2399.470000000001,2399.470000000001,2353.907142857144,0.5105255319148939
T0004035,C09427,Destress Body Massage Oil,Beauty & Hygiene,Skin Care,INATUR ,2024-01-07,1,875.0,875.0,400.6780821917809,0.7
T0004036,C09427,"Face Care Kit - Face Cream, Face Wash & Face Toner",Beauty & Hygiene,Skin Care,Mamaearth,2024-01-02,1,1097.0,1097.0,546.3333333333334,1.0
T0004037,C09427,For Men Eau De Toilette,Beauty & Hygiene,Fragrances & Deos,Tommy Hilfiger,2024-03-30,1,2240.0,2240.0,2353.907142857144,0.8
T0004038,C09427,Invigorating Body Massage Oil,Beauty & Hygiene,Skin Care,INATUR ,2024-05-15,1,875.0,875.0,400.6780821917809,0.7
T0004039,C09428,Embellish Skin Lightening Serum,Beauty & Hygiene,Skin Care,Organic Harvest,2024-05-04,1,1525.75,1525.75,481.1122222222222,0.85
T0004040,C09428,Natural Spray from Men,Beauty & Hygiene,Fragrances & Deos,Udy,2024-01-25,1,1200.0,1200.0,1733.3333333333333,1.0
