customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score
C12662,12,7,2459.0,3,2,2,322
C12663,11,17,5663.59,4,5,5,455
C12664,2,18,6524.3,5,5,5,555
C12665,2,12,4569.7,5,4,4,544
C12666,11,19,6339.8,4,5,5,455
C12667,45,12,2608.85,1,4,2,142
C12668,18,10,5008.5,3,3,4,334
C12669,4,7,2961.2999999999997,5,2,3,523
C12670,13,4,1898.05,3,1,2,312
C12671,7,9,3610.9300000000003,4,3,3,433
C12672,12,15,5027.8,3,5,4,354
C12673,5,16,6067.85,5,5,5,555
C12674,5,11,4096.4,5,4,4,544
C12675,21,12,4735.0,2,4,4,244
C12676,22,2,477.6,2,1,1,211
C12677,4,12,3161.9,5,4,3,543
C12678,24,12,4447.2,2,4,4,244
C12679,31,7,1647.1,2,2,1,221
C12680,24,10,3403.0,2,3,3,233
C12681,4,5,1240.05,5,1,1,511
C12682,9,18,5944.3,4,5,5,455
C12683,46,8,3237.8,1,2,3,123
C12684,7,13,3907.73,4,4,4,444
C12685,9,15,5345.5,4,5,5,455
C12686,9,17,6075.1,4,5,5,455
C12687,2,12,3990.8,5,4,4,544
C12688,6,12,3356.1,4,4,3,443
C12689,33,8,3803.9,2,2,3,223
C12690,4,20,8375.25,5,5,5,555
C12691,2,9,4688.05,5,3,4,534
C12692,47,4,1058.05,1,1,1,111
C12693,55,6,3903.9,1,1,4,114
C12694,2,11,3400.94,5,4,3,543
C12695,45,9,4103.6,1,3,4,134
C12696,35,8,1565.0,1,2,1,121
C12697,19,13,4184.4,3,4,4,344
C12698,13,9,2638.2,3,3,2,332
C12699,12,10,5099.05,3,3,4,334
C12700,8,11,5353.4,4,4,5,445
C12701,12,8,3386.4700000000003,3,2,3,323
C12702,39,11,2835.5,1,4,2,142
C12703,75,4,816.97,1,1,1,111
C12704,5,4,939.1,5,1,1,511
C12705,5,7,2002.05,5,2,2,522
C12706,46,5,1078.5,1,1,1,111
C12707,48,3,828.0,1,1,1,111
C12708,13,11,3589.8,3,4,3,343
C12709,24,8,3023.55,2,2,3,223
C12710,14,6,3025.0,3,1,3,313
C12711,3,13,5684.0,5,4,5,545
C12712,10,7,2478.8,4,2,2,422
C12713,4,14,3959.28,5,5,4,554
C12714,13,11,3809.15,3,4,3,343
C12715,15,7,1390.54,3,2,1,321
C12716,6,13,4114.15,4,4,4,444
C12717,42,4,1204.0,1,1,1,111
C12718,5,6,1489.75,5,1,1,511
C12719,5,16,5375.05,5,5,5,555
C12720,24,4,947.0,2,1,1,211
C12721,5,12,5135.9,5,4,4,544
C12722,10,12,4007.4,4,4,4,444
C12723,76,4,840.0,1,1,1,111
C12724,2,11,3512.1,5,4,3,543
C12725,33,9,4503.9,2,3,4,234
C12726,27,6,932.0,2,1,1,211
C12727,19,10,2256.4,3,3,2,332
C12728,11,10,3347.0,4,3,3,433
C12729,8,13,6629.35,4,4,5,445
C12730,46,5,1934.5,1,1,2,112
C12731,16,12,9125.3,3,4,5,345
C12732,12,15,4139.05,3,5,4,354
C12733,33,13,5087.2,2,4,4,244
C12734,4,8,3310.0,5,2,3,523
C12735,11,6,2026.35,4,1,2,412
C12736,2,12,5242.45,5,4,4,544
C12737,24,8,3337.02,2,2,3,223
C12738,5,8,3938.0,5,2,4,524
C12739,4,5,1159.6,5,1,1,511
C12740,7,20,10750.4,4,5,5,455
C12741,21,15,12387.67,2,5,5,255
C12742,43,12,3626.85,1,4,3,143
C12743,25,5,1018.55,2,1,1,211
C12744,5,6,2645.55,5,1,2,512
C12745,9,7,2577.8,4,2,2,422
C12746,66,5,836.98,1,1,1,111
C12747,24,15,4346.35,2,5,4,254
C12748,21,2,130.29000000000002,2,1,1,211
C12749,3,11,3602.15,5,4,3,543
C12750,13,8,2665.0,3,2,2,322
C12751,11,11,5805.9,4,4,5,445
C12752,18,7,2399.8,3,2,2,322
C12753,87,3,1037.5,1,1,1,111
C12754,5,16,7878.6,5,5,5,555
C12755,5,9,5130.1,5,3,4,534
C12756,4,10,2378.3,5,3,2,532
C12757,2,12,3292.1,5,4,3,543
C12758,48,2,672.0,1,1,1,111
C12759,3,15,4387.15,5,5,4,554
C12760,69,5,1243.65,1,1,1,111
C12761,84,3,628.0,1,1,1,111
C12762,6,11,4566.0,4,4,4,444
C12763,22,14,5805.8,2,5,5,255
C12764,35,4,1346.0,1,1,1,111
C12765,11,4,1125.0,4,1,1,411
C12766,4,7,2727.8,5,2,2,522
C12767,16,9,3509.25,3,3,3,333
C12768,3,9,2318.05,5,3,2,532
C12769,35,8,2388.25,1,2,2,122
C12770,15,16,7861.25,3,5,5,355
C12771,19,11,5199.5,3,4,4,344
C12772,55,6,3518.5,1,1,3,113
C12773,96,3,988.6,1,1,1,111
C12774,66,3,957.8900000000001,1,1,1,111
C12775,9,10,3044.0499999999997,4,3,3,433
C12776,5,19,7098.21,5,5,5,555
C12777,17,5,1719.0,3,1,1,311
C12778,22,12,2433.0,2,4,2,242
C12779,15,14,5927.0,3,5,5,355
C12780,20,18,6867.9400000000005,2,5,5,255
C12781,9,12,4389.9,4,4,4,444
C12782,21,12,5224.5,2,4,4,244
C12783,3,11,5621.7,5,4,5,545
C12784,23,10,2726.0,2,3,2,232
C12785,87,3,1254.0,1,1,1,111
C12786,15,5,1145.0,3,1,1,311
C12787,4,13,4709.5,5,4,4,544
C12788,33,6,2325.37,2,1,2,212
C12789,24,5,1361.0,2,1,1,211
C12790,29,5,1154.0,2,1,1,211
C12791,5,5,1906.0,5,1,2,512
C12792,39,7,2029.5,1,2,2,122
C12793,25,9,3654.85,2,3,3,233
C12794,45,4,1290.0,1,1,1,111
C12795,9,5,2631.0,4,1,2,412
C12796,3,13,3943.0,5,4,4,544
C12797,5,9,2179.0,5,3,2,532
C12798,25,7,2691.0,2,2,2,222
C12799,75,9,3902.7,1,3,4,134
C12800,32,9,2322.9,2,3,2,232
C12801,57,3,701.0,1,1,1,111
C12802,37,9,2091.0099999999998,1,3,2,132
C12803,16,5,2064.0,3,1,2,312
C12804,8,16,8924.2,4,5,5,455
C12805,31,8,4201.4,2,2,4,224
C12806,15,9,5069.0,3,3,4,334
C12807,7,7,2458.0,4,2,2,422
C12808,10,9,3140.0,4,3,3,433
C12809,8,10,4890.75,4,3,4,434
C12810,31,8,6658.499999999999,2,2,5,225
C12811,9,12,4085.45,4,4,4,444
C12812,9,11,4131.0,4,4,4,444
C12813,35,11,3600.0,1,4,3,143
C12814,44,9,3425.65,1,3,3,133
C12815,21,10,6704.900000000001,2,3,5,235
C12816,28,10,4711.4,2,3,4,234
C12817,7,3,1055.5,4,1,1,411
C12818,2,8,3888.6,5,2,4,524
C12819,6,8,4733.4,4,2,4,424
C12820,5,11,3833.55,5,4,3,543
C12821,5,15,8734.3,5,5,5,555
C12822,7,15,4195.3,4,5,4,454
C12823,16,10,5114.95,3,3,4,334
C12824,13,10,4510.0,3,3,4,334
C12825,19,7,1939.85,3,2,2,322
C12826,44,8,2105.0,1,2,2,122
C12827,39,8,3251.0,1,2,3,123
C12828,7,12,4502.3,4,4,4,444
C12829,10,18,7396.0,4,5,5,455
C12830,67,5,1220.0,1,1,1,111
C12831,6,8,2898.1,4,2,3,423
C12832,2,15,6552.4,5,5,5,555
C12833,94,3,650.2,1,1,1,111
C12834,3,11,5656.4,5,4,5,545
C12835,55,5,1825.0,1,1,1,111
C12836,4,9,4026.3,5,3,4,534
C12837,17,16,5313.75,3,5,5,355
C12838,36,11,3493.15,1,4,3,143
C12839,48,9,4068.7,1,3,4,134
C12840,33,6,2302.0,2,1,2,212
C12841,26,8,3167.4,2,2,3,223
C12842,4,9,2487.55,5,3,2,532
C12843,34,7,1750.5,1,2,1,121
C12844,16,8,1505.7,3,2,1,321
C12845,32,7,1338.9,2,2,1,221
C12846,69,5,1356.5,1,1,1,111
C12847,12,6,4811.0,3,1,4,314
C12848,6,13,3934.15,4,4,4,444
C12849,6,10,5012.0,4,3,4,434
C12850,48,4,4747.2,1,1,4,114
C12851,26,13,4781.4,2,4,4,244
C12852,4,9,3349.9,5,3,3,533
C12853,19,20,6412.51,3,5,5,355
C12854,17,15,5162.6,3,5,4,354
C12855,2,12,6465.1,5,4,5,545
C12856,8,8,3946.0,4,2,4,424
C12857,12,18,5617.6,3,5,5,355
C12858,3,13,6441.0,5,4,5,545
C12859,10,8,1874.0,4,2,1,421
C12860,9,11,4810.8,4,4,4,444
C12861,25,10,6711.0,2,3,5,235
C12862,23,12,5056.16,2,4,4,244
C12863,4,8,2240.25,5,2,2,522
C12864,6,18,9297.65,4,5,5,455
C12865,13,8,2813.0,3,2,2,322
C12866,12,6,1857.45,3,1,1,311
C12867,29,4,985.75,2,1,1,211
C12868,5,15,5154.1,5,5,4,554
C12869,9,9,3273.15,4,3,3,433
C12870,10,10,2047.0,4,3,2,432
C12871,14,10,2555.65,3,3,2,332
C12872,38,4,1221.15,1,1,1,111
C12873,3,10,2754.35,5,3,2,532
C12874,6,7,2630.75,4,2,2,422
C12875,6,14,5160.3,4,5,4,454
C12876,2,11,4198.82,5,4,4,544
C12877,35,8,3392.65,1,2,3,123
C12878,17,12,3588.65,3,4,3,343
C12879,7,6,2168.0,4,1,2,412
C12880,4,12,4460.0,5,4,4,544
C12881,13,15,5502.95,3,5,5,355
C12882,63,6,1321.4,1,1,1,111
C12883,23,10,3276.25,2,3,3,233
C12884,8,5,2048.0,4,1,2,412
C12885,11,10,3739.4,4,3,3,433
C12886,47,8,1836.37,1,2,1,121
C12887,4,5,1691.5,5,1,1,511
C12888,3,9,2281.44,5,3,2,532
C12889,15,8,3503.7,3,2,3,323
C12890,31,19,6248.65,2,5,5,255
C12891,64,8,3278.35,1,2,3,123
C12892,4,16,4696.85,5,5,4,554
C12893,3,11,5523.5,5,4,5,545
C12894,34,7,3210.9700000000003,1,2,3,123
C12895,8,15,6457.35,4,5,5,455
C12896,48,4,2086.6,1,1,2,112
C12897,28,11,3332.25,2,4,3,243
C12898,8,10,2610.3,4,3,2,432
C12899,2,13,5483.2,5,4,5,545
C12900,5,14,6924.950000000001,5,5,5,555
C12901,16,12,4531.6,3,4,4,344
C12902,53,8,3685.6,1,2,3,123
C12903,3,8,3012.6,5,2,3,523
C12904,18,13,3809.29,3,4,3,343
C12905,2,10,4289.1,5,3,4,534
C12906,14,8,1421.6,3,2,1,321
C12907,4,8,2576.05,5,2,2,522
C12908,17,6,2983.7,3,1,3,313
C12909,7,13,4414.95,4,4,4,444
C12910,15,6,1639.15,3,1,1,311
C12911,6,20,8050.05,4,5,5,455
C12912,4,7,3843.3500000000004,5,2,4,524
C12913,17,14,6603.95,3,5,5,355
C12914,10,17,7695.16,4,5,5,455
C12915,40,9,2143.5,1,3,2,132
C12916,19,8,1752.15,3,2,1,321
C12917,6,8,1585.58,4,2,1,421
C12918,13,13,4302.8,3,4,4,344
C12919,4,11,4716.0,5,4,4,544
C12920,11,10,3087.95,4,3,3,433
C12921,10,9,4214.0,4,3,4,434
C12922,10,5,1524.75,4,1,1,411
C12923,4,11,3442.65,5,4,3,543
C12924,8,15,7251.8,4,5,5,455
C12925,8,14,5383.5,4,5,5,455
C12926,99,4,1878.5,1,1,2,112
C12927,5,8,4077.84,5,2,4,524
C12928,24,8,2397.0,2,2,2,222
C12929,9,6,2513.5,4,1,2,412
C12930,16,6,2504.15,3,1,2,312
C12931,12,10,2515.0,3,3,2,332
C12932,12,18,6548.599999999999,3,5,5,355
C12933,13,12,1991.7,3,4,2,342
C12934,36,6,4180.45,1,1,4,114
C12935,13,11,5451.9,3,4,5,345
C12936,3,10,3818.3,5,3,3,533
C12937,2,12,5754.98,5,4,5,545
C12938,11,7,1587.0,4,2,1,421
C12939,11,15,4918.1,4,5,4,454
C12940,19,6,2204.05,3,1,2,312
C12941,8,16,5910.6,4,5,5,455
C12942,26,14,5182.65,2,5,4,254
C12943,35,12,3205.45,1,4,3,143
C12944,17,4,1290.0,3,1,1,311
C12945,101,4,1690.8,1,1,1,111
C12946,9,7,1997.5,4,2,2,422
C12947,54,9,2167.3,1,3,2,132
C12948,64,7,2200.0,1,2,2,122
C12949,6,10,3683.9,4,3,3,433
C12950,21,11,5438.85,2,4,5,245
C12951,5,15,8980.6,5,5,5,555
C12952,2,14,5965.1,5,5,5,555
C12953,11,5,2027.0,4,1,2,412
C12954,53,6,1306.75,1,1,1,111
C12955,6,7,5102.0,4,2,4,424
C12956,21,6,1930.0,2,1,2,212
C12957,50,6,1488.2,1,1,1,111
C12958,10,5,2755.15,4,1,2,412
C12959,13,9,2287.0,3,3,2,332
C12960,6,11,4057.4,4,4,4,444
C12961,9,19,7386.9,4,5,5,455
C12962,49,10,1926.85,1,3,2,132
C12963,22,4,1160.0,2,1,1,211
C12964,13,8,2848.35,3,2,2,322
C12965,6,7,3135.2,4,2,3,423
C12966,13,10,4101.7,3,3,4,334
C12967,53,5,3426.6,1,1,3,113
C12968,24,4,990.0,2,1,1,211
C12969,155,3,1785.6,1,1,1,111
C12970,4,7,2960.4,5,2,3,523
C12971,5,11,3100.8,5,4,3,543
C12972,70,11,3505.25,1,4,3,143
C12973,25,18,6653.35,2,5,5,255
C12974,10,5,1798.4,4,1,1,411
C12975,3,18,7584.05,5,5,5,555
C12976,23,3,1210.05,2,1,1,211
C12977,10,12,2476.75,4,4,2,442
C12978,27,6,1210.75,2,1,1,211
C12979,23,12,5454.35,2,4,5,245
C12980,4,12,2600.2,5,4,2,542
C12981,37,8,4183.4,1,2,4,124
C12982,34,6,1791.4,1,1,1,111
C12983,8,5,1200.0,4,1,1,411
C12984,128,2,668.0,1,1,1,111
C12985,26,12,4012.1000000000004,2,4,4,244
C12986,4,14,3098.5099999999998,5,5,3,553
C12987,15,11,3065.0,3,4,3,343
C12988,3,10,5411.0,5,3,5,535
C12989,16,9,2612.5,3,3,2,332
C12990,3,7,2942.0,5,2,3,523
C12991,3,13,8299.75,5,4,5,545
C12992,18,14,3873.23,3,5,4,354
C12993,19,7,2675.2,3,2,2,322
C12994,39,11,4799.8,1,4,4,144
C12995,43,8,3569.25,1,2,3,123
C12996,5,6,1901.0,5,1,2,512
C12997,4,10,4241.3,5,3,4,534
C12998,18,3,716.5,3,1,1,311
C12999,7,11,2837.5,4,4,2,442
C13000,6,11,3291.15,4,4,3,443
C13001,11,7,3351.25,4,2,3,423
C13002,6,4,1715.55,4,1,1,411
C13003,3,11,3190.9,5,4,3,543
C13004,9,19,3880.65,4,5,4,454
C13005,3,9,3603.4,5,3,3,533
C13006,53,4,942.0,1,1,1,111
C13007,9,12,4114.0,4,4,4,444
C13008,9,11,4945.0,4,4,4,444
C13009,13,14,7023.95,3,5,5,355
C13010,22,7,2820.62,2,2,2,222
C13011,33,12,4104.1,2,4,4,244
C13012,29,8,2380.15,2,2,2,222
C13013,164,2,503.6,1,1,1,111
C13014,31,20,7200.65,2,5,5,255
C13015,3,13,3725.5,5,4,3,543
C13016,4,4,1693.7,5,1,1,511
C13017,35,9,1638.6,1,3,1,131
C13018,35,3,917.05,1,1,1,111
C13019,12,8,2644.3,3,2,2,322
C13020,3,11,3380.05,5,4,3,543
C13021,11,12,3060.4,4,4,3,443
C13022,47,4,2415.91,1,1,2,112
C13023,9,11,3574.75,4,4,3,443
C13024,41,12,3464.3,1,4,3,143
C13025,12,18,8369.9,3,5,5,355
C13026,2,20,11488.060000000001,5,5,5,555
C13027,2,12,4160.22,5,4,4,544
C13028,5,13,4908.85,5,4,4,544
C13029,9,6,2430.0,4,1,2,412
C13030,16,9,2412.1,3,3,2,332
C13031,12,4,1032.45,3,1,1,311
C13032,30,9,3673.6,2,3,3,233
C13033,55,8,1923.75,1,2,2,122
C13034,33,13,4187.95,2,4,4,244
C13035,14,14,5275.8,3,5,4,354
C13036,5,10,4443.3,5,3,4,534
C13037,59,4,1643.0,1,1,1,111
C13038,30,4,1389.0,2,1,1,211
C13039,30,8,4401.9,2,2,4,224
C13040,7,12,3557.9,4,4,3,443
C13041,33,4,2255.6,2,1,2,212
C13042,16,5,2464.15,3,1,2,312
C13043,6,8,3066.75,4,2,3,423
C13044,11,6,1820.0,4,1,1,411
C13045,36,8,2588.16,1,2,2,122
C13046,5,14,4773.2,5,5,4,554
C13047,32,6,1612.2,2,1,1,211
C13048,9,8,4505.1,4,2,4,424
C13049,12,14,4219.7,3,5,4,354
C13050,18,11,3113.4,3,4,3,343
C13051,14,19,7854.95,3,5,5,355
C13052,19,12,4241.3,3,4,4,344
C13053,3,11,3861.95,5,4,4,544
C13054,9,7,2053.0,4,2,2,422
C13055,6,6,1717.42,4,1,1,411
C13056,2,6,941.5,5,1,1,511
C13057,8,12,3204.5,4,4,3,443
C13058,7,10,2615.8,4,3,2,432
C13059,14,2,825.0,3,1,1,311
C13060,6,9,3786.3,4,3,3,433
C13061,4,19,7126.25,5,5,5,555
C13062,32,7,2772.0,2,2,2,222
C13063,6,15,5809.2,4,5,5,455
C13064,84,3,2747.6,1,1,2,112
C13065,13,14,6866.3,3,5,5,355
C13066,7,12,5361.3,4,4,5,445
C13067,51,2,539.0,1,1,1,111
C13068,16,15,4466.0,3,5,4,354
C13069,5,16,5710.35,5,5,5,555
C13070,8,10,2433.56,4,3,2,432
C13071,17,14,5346.6,3,5,5,355
C13072,5,14,7644.0,5,5,5,555
C13073,3,3,897.0,5,1,1,511
C13074,30,7,2687.6,2,2,2,222
C13075,7,7,2576.25,4,2,2,422
C13076,4,9,3165.0,5,3,3,533
C13077,13,19,6568.12,3,5,5,355
C13078,27,10,4651.9,2,3,4,234
C13079,25,11,4504.65,2,4,4,244
C13080,18,6,1772.0,3,1,1,311
C13081,6,10,7280.0,4,3,5,435
C13082,2,8,2719.4,5,2,2,522
C13083,24,5,1773.45,2,1,1,211
C13084,14,7,3794.8,3,2,3,323
C13085,6,17,5447.85,4,5,5,455
C13086,3,15,9908.0,5,5,5,555
C13087,10,14,3692.8,4,5,3,453
C13088,22,8,3586.6,2,2,3,223
C13089,23,3,892.65,2,1,1,211
C13090,17,9,3727.0,3,3,3,333
C13091,4,12,3640.4,5,4,3,543
C13092,3,8,3012.1,5,2,3,523
C13093,3,12,4870.15,5,4,4,544
C13094,12,7,5473.0,3,2,5,325
C13095,14,11,4010.95,3,4,4,344
C13096,3,12,3602.0,5,4,3,543
C13097,5,9,2799.0,5,3,2,532
C13098,3,7,2980.7,5,2,3,523
C13099,2,9,3587.5,5,3,3,533
C13100,48,11,6662.7,1,4,5,145
C13101,19,7,2654.15,3,2,2,322
C13102,44,3,1195.0,1,1,1,111
C13103,11,11,3619.75,4,4,3,443
C13104,11,10,2939.0,4,3,3,433
C13105,91,5,1970.0,1,1,2,112
C13106,56,9,2845.25,1,3,2,132
C13107,27,7,3343.0,2,2,3,223
C13108,5,9,6804.5,5,3,5,535
C13109,6,4,1484.0,4,1,1,411
C13110,16,11,4597.5,3,4,4,344
C13111,20,11,2537.0,2,4,2,242
C13112,53,12,6681.5,1,4,5,145
C13113,10,12,4216.6,4,4,4,444
C13114,65,7,2029.5,1,2,2,122
C13115,16,7,1483.75,3,2,1,321
C13116,31,7,1822.6,2,2,1,221
C13117,43,9,3668.25,1,3,3,133
C13118,3,6,2031.0,5,1,2,512
C13119,4,17,5488.25,5,5,5,555
C13120,47,3,863.0,1,1,1,111
C13121,2,13,3770.35,5,4,3,543
C13122,28,7,2734.1,2,2,2,222
C13123,25,7,2796.7,2,2,2,222
C13124,122,3,1203.9499999999998,1,1,1,111
C13125,3,6,7543.17,5,1,5,515
C13126,46,7,2720.65,1,2,2,122
C13127,13,3,915.05,3,1,1,311
C13128,14,15,6280.82,3,5,5,355
C13129,17,8,3092.6,3,2,3,323
C13130,3,6,2636.45,5,1,2,512
C13131,33,9,3576.55,2,3,3,233
C13132,37,9,3794.2,1,3,3,133
C13133,11,13,3041.5,4,4,3,443
C13134,15,15,10483.15,3,5,5,355
C13135,113,4,1278.2,1,1,1,111
C13136,89,4,1094.0,1,1,1,111
C13137,18,11,5175.5,3,4,4,344
C13138,33,10,4452.25,2,3,4,234
C13139,21,5,2477.2,2,1,2,212
C13140,9,12,2324.4,4,4,2,442
C13141,6,12,4789.8,4,4,4,444
C13142,12,9,3549.9,3,3,3,333
C13143,124,4,1015.0,1,1,1,111
C13144,51,3,880.4,1,1,1,111
C13145,7,19,10148.41,4,5,5,455
C13146,2,12,4915.0,5,4,4,544
C13147,20,13,4034.0,2,4,4,244
C13148,73,6,1589.1,1,1,1,111
C13149,27,16,6207.05,2,5,5,255
C13150,2,12,5935.1,5,4,5,545
C13151,10,5,753.21,4,1,1,411
C13152,3,14,5568.5,5,5,5,555
C13153,8,14,4193.0,4,5,4,454
C13154,12,8,2799.5,3,2,2,322
C13155,66,5,1827.2,1,1,1,111
C13156,7,8,3865.5,4,2,4,424
C13157,66,4,2455.0,1,1,2,112
C13158,44,7,2396.4,1,2,2,122
C13159,8,6,1877.4,4,1,2,412
C13160,23,6,1627.5,2,1,1,211
C13161,12,6,1367.25,3,1,1,311
C13162,54,3,1752.5,1,1,1,111
C13163,13,7,2401.2,3,2,2,322
C13164,6,7,2044.0,4,2,2,422
C13165,9,8,1896.6,4,2,2,422
C13166,31,8,6132.0,2,2,5,225
C13167,12,16,6156.5,3,5,5,355
C13168,14,19,7502.85,3,5,5,355
C13169,17,7,4244.0,3,2,4,324
C13170,33,6,1541.1,2,1,1,211
C13171,5,11,5072.9,5,4,4,544
C13172,3,17,7080.4,5,5,5,555
C13173,19,15,5855.0,3,5,5,355
C13174,37,6,2520.9,1,1,2,112
C13175,24,7,4438.85,2,2,4,224
C13176,47,7,2481.4,1,2,2,122
C13177,17,13,4092.7,3,4,4,344
C13178,4,10,4560.55,5,3,4,534
C13179,3,8,3488.0,5,2,3,523
C13180,9,9,2183.59,4,3,2,432
C13181,19,9,3779.65,3,3,3,333
C13182,5,14,3379.8,5,5,3,553
C13183,7,8,2599.15,4,2,2,422
C13184,10,5,1232.22,4,1,1,411
C13185,11,14,7841.3,4,5,5,455
C13186,26,6,2260.65,2,1,2,212
C13187,19,8,2067.5,3,2,2,322
C13188,37,20,8143.34,1,5,5,155
C13189,52,11,6490.6,1,4,5,145
C13190,18,3,1275.9,3,1,1,311
C13191,13,18,4302.8,3,5,4,354
C13192,3,14,5961.0,5,5,5,555
C13193,17,13,5155.55,3,4,4,344
C13194,2,8,2785.2,5,2,2,522
C13195,2,7,2657.9,5,2,2,522
C13196,12,9,5468.55,3,3,5,335
C13197,40,11,4815.25,1,4,4,144
C13198,87,3,1949.0,1,1,2,112
C13199,5,9,3364.15,5,3,3,533
C13200,10,9,4906.1,4,3,4,434
C13201,27,4,1156.0,2,1,1,211
C13202,16,9,3353.15,3,3,3,333
C13203,3,6,1940.0,5,1,2,512
C13204,3,9,2363.8,5,3,2,532
C13205,27,3,932.0,2,1,1,211
C13206,3,16,3540.7000000000003,5,5,3,553
C13207,3,11,3021.1,5,4,3,543
C13208,7,16,7110.7,4,5,5,455
C13209,24,15,6401.55,2,5,5,255
C13210,10,18,6174.2,4,5,5,455
C13211,2,18,5550.75,5,5,5,555
C13212,50,10,2945.35,1,3,3,133
C13213,13,7,2139.45,3,2,2,322
C13214,105,5,1890.4,1,1,2,112
C13215,31,6,1795.05,2,1,1,211
C13216,67,11,3363.15,1,4,3,143
C13217,40,8,4767.45,1,2,4,124
C13218,5,10,3346.65,5,3,3,533
C13219,9,14,4784.4,4,5,4,454
C13220,37,3,630.0,1,1,1,111
C13221,10,12,3248.55,4,4,3,443
C13222,22,4,576.6,2,1,1,211
C13223,12,12,4203.55,3,4,4,344
C13224,17,10,1989.9,3,3,2,332
C13225,26,8,2491.9,2,2,2,222
C13226,38,2,254.3,1,1,1,111
C13227,13,10,2836.25,3,3,2,332
C13228,18,18,7577.5,3,5,5,355
C13229,13,12,3581.3,3,4,3,343
C13230,36,10,2436.6,1,3,2,132
C13231,22,11,4685.85,2,4,4,244
C13232,26,5,1734.9,2,1,1,211
C13233,30,9,2730.4,2,3,2,232
C13234,9,7,1825.15,4,2,1,421
C13235,8,11,5850.5,4,4,5,445
C13236,34,8,3482.16,1,2,3,123
C13237,36,6,1618.4,1,1,1,111
C13238,10,16,6060.2,4,5,5,455
C13239,36,3,364.0,1,1,1,111
C13240,2,6,1631.82,5,1,1,511
C13241,65,3,783.0,1,1,1,111
C13242,6,17,10400.64,4,5,5,455
C13243,4,6,3084.23,5,1,3,513
C13244,14,6,3337.05,3,1,3,313
C13245,3,12,4125.95,5,4,4,544
C13246,4,12,5402.85,5,4,5,545
C13247,2,14,6303.35,5,5,5,555
C13248,6,8,2211.6,4,2,2,422
C13249,60,8,3240.6,1,2,3,123
C13250,19,13,4575.15,3,4,4,344
C13251,6,10,3070.75,4,3,3,433
C13252,10,11,7810.0,4,4,5,445
C13253,14,16,7697.85,3,5,5,355
C13254,37,8,2740.95,1,2,2,122
C13255,7,10,6766.2,4,3,5,435
C13256,28,7,1021.88,2,2,1,221
C13257,8,13,6458.4,4,4,5,445
C13258,4,11,4487.1,5,4,4,544
C13259,57,8,3479.35,1,2,3,123
C13260,20,9,3541.15,2,3,3,233
C13261,6,18,7076.4,4,5,5,455
C13262,38,5,4496.6,1,1,4,114
C13263,96,2,409.0,1,1,1,111
C13264,36,8,3235.4,1,2,3,123
C13265,3,3,1170.2,5,1,1,511
C13266,40,5,1664.0,1,1,1,111
C13267,13,8,2876.5,3,2,2,322
C13268,9,6,4330.0,4,1,4,414
C13269,18,10,2918.16,3,3,3,333
C13270,16,12,4967.57,3,4,4,344
C13271,24,7,6129.0,2,2,5,225
C13272,41,7,2779.25,1,2,2,122
C13273,31,18,6747.2,2,5,5,255
C13274,43,10,4307.4,1,3,4,134
C13275,10,11,3052.7,4,4,3,443
C13276,7,13,6143.35,4,4,5,445
C13277,12,15,6963.0,3,5,5,355
C13278,20,12,4365.15,2,4,4,244
C13279,8,11,5320.67,4,4,5,445
C13280,18,8,2927.75,3,2,3,323
C13281,3,15,8431.2,5,5,5,555
C13282,99,4,2725.35,1,1,2,112
C13283,26,14,4148.6,2,5,4,254
C13284,74,6,1017.6,1,1,1,111
C13285,3,8,2757.29,5,2,2,522
C13286,9,13,3602.35,4,4,3,443
C13287,6,14,4237.9,4,5,4,454
C13288,15,8,1866.3,3,2,1,321
C13289,13,15,8601.7,3,5,5,355
C13290,9,14,4688.8,4,5,4,454
C13291,51,6,2184.2,1,1,2,112
C13292,8,11,3840.7,4,4,3,443
C13293,11,10,3680.25,4,3,3,433
C13294,13,17,5213.1,3,5,4,354
C13295,65,3,395.58000000000004,1,1,1,111
C13296,31,10,4910.85,2,3,4,234
C13297,8,17,8479.9,4,5,5,455
C13298,6,20,6336.3,4,5,5,455
C13299,15,10,3280.25,3,3,3,333
C13300,81,3,1042.75,1,1,1,111
C13301,3,12,4618.05,5,4,4,544
C13302,51,7,3079.5,1,2,3,123
C13303,7,4,3140.75,4,1,3,413
C13304,93,3,445.76,1,1,1,111
C13305,23,9,4478.25,2,3,4,234
C13306,61,8,3106.45,1,2,3,123
C13307,58,8,4411.2,1,2,4,124
C13308,29,7,1911.6,2,2,2,222
C13309,9,7,4035.0,4,2,4,424
C13310,5,10,2680.88,5,3,2,532
C13311,9,15,8330.0,4,5,5,455
C13312,72,4,1261.0,1,1,1,111
C13313,28,7,4135.0,2,2,4,224
C13314,26,8,6478.75,2,2,5,225
C13315,2,11,4823.4,5,4,4,544
C13316,14,12,7853.4,3,4,5,345
C13317,24,18,4610.1,2,5,4,254
C13318,12,17,6252.3,3,5,5,355
C13319,15,8,4592.14,3,2,4,324
C13320,39,14,6153.0,1,5,5,155
C13321,13,5,1560.0,3,1,1,311
C13322,34,6,1605.2,1,1,1,111
C13323,7,12,2880.0,4,4,2,442
C13324,4,11,4252.25,5,4,4,544
