index,product,category,sub_category,brand,sale_price,market_price,type,rating_clean,description,sale_price_original,sale_price_capped,discount_pct
3724,Fennel/Saunf/Sompu - Small,"Foodgrains, Oil & Masala",Masalas & Spices,bb Royal,40.0,60.0,Whole Spices,4.0,"Saunf is known as Fennel. It is a fragrant and tasty herb that has a few culinary and additional therapeutic effects. Saunf is an integral flavouring agent and it’s the soul of many Indian dishes. Saunf is a cooling and sweet-smelling herb that is utilized in different cooking preparations as well. It has a perfumed smell and taste. It is a greenish-brown, small oval seed from a plant in the parsley family.",40.0,40.0,33.33333333333333
3727,"Organic - Basmati Rice/Basmati Akki, Brown","Foodgrains, Oil & Masala",Rice & Rice Products,bb Royal,147.0,165.0,"Organic Rice, Other Rice",4.1,"Basmati, the king of rice is well-known to have the most delightful fragrance and beautiful long grains along with that our basmati comes with totally no artificial additions. All along with these qualities, our basmati also comes with totally no harmful additives and pesticides.",147.0,147.0,10.909090909090908
3749,Jaggery/Bella - Candy,"Foodgrains, Oil & Masala","Salt, Sugar & Jaggery",Rampura,95.0,95.0,Sugar & Jaggery,3.3,"Rampura Jaggery is produced from sugarcane grown in Karnataka. Jaggery, a natural sweetener and a good source of nutrients is becoming popular as a ""healthy"" replacement to sugar. Jaggery aids in digestion and reduces constipation. It contains a very small sized bucket shaped jaggery of multiple numbers. It is easy to handle and use, with no need to break into further smaller pieces.The jaggery is processed using the best in class facilities being completely chemical free using sugarcane sourced from the best of the fields grown under caring farmers. Jaggery is also made especially available using sugarcane grown under complete natural forming formats without the use of any harmful chemical additives.",95.0,95.0,0.0
3751,Organic - Sona Masoori Raw Rice/Akki,"Foodgrains, Oil & Masala",Rice & Rice Products,bb Royal,579.0,925.0,"Organic Rice, Other Rice",4.1,"Sona Masoori rice is known to have small percentages of protein while being low in fat and cholesterol. Furthermore, it is a good source of carbohydrates. Incorporate the goodness of Sona Masoori rice in your diet which will satisfy your rice cravings along with enriching your diet. It is lightweight and sweet-smelling and measured to be of the finest quality. It has a distinctive taste that is not matched by rice from any other region. It is the tastiest of all the Sona Masoori rice available in the state.",579.0,579.0,37.4054054054054
3752,Bajra Whole - Pesticide Free,"Foodgrains, Oil & Masala",Dals & Pulses,Safe Harvest,37.44,39.0,Cereals & Millets,4.1,"Safe Harvest Bajra is sourced from a small and marginal farmer producer collective in the rain-fed area of Aruppukottai in South Tamil Nadu. It has been carefully grown to ensure that you get safe food without synthetic pesticides and without using genetically modified seeds. All products of Safe harvest are tested in FSSAI accredited laboratories for the presence of 149 pesticide residues and a Minimum Residual Level report is submitted. The amino acids present in Bajra are readily available and comparatively easily digestible. The regular intake of Bajra is important for women during the pre-menopause phase. It prevents the risk of cancer and is anti-diabetic. Bajra contains niacin, a vitamin that plays a crucial role in lowering cholesterol levels. It is a good source of magnesium and potassium that helps in regulating blood pressure. Bajra is a rich source of a Phytonutrient - lignin that lowers the risk of heart attack. Recommended for making such as Biriyani, Kheer.",37.44,37.44,4.000000000000005
3779,Dates/Kharjura - Deseeded,"Foodgrains, Oil & Masala",Dry Fruits,Lion,46.55,49.0,Other Dry Fruits,4.1,"With a view to making the consumption of dates one step easier, Lion Dates Impex Ltd launched Deseeded Dates.
Enjoy the juicy taste of Zahidi dates, with the same amount of nutrition and health benefits as the seeded ones, but a lot more consumer-friendly.
These dates are vacuum-packed to retain the original freshness until the pack is opened, thereby increasing the longevity of the product.
Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/231/dry-fruits-berries-nuts/",46.55,46.55,5.000000000000006
3785,Organic - Idly Rice 5kg + Organic - Urad Whole (Gota) 2kg,"Foodgrains, Oil & Masala",Organic Staples,bb Royal,598.0,869.0,"Organic Rice, Other Rice",4.1,"Urad Dal Whole is used for various purposes besides retaining the skins and also has a strong flavor. It provides nutrients, such as protein, fat, and carbohydrates, and is a rich source of proteins like iron, folic acid, calcium, magnesium, potassium, and B vitamins. This helps boost the energy levels in the body and keeps you active. It is a protein-rich dal for vegetarians and for strong bones and a healthy body, have urad dal. It is good for digestion and also prevents constipation. It also has various beauty benefits. It is free from synthetic chemicals and pesticides.",598.0,598.0,31.185270425776757
3794,Gluten Free Low GI Atta - Diabetic Friendly & Zero Gluten/Godihittu,"Foodgrains, Oil & Masala","Atta, Flours & Sooji",Sugar Watchers,179.0,179.0,Atta Whole Wheat,2.8,"Sugar Watchers Gluten Free Low GI-Atta is a fully natural and proprietary blend of atta, which is rich in dietary fibres and minerals. It is easy to digest and keeps the gut happy. This natural but scientifically produced product help regulate blood sugar and weight management. Unlike regular chapatis, Chapatis made with this Gluten-Free Low GI atta release sugar into the body in a steady manner, preventing sudden & dangerous spikes in blood sugar. It is gluten-free, diabetic friendly, Low GI (Glycemic Index), helps in sugar and weight management, easy to digest and keeps the gut happy, good for heart health, 100% Natural, and non-GMO.",179.0,179.0,0.0
3802,Organic Dal - Urad White (Split),"Foodgrains, Oil & Masala",Organic Staples,24 Mantra,145.0,145.0,Organic Dals & Pulses,4.2,"24 Mantra Urad Dal White (split) is 100% Organic. It has rich fiber and protein, low fat content. Rich in minerals and B complex vitamins such as potassium and calcium, it is a nutritious addition to the dining table.",145.0,145.0,0.0
3809,Natives Basil Seeds,"Foodgrains, Oil & Masala",Dry Fruits,Himalayan Natives,96.0,120.0,Other Dry Fruits,4.3,Himalayan Natives 100% Natural Basil Seeds are farmed and harvested with the highest quality control standards to ensure purity & consistent quality. Basil seeds have been a part of Ayurveda since the Vedic ages. These seeds are packed with minerals and high fibre content. It is also a great plant source for Omega-3 fats.,96.0,96.0,20.0
3825,Sunflower Oil,"Foodgrains, Oil & Masala",Organic Staples,Arya Organic,335.0,335.0,"Organic Edible Oil, Ghee",4.1,"This Sunflower Oil is natural, free from chemicals and pesticides. The Sunflower oil is rich in vitamin E and antioxidants it also works as an anti-inflammatory, which helps in preventing infections and certain diseases. Store in a glass or stainless steel container in a cool and dry place. Generally, oils are produced using cold-pressed methods have found to retain all the natural properties of oil-seeds and has all their nutrients intact.",335.0,335.0,0.0
3830,Organic Dal - Masoor,"Foodgrains, Oil & Masala",Organic Staples,Pro Nature,96.0,96.0,Organic Dals & Pulses,3.9,"Pro Nature Organic Masoor Dal, that comes in a hygienically sealed packet ensuring its freshness and taste. It is a preparation of pulses (dried lentils, beans or peas) which have been stripped of their external hulls and split. It is also high in carbohydrates whilst being virtually fat free. It is also rich in B vitamins thiamine and folic acid as well as numerous minerals, especially zinc and iron.",96.0,96.0,0.0
3834,Organic Cloves/Lavanga Buds,"Foodgrains, Oil & Masala",Organic Staples,MeraKisan,123.0,123.0,Organic Masalas & Spices,4.3,"MeraKisan Organic Clove Buds are recommended to treat coughs, flatulence, inflammation, toothaches, bronchitis, and also to help lose weight since cloves improve digestion, making weight loss easier.",123.0,123.0,0.0
3840,Refined Oil - Rice Bran,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Fortune ,909.0,1100.0,"Sunflower, Rice Bran Oil",4.2,"Fortune Rice Bran Oil, 100% rice bran oil, had a superior content of Oryzanol. It is the healthiest ripe oil in India.
It is logically enriched with multiple nutrients that translate into healthiness benefits for each member in the family.",909.0,909.0,17.363636363636363
3850,Classic Basmati Rice/Basmati Akki - Biryani,"Foodgrains, Oil & Masala",Rice & Rice Products,Fortune ,155.0,225.0,Basmati Rice,4.1,"Fortune brings to you Biryani Classic premium basmati rice. Aged perfectly for over 2 years, these rice grains acquire the best attributes of basmati. On cooking, they elongate over 2 times, become fluffy and flavoursome providing a royal touch to your most special biryani recipes. Every grain of Fortune Biryani Classic premium basmati rice is carefully aged, dried, dehusked, processed, graded, and sorted with a sophisticated colour sorting machine at our state-of-the-art milling plant, before being packed.",155.0,155.0,31.11111111111111
3853,Organic Coconut Oil/Narial Tel,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Earthon,548.0,548.0,Other Edible Oils,4.2,"While coconut oil is considered primarily to be a hair tonic, it is also used widely in Southern India for cooking purposes. Unlike refined oils, cold pressed coconut oil is full of vitamins and antioxidants, and it is also devoid of preservatives and chemicals.",548.0,548.0,0.0
3883,Fields of Gold - Organic Little Millet,"Foodgrains, Oil & Masala",Dals & Pulses,PRISTINE,90.0,90.0,Cereals & Millets,3.5,"Little Millet is grown throughout India that are short season crops growing in low rainfall areas - their resilience makes them organic by nature. Millets are storehouses of nutrition. Millets are packed with nutrition, high in fibre and gluten-free. Millets are one of the oldest foods known to humans. Pristine is a pioneer in manufacturing organic and nutritional products using a variety of diverse crops.",90.0,90.0,0.0
3887,Black Salt/Uppu Powder,"Foodgrains, Oil & Masala","Salt, Sugar & Jaggery",Grocery Farm,20.0,20.0,Salts,4.3,"This Black Salt Powder has many health benefits and this salt is often considered as a more viable alternative to regular salt. It is obtained from a volcanic rock salt and it is a special type of Indian mineral salt and is pinkish grey rather than black. This speciality salt is used in Indian cuisine as a taste-maker and is added to chaats, chutneys, raitas and many other savoury Indian recipes.",20.0,20.0,0.0
3892,Organic - Cinnamon/Chakke Powder,"Foodgrains, Oil & Masala",Organic Staples,bb Royal,115.0,149.0,Organic Masalas & Spices,4.1,"Cinnamon Powder is a delicious ingredient for both sweet and savoury dishes. Cinnamon powder is added in all kinds of Indian recipes as it provides a distinctive smell and a flavour to the dishes. It is loaded with antioxidants and other goodness. It fights against fungal and bacterial infections. Also, it protects the body from cancer, maintains the blood sugar levels, and cuts the risk of heart disease.
BB Royal is a premium brand of organic staples by Big Basket. The entire range of products is sourced from the best of farms and products to ensure high-quality standards. All BB Royal products are cleaned and packed in hygienic facilities in high-quality food-grade packaging. There is a no questions asked return policy on all BB Royal products in a bid to provide you nothing but the best!",115.0,115.0,22.818791946308725
3901,Turmeric Powder/Arisina Pudi/Haldi,"Foodgrains, Oil & Masala",Masalas & Spices,JK,30.0,30.0,Powdered Spices,4.4,"Turmeric Powder, also known as haldi, has been used in India for thousands of years. It is widely used as a spice in South Asian and Middle Eastern cooking. JK Turmeric is mostly used in savory dishes. It is used as an agent to impart a rich, mustard-like yellow color. In India, turmeric has been used as an age old remedy for stomach and liver ailments.",30.0,30.0,0.0
3920,Virgin Coconut Oil,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Patanjali,185.0,185.0,Other Edible Oils,4.4,"Patanjali virgin coconut oil is known for its nice fragrance, taste, antioxidants, medium chain fatty acids (mcfa), and vitamins, among other things. coconut oil is certainly not an unfamiliar name, but virgin coconut oil might be. Try this new range of coconut oil and feel the difference.",185.0,185.0,0.0
3927,Virgin Coconut Oil - Cold-Pressed For Maximum Nutrition,"Foodgrains, Oil & Masala",Organic Staples,Kapiva Ayurveda,210.0,210.0,"Organic Edible Oil, Ghee",4.3,Coconuts from Kerala & Tamil Nadu. We traverse hundreds of kilometres and source only the best coconuts from the two southern-most states of India. We pick only fresh white coconut meat and not dull white or brown coconut meat. We use cold-press technology to ensure that the nutrients don't break down. We do it all to make the finest coconut oil that can be made.,210.0,210.0,0.0
3930,Boiled Rice/Beyisida Akki - Rajabogham,"Foodgrains, Oil & Masala",Rice & Rice Products,bb Royal,1442.0,1800.0,Boiled & Steam Rice,4.1,"Boiled Rice is clean and pure. It relishes in aroma, given that a high nutrition value to anyone diet. It can be attributed to its low glycemic index which assists in the control of diabetes, obesity & cholesterol. It is cleaned and packed at our hygienic facilities.",1442.0,1442.0,19.88888888888889
3945,Banana Powder,"Foodgrains, Oil & Masala","Salt, Sugar & Jaggery",Slurrp Farm,349.0,349.0,Sugar & Jaggery,2.7,Bananas are a source of Potassium and Magnesium. Banana powder works as a natural sweetener and is a superfood for kids as it helps in weight gain. Slurrp Farm Banana powder contains no preservatives and no additives.,349.0,349.0,0.0
3947,Lite - Cooking Oil,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Sundrop,219.0,225.0,Other Edible Oils,4.2,"A scientific blend of refined sunflower oil (80%) & refined soya bean oil (20%) contains omega 6, which is essential for important physiological functions. This healthy oil, which is light and easy to digest it takes care of 50% of the daily requirement of essential vitamins a,d & e.",219.0,219.0,2.666666666666667
3953,Sonamasuri Rice/Akki - Brown,"Foodgrains, Oil & Masala",Organic Staples,Organic Tattva,498.75,525.0,"Organic Rice, Other Rice",3.3,"For 1 cup Cooked Rice : Calories - 160 g, Fat - 0, Carbs - 35 g",498.75,498.75,5.0
3957,Organic Mustard/Sasive,"Foodgrains, Oil & Masala",Organic Staples,MeraKisan,36.0,36.0,Organic Masalas & Spices,4.1,"MeraKisan Organic Mustard Seeds have a strong pungent flavour and are used in many marinades and pickling recipes as well as condiments. Use MeraKisan Organic Mustard Seeds to add subtle flavour to salad dressings, dals, pickles and a variety of Indian dishes.",36.0,36.0,0.0
3959,Organic Ground Nut Oil/Mungaphali Tel,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Earthon,379.0,379.0,Groundnut Oil,4.2,Earthon’s Cold Pressed Groundnut Oil is made from superior quality handpicked groundnuts using traditional cold processing method. Earthon’s organic Cold Pressed Groundnut Oil can ensure 100% natural oil by keeping all its ingredients intact. This ensures that the true flavour of the oil is retained and the taste it imparts to the food is truly sensational.,379.0,379.0,0.0
3971,Palakkadan Matta Unda Rice - Short Grain,"Foodgrains, Oil & Masala",Rice & Rice Products,Nirapara,566.44,578.0,Boiled & Steam Rice,4.1,Palakkadan Matta also described as bold red rice with a unique taste because of the geographical area it is grown in and the peculiar weather there owing to the eastern wind. Takes lesser time to cook when compared among the group and is also rich in fibre and Vitamin B content.,566.44,566.44,1.9999999999999907
3996,Mixed Herbs,"Foodgrains, Oil & Masala",Masalas & Spices,Snapin,79.0,79.0,Herbs & Seasoning,4.3,"An herb bouquet of dried and crushed oregano, basil, parsley, thyme, garlic and chilli flakes in a bottle - that's how we'd describe SNAP!N's Mixed Herbs. Sprinkle this aromatic seasoning blend on top of soups, pastas, pizzas, salads, sautéed veggies and more to elevate the flavours in your dish. The possibilities are endless with this all-purpose seasoning!",79.0,79.0,0.0
4014,Authentic Basmati Biryani Kit - Kolkata,"Foodgrains, Oil & Masala",Rice & Rice Products,Kohinoor,94.0,125.0,Basmati Rice,4.2,"Kolkata Biryani Experience: ready to cook recipe has been curated to give you an authentic Kolkata biryani experience.    
Crafted by culinary experts: originated in Lucknow, it has its own character and finesse of spices, for you to relish in.         
Flavourful and aromatic: royal delicacy authentic Kolkata biryani masala paste is made with secret Mughlai ingredients, ready to be cooked with convenience and perfection.        
Also try: Kohinoor authentic biryani kit also available in Hyderabadi, Sindhi and Awadhi variants",94.0,94.0,24.8
4023,Masala - Chicken Biryani,"Foodgrains, Oil & Masala",Masalas & Spices,Double Horse,55.0,55.0,Blended Masalas,4.4,"Iodised Salt, Spices & Condiments (4.8%), Dry Coconuts, Coriander Powder, Cumin Powder, Red Chilli Powder, Green Cardamom Powder And Turmeric Powder.",55.0,55.0,0.0
4041,Select - Kitchen Star Masala,"Foodgrains, Oil & Masala",Masalas & Spices,Valley Spice,75.0,75.0,Powdered Spices,4.8,"Valley Spice Kitchen Star Masala is made with pure & authentic ingredients.
It is a perfect blend of all the spices which are dried or roasted and coarse ground to keep the flavours of the spice intact.
So spice your dishes up with Kitchen Star Masala and experience the joy of feeding the taste so delicious no one will ever forget.",75.0,75.0,0.0
4047,Soyatei - Masala,"Foodgrains, Oil & Masala",Masalas & Spices,Mdh,52.0,52.0,Blended Masalas,4.8,"This is a vegetarian product. Rich in spices, this is the perfect masala to makes food tasty and delicious. de Soyatein Chunks provide vitamins, minerals, and fibres for growing children.",52.0,52.0,0.0
4048,Barley Flour/Jave Godhi,"Foodgrains, Oil & Masala",Organic Staples,Conscious Food,100.0,100.0,Organic Flours,4.2,"Made from the fibre-rich cereal grain barley, this flour is natural and contains all the health benefits of the barley grain. It regulates blood sugar levels as it is an excellent source of dietary fibre, selenium, phosphorus, copper and manganese which also boost immunity and act as antioxidants. It is rich in eight of the nine essential amino acids for the body which help to lower cholesterol and support intestinal health and digestion.",100.0,100.0,0.0
4049,Certified Organic Groundnut Oil,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Nutriorg,446.5,470.0,Other Edible Oils,4.3,"Nutriorg certified organic groundnut oil is sourced through organically cultivated groundnut crop. We use only organic products to ensure you get the best out of organic products. All our organic products are certified under USDA certifications. Before the packaged product reaches to you, each of our product lot undergoes laboratory tests to ensure it has the right ingredient mix which is organic, safe to use and hygienically prepared.",446.5,446.5,5.0
4063,Black Salt/Uppu Powder,"Foodgrains, Oil & Masala","Salt, Sugar & Jaggery",Himalayan Natives,74.25,99.0,Salts,4.0,"Himalayan Natives 100% Natural Himalayan Black salt, also known as Kala Namak, is produced from the natural halites in the Himalayan salt ranges. Our Black Salt is made using the traditional method of kiln-fire, where the raw salts are fired into a kiln for 24 hours sealed in a ceramic jar along with small quantities of harad seeds, amla, Behera, babul bark or natron. The colour of the salt might range from brownish-pink to dark violet. Since the Vedic ages, Black Salt is considered to have multiple therapeutic benefits. It is considered as a cooling agent and is also used as a laxative and to help digestion, poor eyesight, and hysteria.",74.25,74.25,25.0
4072,Extra Light Olive Oil,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Fedora,750.0,750.0,Olive & Canola Oils,4.3,"Sourced from the choicest Olive fruit of Spain and extracted using cold-pressed technology, Fedora preserves its all nutrients. Rich in antioxidants & omega 9, builds immunity, reduces cholesterol and increases bone density.",750.0,750.0,0.0
4079,Masala - Mutton,"Foodgrains, Oil & Masala",Masalas & Spices,Aachi,27.0,30.0,Blended Masalas,4.3,Aachi Mutton Masala is used to cook mutton gravy. It's preferred by using Indian spice. It gives good flavor for the food.,27.0,27.0,10.0
4088,Shahi Chicken Masala,"Foodgrains, Oil & Masala",Masalas & Spices,Keya,46.9,67.0,Blended Masalas,3.6,"Keya Shahi Chicken Masala is a blend of whole spice mixes, Hand Picked in the right proportion by expert chefs, gently blended and Coarse Ground to unlock taste and aroma only while cooking.",46.9,46.9,30.000000000000004
4090,Organic Mix Dal,"Foodgrains, Oil & Masala",Organic Staples,MeraKisan,194.0,194.0,Organic Dals & Pulses,4.0,"MeraKIsan Organic Mix Dal is a mixture of all top nutritious dals to fulfil the benefits of all in one. Chemical-free. MeraKIsan Organic Mix Dal is of superior quality and has a consistency in grain size.Packed with health benefits, add this in your daily diet plan.",194.0,194.0,0.0
4096,Organic Dried Red Stick Chilli - Whole,"Foodgrains, Oil & Masala",Organic Staples,24 Mantra,70.0,70.0,Organic Masalas & Spices,4.1,Herbs and spices are natural food additives. Red Chillies consist of dried ripe fruits belonging to family Solanaceae. Dried Red Chilli is used in the whole form or powdered. Red Chilli is spicy and the intense heat is concentrated in the seeds. It is the most popular spice ingredient used in India in food preparation. It is a whole spice that is cleaned and packed.,70.0,70.0,0.0
4120,Soya Chunks - Mini,"Foodgrains, Oil & Masala",Dals & Pulses,Nutrela,15.0,15.0,Cereals & Millets,4.3,Soya Chunks are a powerhouse of nutrition. It has high protein content that helps in fighting illnesses and improves the health of women. It reduces the risk of osteoporosis and eases the symptoms. Nutrela chunks are quick and easy to cook. They are made from defatted soy flour. The protein content of soya is equal to that of meat. Soya chunks are a good source of isoflavones.,15.0,15.0,0.0
4151,Rice/Akki - Dosa,"Foodgrains, Oil & Masala",Rice & Rice Products,bb Royal,216.0,250.0,Raw Rice,4.0,"Delight their taste buds with our dosa Rice. Our variety of authentic Indian spices and cooking ingredients are just what you need to create a gourmet meal in your kitchen. Dosa Rice is an easy dosa recipe that we can make in a jiffy with minimal ingredients. It makes crispy, flaky rice flour dosa taste delicious with any chutney, sambar or even podi. Its excellent texture helps in making soft and fluffy dosas that are easy on the stomach. It is a good source of energy and protein, as it is easier to digest and better in terms of nutrition than raw rice.",216.0,216.0,13.600000000000001
4159,Yak Ghee/Tuppa - A2,"Foodgrains, Oil & Masala",Organic Staples,Himalayan Natives,1125.0,1250.0,Ghee & Vanaspati,4.0,"Yak ghee is made from the milk of healthy Himalayan Yaks that graze freely on the mineral-rich grass, herbs, and medicinal plants of the Himalayas. Yak milk has a greater content of total casein and is rich in CLA. Our 100% Natural Himalayan Yak Ghee is a rich source of protein and healthy fats needed by the body.",1125.0,1125.0,10.0
4170,"Dates/Kharjura - Zahdi, Seeded","Foodgrains, Oil & Masala",Dry Fruits,Falcon,120.0,120.0,Other Dry Fruits,3.8,"Selected Natural Dates with improved shelf life.This variety of date is soft, chewy and sweet making it an ideal snack for your little ones. Add them to your cakes or bake them into your breads. Dates are sure to turn your recipes into delectable delights. The benefits of dates are manifold relief from constipation, and many other conditions.  Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/231/dry-fruits-berries-nuts/",120.0,120.0,0.0
4176,Mixed Seed - Chaat,"Foodgrains, Oil & Masala",Dry Fruits,FabBox,380.0,380.0,Other Dry Fruits,3.4,"A delicious blend of roasted and seasoned seeds are naturally high in protein, fibre, iron and Vitamins. Enjoy it straight out of the packet as a healthy snack or sprinkle over your salads or soup to add a lovely crunch.Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/231/dry-fruits-berries-nuts/",380.0,380.0,0.0
4188,Pink Salt/Uppu Powder,"Foodgrains, Oil & Masala",Organic Staples,Himalayan Natives,74.25,99.0,Salts,3.9,"Himalayan Natives 100% Natural Himalayan Pink Salt is a naturally harvested unrefined salt with high nutritive value. It consists of trace nutrients such as potassium, magnesium, calcium, and iron that are great for overall health and are also responsible for its characteristic natural light pink tinge.",74.25,74.25,25.0
4190,Meat Masala,"Foodgrains, Oil & Masala",Masalas & Spices,Orika,57.75,77.0,Blended Masalas,5.0,"Crafted especially for all the mutton aficionados, Orika's meat masala is the go-to fix for all meat recipes that need dark gravy. Spicy and hot, as most foodies prefer their meat to be, Orika's Meat Masala blends together spices that add a dark tan and hotness to your recipes. With this Masala in your pantry, you can dig into lip-smacking meat meals anytime right from the comfort of your kitchen.",57.75,57.75,25.0
4191,Rasam Powder,"Foodgrains, Oil & Masala",Masalas & Spices,Iyengar Spices & Food Specialists ,60.0,60.0,Powdered Spices,3.4,"Proprietary Food. It is a traditional spice mix and not curry powder. The tamarind in Iyengar rasam powder is rich in antioxidants which keeps your body and skin young. Iyengar rasam is ever-popular south Indian dish, made suitable for those with high blood pressure. This is probably the most well-known benefit of rasam.",60.0,60.0,0.0
4211,Select - Paneer Masala,"Foodgrains, Oil & Masala",Masalas & Spices,Valley Spice,85.0,85.0,Powdered Spices,4.5,"Valley Spice Paneer Masala is made with pure & authentic ingredients.
It is a perfect blend of all the spices which are dried or roasted and coarse ground to keep the flavours of the spice intact.
So spice your dishes up with Paneer Masala and experience the joy of feeding the taste so delicious no one will ever forget.",85.0,85.0,0.0
4225,Organic Cinnamon/Chakke Bark,"Foodgrains, Oil & Masala",Organic Staples,Pro Nature,57.0,60.0,Organic Masalas & Spices,3.9,"Pro Nature Organic Cinnamon Barks are recognized to include higher level of calcium, iron, magnesium and chromium as well as cancer fighting anti-oxidants. No genetically modified crops or no food additives and ingredients are used. They have a sweet, rather penetrating flavor. Usually cinnamon are used as a table flavor and mixed with chillies, turmeric, cloves and other spices in the preparation of curry powder. These are purely cultivated for purity and come filled with freshness and fitness.",57.0,57.0,5.0
4232,Pooja Oil - Pancha Thyla,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Anandam,182.0,200.0,Other Edible Oils,4.1,,182.0,182.0,9.0
4236,Oil - Coconut,"Foodgrains, Oil & Masala",Edible Oils & Ghee,RAS CHEKKU OIL,340.0,340.0,Other Edible Oils,4.0,"Chekku Oil are manufactured by old traditional method by using the rotary chekku which prevents disintegration of original nutrients. These oil gives strength, stamina and long life.",340.0,340.0,0.0
4252,Awadhi Kadhai Veg Masala,"Foodgrains, Oil & Masala",Masalas & Spices,Keya,20.0,20.0,Blended Masalas,4.1,"Keya Khada Masala blends are whole spice mixes, Hand Picked in the right proportion by expert chefs, gently blended and Coarse Ground to unlock its taste and aroma only while cooking. The magic of Aroma Locked Awadhi Kadhai Veg Masala comes alive with flavourful bursts of real whole spices.
The tangy tinge and a hot spicy note of the Kadhai Vegetable gravy along with the richness of Awadh region will make everyone drool. The multipurpose masala can be used to make Kadhai Paneer and is just perfect for the Indian palate. The magic of Awadhi Kadhai Paneer comes alive with the flavor bursts of real, whole spices and the opulence of Nawabi kitchen’s recipe.",20.0,20.0,0.0
4253,Organic - Brown Rice 10kg + Organic - Tur/Toor Dal 1kg + Organic - Sugar 1kg,"Foodgrains, Oil & Masala",Organic Staples,bb Royal,819.0,1209.0,Organic Dals & Pulses,4.1,"Brown rice is whole grain rice, with the outer hull removed. It has a mild, nutty flavour and is chewier and more nutritious than white rice. Organic Brown Rice is high in selenium - a vital mineral that decrease the chances of developing many illnesses. Just a cup of brown rice can supply at least 80% of our daily manganese necessities. This rice is more healthful than polished rice and is cultivated without the use of pesticides, artificial fertilizers or chemicals   Tur Dal is one of the staple foods to add its importance in Indian cuisines. Tur dal is basically rich in Fibre, Carbohydrates, Protein, Calcium, and Fat. The flavor and the taste of Tur dal is unique and is one of the most appetizing dals. It is free from synthetic chemicals and pesticides.   BB Royal organic Sugar product is free from any exposures to chemicals. This is made from high class sugarcane and is purified under a firm process is to produce organic manure, organic sugar cane like dung or compost is used. This product is uniformly crystallized and blends well with all other food ingredients and makes your sweet dish more tasty. It is free from synthetic chemicals and pesticides.",819.0,819.0,32.25806451612903
4262,Badam Keshari Milk Masala,"Foodgrains, Oil & Masala",Masalas & Spices,Jawai,90.0,90.0,Blended Masalas,3.9,"Badam Keshari Milk Masala is a dry fruits based milk masala. When added with milk as instructed on the pack gives you a delicious flavour. There are no preservatives in this. It can be served hot or cold. It also adds flavours & richness when added to ice cream, kulfi, sheer khurma, milkshakes, kheer etc. and can also be used to garnish Indian sweets.",90.0,90.0,0.0
4276,Tini Mini Mouth Freshener,"Foodgrains, Oil & Masala",Dry Fruits,Marudhar,106.25,125.0,Mukhwas,5.0,"It’s a sugar-coated colourful Sonff. It's in small candy form mouth-watering mouth freshener. Mostly liked by kids. Sweet Sugar, Refreshing, Good In Taste, Quality Product. 100% Natural, Immunity Boosting & Rich in Anti Oxidants. Helps in Digestion & improves stomach health. Relish the delicious combination of sweet and mint in every bite that will refresh your mouth. Delicious & Tasty Mukhwas Mouth freshener, prepared using the most high-quality ingredients in hygienic condition to ensure better quality & authentic flavour.",106.25,106.25,15.0
4285,Basmati Rice/Basmati Akki - Pulav Premium,"Foodgrains, Oil & Masala",Rice & Rice Products,bb Royal,447.0,700.0,Basmati Rice,4.3,"bb Royal Pulav Premium Basmati rice leaves a lasting impression because of its flavour and fluffy texture. Sourced from the Basmati-rice-bowl states of Punjab, Haryana and Uttarakhand, this rice is processed in GMP plants using Swiss technology to ensure superior quality and high nutritional value while processing. With its wonderful aroma and taste, this rice is best suitable for all types of Pulao like Veg Pulao, Paneer Pulao, Kashmiri Pulao, Peas Pulao & other unique dishes.",447.0,447.0,36.142857142857146
4293,Masala - Fish,"Foodgrains, Oil & Masala",Masalas & Spices,Mdh,59.0,59.0,Blended Masalas,3.8,MDH Fish Masala is completed pure spices and ready mixes that are used to create the popular South Indian Curries. It finished from the finest quality spices. The mix uses pure spices in such exact measures that it brings out the finest in your preferred fish.,59.0,59.0,0.0
4295,Flavoured Cashew/Godambis - Creamy Chocolate,"Foodgrains, Oil & Masala",Dry Fruits,bb Royal,340.0,400.0,Cashews,4.0,"Packed with a healthy dose of components like minerals, vitamins, good fats and antioxidants that are required for the functioning of a healthy heart. The magnesium present in cashews also makes it excellent for lowering high blood pressure and relaxes nerves and muscles. It works to promote bone health and helps fight infection. Since every cashew in this pack is organically grown, it is free from any preservatives and packed in to give you and your family a healthy snack.",340.0,340.0,15.0
