index,product,category,sub_category,brand,sale_price,market_price,type,rating_clean,description,sale_price_original,sale_price_capped,discount_pct,brand_premium_index,price_retention
25181,Head To Toe 3-in-1 Wash For Men - Cool Wave,Beauty & Hygiene,Men's Grooming,Cinthol,135.0,150.0,Bath & Shower,5.0,"Cinthol Head to Toe wash - an all-in-one cleansing solution for active men is enriched with Argan oil. It can be used as a Shampoo, Face wash and Body wash. It strengthens hair from the roots, leaving them soft and shiny. Its icy-cool menthol cleanses with a blast of freshness. The Active Deo fragrance leaves you feeling fresh, all day long.",135.0,135.0,10.0,141.10918918918918,0.9
25200,Sensitive Everyday Protection Anticavity Toothpaste,Beauty & Hygiene,Oral Care,Colgate,64.0,64.0,Toothpaste,4.3,"With the Colgate sensitive everyday protection anticavity toothpaste formula put your teeth to good care. This toothpaste provides 24/7 sensitivity protection and total oral care to maintain healthy gums. It soothes the nerve ends and builds a protective shield providing relief from sensitivity. Its clinically tested formula provides fast relief within 2 weeks of use, long-term relief with regular use and builds increasing protection against sudden shocks of pain.
Good oral care habits keep your teeth and gums healthy, preventing tooth decay, gum disease and bad breath. Maintaining good oral hygiene includes brushing twice a day for 2 minutes each time, rinsing with mouthwash for 30 seconds, and replacing your toothbrush every 3 months.
Children under 12 years of age: Use only on the advice of a Dentist or a Doctor. Sensitive teeth may indicate an underlying problem that may need prompt care by the dentist. Consult a Dentist if the problem persists. Do not swallow.",64.0,64.0,0.0,151.35196261682242,1.0
25202,Chill Thrill Condoms,Beauty & Hygiene,Health & Medicine,Kamasutra,117.0,130.0,Sexual Wellness,3.8,"This condom has 2% menthol for that extra cooling sensation. So, send a shiver down her spine and heighten the pleasure quotient as the temperature goes down and the passions soar with KamaSutra Chill Thrill.",117.0,117.0,10.0,160.02818181818182,0.9
25207,Camphor Essential Oil - 100% Pure & Natural,Beauty & Hygiene,Skin Care,Aroma Treasures,114.0,120.0,Aromatherapy,3.3,"Camphor oil is a truly multipurpose oil, which acts as a stimulant, antispasmodic, antiseptic, decongestant, anesthetic, sedative, nervous pacifier, antineuralgic, anti-inflammatory and as a disinfectant. Camphor oil improves the blood circulation and helps in healing rheumatic diseases, arthritis and gout. Camphor oil is often used in ointments and lotions that are used to cure skin related bacterial or fungal infections. This oil when mixed with bathing water acts as a disinfectant and kills any form of lice and parasites present on the body.Warning: This oil is only for external use. This oil is not to be used by pregnant women. It is not suitable for children below the age of 10.",114.0,114.0,5.0,321.73285714285714,0.95
25226,Hydrating & Exfoliating Walnut Apricot Scrub,Beauty & Hygiene,Skin Care,Everyuth Naturals,71.25,75.0,Face Care,4.5,"New Everyuth Naturals Hydrating & Exfoliating Walnut Apricot Scrub has revolutionary Hydrogel technology which gives your skin enhanced lubricity and superior moisturisation. Its natural walnut shell particles exfoliate and deep cleanse clogged pores, while its Apricot Kernel Oil & Wheat Germ Oil provides nourishment. Hence, unlike other ordinary scrubs which leave your skin stretched and dry, it not only removes black heads & dead skin cells but also gives you velvety moisturised skin.",71.25,71.25,5.0,123.334,0.95
25228,Tongue Cleaner,Beauty & Hygiene,Oral Care,Formula,55.0,55.0,Floss & Tongue Cleaner,4.1,The formula tongue cleaner is clinically proven to be the single most effective way to reduce bad breath now and forever. The combined actions of brush and scraper effectively loosen and then remove plaque and food debris from the tongue surface. Greater support and control while brushing and scraping. Enables access right to the back where most odour-causing bacteria reside. Reduces plaque fights bad breath.,55.0,55.0,0.0,55.0,1.0
25265,Skin Brightening Face Sheet Mask,Beauty & Hygiene,Skin Care,Organic Harvest,99.0,99.0,Face Care,4.2,This Skin Brightening Face Sheet Mask soothing with rose extract the mask is our blend of cleansing and repairing benefits for even the most delicate skin letting your skin clear and stay petal-soft.,99.0,99.0,0.0,481.1122222222222,1.0
25269,The Fresh Mask Sheet - Carrot,Beauty & Hygiene,Skin Care,It's Skin,100.0,100.0,Face Care,4.0,"It prevents irritation and gives excellent effect especially on troublesome skin. Tea tree gives moisture to the skin that is shiny and balances oil. Carrot works wonders on dull and tired skin, it helps to refresh and rejuvenate the skin more lively and healthy. The Fresh Mask Sheet Carrot is packed with Vitamin A that soothes and enhances. Designed with a multi-porous air layer, each mask is soaked with serum to deliver maximum results.",100.0,100.0,0.0,705.4782608695652,1.0
25285,"Disney Mickey - Baby Powder, Basil and Red Sandalwood",Beauty & Hygiene,Skin Care,BIOTIQUE,101.25,135.0,Face Care,4.3,"This cooling, caressing powder is a blend of pure basil, margosa, Indian corn and red sandalwood, to keep babys body dry, soft and free from nappy rash. It absorbs wetness and freshens babys skin for a silky-soft feeling all over.",101.25,101.25,25.0,242.21034782608695,0.75
25299,"Natural Clay Pack - Rose Petal, Chamomile & Ylang Ylang",Beauty & Hygiene,Skin Care,Satinance,110.0,110.0,Face Care,4.1,"Satinance Natural Clay Pack is ideal for normal skin and oily skin and can be used upto 1 to 3 times a week. It uplifts mood with joy, calms the mind and helps to cleanse the skin from impurities and keeps it clear. Natural Clay Pack helps to detoxify and absorb excess moisture the skin keeping it balanced. For added advantage, add a drop of required Satinance Essential Oil.",110.0,110.0,0.0,166.6153846153846,1.0
25304,Mr Magic Handwash Combi,Beauty & Hygiene,Bath & Hand Wash,Godrej Protekt,64.0,80.0,Hand Wash & Sanitizers,4.4,"This Godrej Protekt Mr Magic handwash is not just a handwash, it is magic in a bottle! With the power of neem and aloe vera, it protects your hands from germs and leaves your skin feeling soft. So, add, pour, shake and wash to stay protected.",64.0,64.0,20.0,128.86296296296297,0.8
25318,Dotted & Coloured Condoms - Orange Flavoured,Beauty & Hygiene,Health & Medicine,Skore,90.0,90.0,Sexual Wellness,4.0,A great new method to score in bed is here Ãƒ¢Ã¢€š¬Ã¢‚¬Å“ Skore Condom. Skore Orange Flavored Dotted & Colored Condoms. It is especially planned to call to the youth. It is a juicy orange flavor and color adds a cool touch to your lovemaking while dotted feel improves your pleasure.  We respect your privacy which is why we ensure that this product is delivered to you in an opaque paper bag.,90.0,90.0,0.0,257.01740740740746,1.0
25352,Active Antacid,Beauty & Hygiene,Health & Medicine,Dabur,132.0,132.0,Ayurveda,4.0,"Dabur Active Antacid is an effective antacid Ayurvedic formulation, enriched with healing ingredients for fast and effective relief from acidity and gas. It is useful in acidity, gas, bloating,  indigestion and gastritis. It also helps regulates the digestive system by completing the process of digestion.",132.0,132.0,0.0,189.05505263157895,1.0
25369,Kohinoor Condoms - Meetha Paan,Beauty & Hygiene,Health & Medicine,Durex,29.0,29.0,Sexual Wellness,4.0,"Enhance the intimacy of your most intimate moments with Kohinoor Meetha Paan flavoured condoms. These condoms, with their improved fragrance, flavour and make; promise you an enjoyable and intimate ride while providing the same level of reassurance and protection as a regular condom. The cherry flavour produces an exciting smell, while the raised dotted surface ensures more stimulation. This product is for single use only. If used properly, Kohinoor condoms can help reduce the risk of transmission of HIV (AIDs) & many other sexually transmitted infections (STI). However, no method of contraception can give you 100% protection against pregnancy, HIV or STI. These condoms are dermatologically tested. For optimal security, the product should be placed in a cool, dry place away from sunlight.Straight walled and teat ended natural rubber latex condoms that smell good.Coloured and lubricated for extra sensitivity.Dermatologically tested and 100% electronically tested.Length: 180mm (min.), Width approx. 53 mm",29.0,29.0,0.0,238.45714285714286,1.0
25401,Original After Shave Lotion,Beauty & Hygiene,Men's Grooming,Old Spice,123.5,130.0,Shaving Care,4.4,"If your grandfather had not worn it, you may not exist. Neither would the manly things that were made by men who smelled strong and splashed Old Spice After Shave on their faces before doing other manly stuff during their day.",123.5,123.5,5.0,175.77785714285713,0.95
25414,Active Care Lip Balm - SPF For 24h Moisture,Beauty & Hygiene,Men's Grooming,Nivea Men,114.8,140.0,Face & Body,4.2,"Nivea Men Active Care with Pro-vitamin B5 and Hydra IQ combines intensive moisture and protection to leave lips supple and healthy-looking. It provides long-lasting care for your lips effectively protects lips in all weather Fragrance, shine and colourant free Dermatologically tested. This fragrance, shine and colourant free product effectively protect lips in all weather.",114.8,114.8,18.000000000000004,208.37676470588235,0.82
25417,Lemon Soap,Beauty & Hygiene,Bath & Hand Wash,Khadi Natural,70.0,70.0,Bathing Bars & Soaps,4.4,"Lemon soap is mild, refreshing and cleansing. Lemon oil is one of the best oils to refresh, clean and detoxify. The scent is very subtle, natural and will leave your skin sweetly scented for the rest of the day.",70.0,70.0,0.0,170.55113636363637,1.0
25427,"Shatavari - Scanty Lactation, 500mg",Beauty & Hygiene,Health & Medicine,Sri Sri Tattva,130.0,130.0,Ayurveda,4.0,"Shatavari acts as a galactagogue and hence is extensively used in the treatment of Sukita roga.It alleviates pre-menstrual and menopausal symptomsIt increases fertility and treats the problem of impotencyAlso effective in threatened miscarriage as it balances hormonesNourishes and cleanses the blood and the female reproductive organsTreats impotence, Spermatorrhea, and inflammation of reproductive organs in malesHeals heartburn, colitis, hyperacidity, stomach ulcers, dysentery and bronchial infectionsThe herb Shatavari has healing power and is a potent diureticHelps in flushing out toxins from the body through urine.",130.0,130.0,0.0,127.6686046511628,1.0
25430,"Pain-X Max Body Pain Relief Gel For Muscle, Joints, Knee, Neck & Back Pain",Beauty & Hygiene,Health & Medicine,Dr. Morepen,87.4,95.0,Everyday Medicine,5.0,"Starting your day with muscle aches can be a real mood buster for the entire day. Dr. Morepen is here to save the day with Pain-X Max Body Pain Relief Gel that contains strong pain relieving components like Menthol, Linseed Oil, Methyl salicylate and Diclofinac Deithylamine that cools down and then warm the muscles from deep within eliminating the pain and soreness.",87.4,87.4,7.999999999999995,173.5786666666667,0.92
25432,Madhunashini Powder,Beauty & Hygiene,Health & Medicine,Desi Utthana,95.0,95.0,Supplements & Proteins,4.0,"Madhunashini churna is an ayurvedic herbal medicine for management of diabetes. It supports in gaining better control over blood glucose levels and stimulates insulin secretion, and protects body from damaging effects of diabetes.",95.0,95.0,0.0,160.93333333333334,1.0
25439,Damage Repair Protein Shampoo,Beauty & Hygiene,Hair Care,Himalaya,119.6,130.0,Shampoo & Conditioner,4.3,"Himalaya Damage Repair Protein Shampoo, Chickpea, Beach Almond: Is enriched with naturals proteins that provide necessary nourishment to hair, Unlike harsh chemical shampoos, Our shampoos are fortified with herbals ingredients that help control split ends, dry and frizzy hair and protect hair damaged from blow-drying, brushing from blow-drying brushing and chemical treatment.For Beauty tips, tricks & more visit https://bigbasket.blog/",119.6,119.6,8.000000000000004,170.1270093457944,0.9199999999999999
25456,"Handwash - Liquid, Hand Made",Beauty & Hygiene,Bath & Hand Wash,Wild Ideas,80.0,80.0,Hand Wash & Sanitizers,4.2,Wild Ideas present their all-new range of Hand Made Liquid Castile Hand Wash with the goodness of Vitamin E and Lavender that is gentle on your hands while moisturising them and effectively cleaning them as well and removing 99% germs from your hands.,80.0,80.0,0.0,97.66666666666667,1.0
25461,Insta Glow Qxygen Bleach,Beauty & Hygiene,Skin Care,Vlcc,89.1,99.0,Face Care,4.3,Gold signifies purity and tranquility and has been used for the best skin care treatments since the ancient times. This VLCC Insta Glow Gold Bleach is fortified with the energy and glow of pure gold. It helps skin look fairer and make its healthy and glowing from inside.,89.1,89.1,10.000000000000004,221.67292307692307,0.8999999999999999
25464,Protecting Sunscreen - Aloe Vera Rose & Almond,Beauty & Hygiene,Skin Care,Sri Sri Ayurveda ,80.0,80.0,Face Care,4.1,"Protecting Sunscreen, Its herbal, non-sticky formulation forms a microboire film over the skins surface to protect it against harmful rays of the sun Skin lightening molecules fade away uneven tan & sunspots it is the best protection for your skin, under the sun.  For Beauty tips, tricks & more visit https://bigbasket.blog/",80.0,80.0,0.0,130.83333333333334,1.0
25518,"Toothbrush - 1 2 3, With Neem Extract, Soft",Beauty & Hygiene,Oral Care,Oral-B,99.0,99.0,Toothbrush,4.1,Oral-B is the Worlds No. 1 toothbrush brand used by dentists which brings to you and your family revolutionary brushing solutions with the best in class technology to ensure you and your family get the healthiest oral hygiene. Oral-B 1.2.3 cleans in between teeth and along the gum line removing plaque and residual food which are stubborn. The bristles of the toothbrush are infused with Neem Extract which ensures a cleaner job while refreshing your mouth with a minty Neem taste.,99.0,99.0,0.0,348.33562500000005,1.0
25520,Vertical Hold Styling Hair Gel,Beauty & Hygiene,Men's Grooming,Set Wet,75.0,100.0,Hair Care & Styling,4.3,"Love showing off your hair in all its glory? Then Set Wet daily use vertical hold hair gel for men is the hair gel for you! You are a true adrenaline junkie. You breathe adventure for the thrill of pushing every limit. Challenges are your best friends and you face them in style. You are a great sport and have a bold sense of style. You will for sure stand out in the crowd when you have Set Wet daily use vertical hold hair gel for men by your side. For a spiky look try the new and improved Set Wet daily use vertical hold hair gel for men that gives your hair the ultimate spikes. Set Wet daily use vertical hold hair gel for men is 100 percent alcohol-free hair gel for men and contains added pro-vitamin B5 water-soluble vitamin that moisturizes the hair, keeping it soft, strong and conditioned. Set Wet daily use vertical hold hair gel for men is for those who want to make a mark with their glorious spikes! Now make a style statement and ""Sada Sexy Raho!""",75.0,75.0,25.0,154.22945454545453,0.75
25529,Expert Protection Complete Toothpaste,Beauty & Hygiene,Oral Care,Pepsodent,100.0,118.0,Toothpaste,4.3,"Carry a confident, healthy and white smile after using Pepsodent Expert Protection Complete. This toothpaste has an advanced dental formula that protects your teeth and gums from cavities and plaque. Enjoy clean and fresh breath all day long. Its a complete care kit for your familys oral health, as this toothpaste should be used by every member- old or young! Along with a floss, Brush your teeth twice a day with Pepsodent Expert Protection Care for great results! Buy this medium sized 140gm pack right away.",100.0,100.0,15.254237288135592,90.55833333333334,0.847457627118644
25542,Shaving Cream Classic,Beauty & Hygiene,Men's Grooming,Vi-john,45.0,50.0,Shaving Care,4.5,"EAN Code: 8906010080433  Country of origin: India  For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com",45.0,45.0,10.0,98.84615384615384,0.9
25556,Hand Made Soap - Vetiver,Beauty & Hygiene,Bath & Hand Wash,Wild Ideas,110.0,110.0,Bathing Bars & Soaps,3.9,"Natural, Hand-Made soap that is anti-inflammatory, removes skin blemishes, and resists bacteria.",110.0,110.0,0.0,97.66666666666667,1.0
25557,Deodorant Spray - Explorer,Beauty & Hygiene,Fragrances & Deos,Spinz,95.0,190.0,Women's Deodorants,4.1,The new Explorer perfumed deo from Spinz is for those who love to tread the unknown. A truly off-beat fragrance which has top notes of a rosy transparent crystalline floral fragrance that reminds of a Dewy field from France.,95.0,95.0,50.0,134.43,0.5
25564,Complete Active Toothbrush Hard Bristles - Colour May Vary,Beauty & Hygiene,Oral Care,Aquawhite,80.0,80.0,Toothbrush,4.2,Aquawhite Complete Active toothbrush is specially designed to protect teeth and gums from any damage while brushing. It removes plaque and stains effectively thereby providing superior cleaning experience. Its diamond Head design with an extra layer of bristles reaches every corner of your mouth to provide optimum coverage. The contoured handle gives you a better grip for comfortable brushing experience. aquawhite is the dentists choice toothbrush brand.,80.0,80.0,0.0,186.69230769230768,1.0
25566,"Rich Creme Hair Colour - Shade 4 Natural Brown, Single Use",Beauty & Hygiene,Hair Care,Godrej Expert,27.3,30.0,Hair Color,4.2,"Godrej Expert Rich Creme Hair Colour now in a new single-use pack. Colour your hair & do root touch-ups - right in the comfort of your home. It's so convenient that all you have to do is mix and apply. The No-Ammonia formula keeps hair damage-free. Enriched with Aloe Vera & Milk Protein that keeps your hair unbelievably soft and shiny. Getting beautiful coloured hair just got simpler!
Also available in 4 other variants: Dark Brown, Natural Black, Black Brown and Burgundy.",27.3,27.3,8.999999999999998,58.6888888888889,0.91
25582,Germi Check+ 12h Germ Protection Toothpaste,Beauty & Hygiene,Oral Care,Pepsodent,108.8,128.0,Toothpaste,4.3,"For strong, white teeth, get the Germicheck+ Toothpaste by Pepsodent. The germi check formula helps fight cavity-causing germs even 12 hours after brushing. It is formulated with fluoride and naturally activated clay formula, which ensures that you have a long-lasting fresh breath. It reduces stains and food remains, giving you plaque-free and germ-free teeth. Along with maintaining your teeth health, this toothpaste prevents your gums from damage too. Pepsodent germi check+ toothpaste helps fight tooth decay and prevents toothache. It is the perfect oral care solution for your entire family.It is a quality product of Unilever Dental Research. TM Regd.For Beauty tips, tricks & more visitÂ https://bigbasket.blog/",108.8,108.8,15.000000000000002,90.55833333333334,0.85
25604,"Shaving Cream With Tea Tree Oil, Aloe Vera & Menthol Extracts",Beauty & Hygiene,Men's Grooming,Bombay Shaving Company,89.1,99.0,Shaving Care,3.7,"A shaving cream for men that also moisturises the skin. Creates a rich creamy lather that lifts your hair from the base. Tea Tree acts as a cleansing agent, helping prevent acne and skin inflammation making it the perfect shaving cream for sensitive skin. It also provides hydration to the skin and follicles for the perfect glide.",89.1,89.1,10.000000000000004,240.20714285714286,0.8999999999999999
25607,"Creme - Non Greasy Moisturizer Cream for Face, Body & Hands",Beauty & Hygiene,Skin Care,Nivea Men,116.0,160.0,Face & Body,4.1,"Nivea Men Creme cares for your skin and it is specially developed for men and suitable for face, body, and hands. The skin compatibility is dermatologically approved.

Especially developed for men, it is suitable for: 
Face 
Body 
Hands
Skin compatibility dermatologically tested.",116.0,116.0,27.500000000000004,208.37676470588235,0.725
25611,Power Glow Licorice Face Wash,Beauty & Hygiene,Skin Care,Himalaya Men,112.0,160.0,Face & Body,4.2,"Himalaya Men Power Glow Licorice Face Wash is a soap-free, herbal formulation that gently cleanses the face. It is a fine blend of Licorice, Alfalfa, and Wood Apple which helps enhance the complexion and bring about a natural glow. It is fortified with Active Boost Technology that increases the penetration of actives and helps in the rapid action of herbs. Liquorice contains Glycyrrhetic Acid and flavonoids which have soothing and antioxidant properties. Applied topically, Licorice helps relieve itching and swelling, improves skin tone and whitens skin. Alfalfa is a natural source of vitamins which helps maintain skin health. The herb possesses antioxidant benefits and is a skin conditioning agent. Wood Apple shell powder gently exfoliates dead skin cells, resulting in a mild, nonchemical, mechanical abrasion.",112.0,112.0,30.0,96.81052631578947,0.7
25625,Anti-Dandruff Shampoo,Beauty & Hygiene,Hair Care,Himalaya,133.0,140.0,Shampoo & Conditioner,4.2,"Himalaya Anti-Dandruff Shampoo gently removes dandruff and nourishes and strengthens hair roots, ensuring a healthy scalp. Natural ingredients help moisturise the hair, preventing dryness. It addresses the root cause of dandruff such as Malassezia fungus and dry scalp while being gentle on hair. Fortified with herbal ingredients like Tea Tree Oil, Chickpea and Aloe Vera, Himalayas Anti-Dandruff Shampoo effectively helps control dandruff and provides nourishment to the hair shaft.",133.0,133.0,5.0,170.1270093457944,0.95
25649,Ultrathin Sensitive Toothbrush - Green,Beauty & Hygiene,Oral Care,Oral-B,59.5,70.0,Toothbrush,4.2,"Oral-B is the Worlds No1 toothbrush brand used by Dentists worldwide, which brings to you and your family revolutionary brushing solutions with best in class technology to ensure you and your family get healthier and cleaner mouth. Oral-B Ultrathin Sensitive Green has green tea extracts. It has 20x thinner bristle tips that stay gentle on your gums and clean between teeth. The brush has a combination of Ultrathin and Regular bristle tips which give you superior cleaning experience.",59.5,59.5,15.0,348.33562500000005,0.85
25683,Lush - Methi Shikakai Shampoo,Beauty & Hygiene,Hair Care,Just Herbs,135.0,135.0,Shampoo & Conditioner,2.3,"This Shikakai shampoo is specially formulated to penetrate the hair shaft, strengthen the roots and nourish the scalp, while effectively cleansing the hair without stripping off it‚¬„¢s natural oils. While wheat germ oil acts as an antioxidant and provides extra nourishment, Lecithin ‚¬€œ a phospholipids derived from soya beans, softens and repairs damaged hair, infusing fresh life into dull hair. Neem and Methi seed extracts deeply nourish and condition the hair roots thus reducing the dryness and brittleness associated with lack of nutrients, while leaving your hair full and alive with abundant strength, bounce and volume.",135.0,135.0,0.0,684.7391304347826,1.0
25689,Almond & Honey Conditioner,Beauty & Hygiene,Hair Care,Sunsilk,73.0,73.0,Shampoo & Conditioner,4.2,"Does your hair feel rough and dry? Do you desire smooth and moisturized hair? Look no further! Sunsilk naturals range presents the all New Almond & Honey Smoothness Hair conditioner. It is infused with the goodness of natural ingredients like almond & honey. Our exclusive formula deeply nourishes your hair making it silky smooth and moisturizes it Honey has been popular for centuries for its nourishing properties. Almond oil is well known to give smooth, soft and silky hair. Exclusive formula with 0% alcohol (evaporating alcohol) and no added parabens. With the goodness of almond and honey, this formula will protect and nourish your hair giving hair an amazing softness and making it silky smooth. Combined with the care of Sunsilk Almond & Honey Shampoo, the formula instantly smoothens out the hair surface and keeps the hair looking silky smooth, moisturized and soft, as well as gives your hair a fragrance that blooms! This conditioner fits the bill when your hair needs some loving! Sunsilk believes that hair can look good and healthy as long as it is properly cared for. So give your hair the love it deserves. Buy the new Sunsilk Almond & Honey shampoo and conditioner now!",73.0,73.0,0.0,195.23695652173913,1.0
25690,Softi Classic Sanitary Pads - Regular,Beauty & Hygiene,Feminine Hygiene,Bella,26.0,27.0,Sanitary Napkins,4.0,"These are the only breathable classic sanitary napkins in India. Recommended for ladies who value security and prefer the traditional thickness of pads. These have air breathable napkins to ensure a higher level of dryness, keep right temperature and protect skin against irritations.Comfort cushion in the central part of the pad provides high absorption and feeling of dryness. Leakage stop barriers have a new channel-like embossment prevents side leakages. The extra soft top sheet is made of delicate non-woven to ensure the feeling of ultimate comfort and naturalness. It is of regular size, just 230 mm and no wings ensure full discretion. It is recommended for daily use during light flow.",26.0,26.0,3.7037037037037033,160.36363636363637,0.9629629629629629
25737,Almond & Rose Soap Value Pack,Beauty & Hygiene,Bath & Hand Wash,Himalaya,109.0,109.0,Bathing Bars & Soaps,4.2,"Himalaya Almond & Rose Soap combines 10 percent natural actives to restore the body's water content. This non-greasy soap leaves skin feeling soft, supple and toned. Blended with all natural ingredients such as Almond Oil and Persian Rose, this body soap deeply penetrates into the skin to hydrate it fully.",109.0,109.0,0.0,170.1270093457944,1.0
25756,Body Sponge,Beauty & Hygiene,Bath & Hand Wash,Nice,135.0,135.0,Bathing Accessories,5.0,Nice sponge exfoliates well a little smaller but good over al,135.0,135.0,0.0,135.0,1.0
25772,"Disposable Face Mask - Atmos Care KF94, Meltblown Filter",Beauty & Hygiene,Health & Medicine,Mirabelle,89.0,229.0,Face Masks & Safety Gears,5.0,We can use the mask multiple times till it gets spoiled or damaged. Melt Blown filters work with the electrostatic principle. It is an effective anti-virus and anti-bacteria. It protects from micro dust and smog particles. 3D design. Korean Government (KFDA) approved. Packed hygienically with individual pouches for repeated use.,89.0,89.0,61.135371179039296,161.1932,0.388646288209607
25792,& Moms - Sandal Soap,Beauty & Hygiene,Bath & Hand Wash,Dettol,108.0,120.0,Bathing Bars & Soaps,4.2,"Your Trusted Dettol offers a new range of Dettol Co-Created with Moms beauty bathing soaps. It is made by ingredients approved by moms and with minimal chemicals. This new range is free from parabens, harsh chemical residues, artificial dyes, and talc; it has fragrance infused with 100% natural sandal essence. It gives 10 times better protection than any ordinary soap and is gentle on skin. Reassuringly, Dettol protects from a wide range of illness-causing germs and bacteria to help you stay healthy.",108.0,108.0,10.0,289.96924242424245,0.9
25797,Herbal Coconut Milk & Honey Soap,Beauty & Hygiene,Bath & Hand Wash,Khadi Natural,70.0,70.0,Bathing Bars & Soaps,4.2,Khadi Natural Coconut milk and honey soap is an excellent moisturiser for the skin.Benefits:It helps in removing the dead skin cells and dirt away from the bodyIt helps in reducing the acneThis soap is rich in antioxidants thus keeping the skin hydrated and acne freeCures Skin Infections as well as heals skin efficiently,70.0,70.0,0.0,170.55113636363637,1.0
25833,"Skin Naturals - Light Complete, Face Serum Sheet Mask, Yellow",Beauty & Hygiene,Skin Care,Garnier,94.05,99.0,Face Care,4.2,"Garnier introduces a new generation of face masks for women that infuses skin with 1 week of serum with 1 mask. Use Garnier Light Complete Sheet Mask if you have dull, dehydrated skin with spots. It is enriched with Lemon and Vitamin C and will instantly hydrate and brighten your skin in just 15 mins. It will also help in reducing spots, The tissue mask has been dermatologically tested. How to use – Unfold the mask. Apply on clean face with blue protective film facing outwards. Remove the blue film. Adjust the mask to the contours of your face. Leave it on for 15mins. Remove mask and gently massage your face with the excess serum. • Garnier tissue face masks provide your skin with deep hydration • Garnier Light Complete Sheet Mask is enriched with Lemon and Vitamin C • Perfect for dehydrated and dull skin with spots • Instantly hydrates and brightens skin in just 15 minutes • 1 mask gives you one week of serum • Suitable for all skin types, including sensitive skin",94.05,94.05,5.000000000000003,151.4924,0.95
25875,Face Wash - Bio Morning Nectar Flawless Prevents Dark Spots,Beauty & Hygiene,Skin Care,BIOTIQUE,48.75,65.0,Face Care,3.8,"This fresh-foaming gel is blended with the juices of pineapple, tomato, lemon and papaya fruit to visibly lighten skin for a fairer, flawless look. With regular use, skin reclaims its soft, smooth, youthful tone and texture.Tip: Following a regular skin care regime can help you achieve flawless skin. For more tips on skin care, visit bigbasket lifestyle blog, Click Here to visit bigbasket’s lifestyle blog",48.75,48.75,25.0,242.21034782608695,0.75
25885,Loofah With Handle,Beauty & Hygiene,Bath & Hand Wash,Dear Body,100.0,100.0,Bathing Accessories,4.7,"ThisLoofah Back Scrubber Brushcan greatly remove the dead skin and impurities from the bodys surface when be used with body scrubs, shower gels, or sea salts.  For Beauty tips, tricks & more visit https://bigbasket.blog/",100.0,100.0,0.0,162.5,1.0
25930,Cotton Buds,Beauty & Hygiene,Health & Medicine,Bella,55.0,59.0,Cotton & Ear Buds,4.0,"These are premium Quality Bella Cotton Buds are made of 100% clean, soft and natural cotton fibres. It is recommended for cosmetic and hygienic use and is ideal for baby care. Convenient plastic box for multiple opening and closing keeps the buds clean and protect from humidity. It is dermatologically tested.",55.0,55.0,6.779661016949152,160.36363636363637,0.9322033898305084
25937,Handwash - Herbal,Beauty & Hygiene,Bath & Hand Wash,Medimix,115.0,115.0,Hand Wash & Sanitizers,4.2,"Medimix Handwash Herbal is a herbal handwash which is made with 18 unique herbs. This formulation is known to be gentle on hands but is extremely effective in cleaning dirt and pollution. Keep your hands germ-free with this Handwash which comes in a convenient liquid dispenser. The soothing fragrance which is characteristic of Medimix can be also be noticed in this Handwash.  For Beauty tips, tricks & more visitÃ‚Â https://bigbasket.blog/",115.0,115.0,0.0,73.38461538461539,1.0
25963,Derma Care Cracked Foot Repair Cream,Beauty & Hygiene,Skin Care,Vaseline,75.0,75.0,Body Care,4.1,"Experiencing extreme dryness? No More. Introducing the new Vaseline Derma Care Range, The new Vaseline Derma Care range is formulated with Barrier Repair Complex to repair extreme Dry Skin. The Barrier Repair complex is a formulation of pro-lipids, glycerin and vaseline jelly to help repair your dry skin. Pro Lipids help replenish skin, glycerin moisturises the skin while Vaseline Jelly helps to lock moisture in your skin. The new Vaseline Derma Care Range consists of 1. Extremely Dry Skin Repair Lotion which repairs extremely dry skin in 5 days. 2. Vaseline Derma Care Multipurpose Dry Cream that is great to use on face, hands, neck, legs and other parts of the body and provides deep moisturisation. 3. Vaseline Derma Care Itch Relief Cream formulated with colloidal oatmeal relieves itchiness & irritation due to severely dry skin. 4. Vaseline Derma Care Cracked Heel Repair Cream that repairs cracked heels. Try the new Vaseline Derma Care range to repair extremely dry skin. The Vaseline Derma Care range is hypoallergenic, fragrance-free and suitable for sensitive skin. Ageing, diabetes and many skin problems can lead to extremely dry skin. Now repair dry skin using the New Vaseline Derma Care range.",75.0,75.0,0.0,195.9,1.0
25971,Long Last Condoms,Beauty & Hygiene,Health & Medicine,Kamasutra,41.8,44.0,Sexual Wellness,3.8,This climax control dotted condoms with a specially formulated lubricant helps you last longer! Take the pleasure to the next level! Make each night memorable and pleasurable for her with this condom.,41.8,41.8,5.000000000000006,160.02818181818182,0.95
