customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Segment_Name
C06433,30,3,2636.0,2,1,1,211,1,Standard (MMM)
C06434,4,12,13708.940000000002,5,4,4,544,2,Standard (MHH)
C06435,18,9,8367.510000000002,3,3,3,333,1,Standard (MMM)
C06436,2,15,14438.6,5,5,5,555,2,Standard (MHH)
C06437,5,18,20845.16,5,5,5,555,2,Standard (MHH)
C06438,39,10,7401.22,1,3,3,133,1,Standard (MMM)
C06439,21,5,5163.1,2,1,2,212,1,Standard (MMM)
C06440,2,9,5494.6,5,3,2,532,1,Standard (MMM)
C06441,13,15,8939.4,3,5,3,353,2,Standard (MHH)
C06442,57,9,4716.5,1,3,2,132,1,Standard (MMM)
C06443,8,17,12520.77,4,5,4,454,2,Standard (MHH)
C06444,6,9,6353.04,5,3,2,532,1,Standard (MMM)
C06445,135,2,830.0,1,1,1,111,0,Hibernating
C06446,4,8,4700.0,5,2,2,522,1,Standard (MMM)
C06447,52,8,9535.0,1,2,3,123,1,Standard (MMM)
C06448,16,10,9530.0,3,3,3,333,1,Standard (MMM)
C06449,6,5,8149.5,5,1,3,513,1,Standard (MMM)
C06450,3,11,7318.0,5,4,3,543,1,Standard (MMM)
C06451,16,11,16381.090000000004,3,4,5,345,2,Standard (MHH)
C06452,51,4,1915.33,1,1,1,111,0,Hibernating
C06453,5,11,17482.0,5,4,5,545,2,Standard (MHH)
C06454,26,11,14389.9,2,4,5,245,2,Standard (MHH)
C06455,12,15,8155.3,4,5,3,453,2,Standard (MHH)
C06456,24,8,8486.0,2,2,3,223,1,Standard (MMM)
C06457,24,4,2955.28,2,1,1,211,1,Standard (MMM)
C06458,11,15,10726.75,4,5,4,454,2,Standard (MHH)
C06459,3,12,19988.3,5,4,5,545,2,Standard (MHH)
C06460,62,6,5025.470000000001,1,1,2,112,0,Hibernating
C06461,2,10,7601.0,5,3,3,533,1,Standard (MMM)
C06462,41,8,8051.8,1,2,3,123,1,Standard (MMM)
C06463,6,12,5419.0,5,4,2,542,1,Standard (MMM)
C06464,10,12,14209.95,4,4,5,445,2,Standard (MHH)
C06465,11,12,12591.0,4,4,4,444,2,Standard (MHH)
C06466,4,17,17260.2,5,5,5,555,2,Standard (MHH)
C06467,15,14,10382.0,3,4,4,344,2,Standard (MHH)
C06468,37,9,4248.66,1,3,1,131,1,Standard (MMM)
C06469,19,8,6235.9,3,2,2,322,1,Standard (MMM)
C06470,19,14,26053.040000000005,3,4,5,345,2,Standard (MHH)
C06471,36,7,7197.25,2,2,3,223,1,Standard (MMM)
C06472,31,3,3206.5,2,1,1,211,1,Standard (MMM)
C06473,13,18,20161.1,3,5,5,355,2,Standard (MHH)
C06474,18,10,10018.82,3,3,4,334,1,Standard (MMM)
C06475,13,15,15257.75,3,5,5,355,2,Standard (MHH)
C06476,32,19,18976.840000000004,2,5,5,255,2,Standard (MHH)
C06477,8,9,13888.5,4,3,4,434,2,Standard (MHH)
C06478,38,4,4152.4,1,1,1,111,1,Standard (MMM)
C06479,6,4,2517.4,5,1,1,511,1,Standard (MMM)
C06480,49,7,7253.970000000001,1,2,3,123,1,Standard (MMM)
C06481,11,7,5133.8,4,2,2,422,1,Standard (MMM)
C06482,21,15,19838.94,2,5,5,255,2,Standard (MHH)
C06483,10,9,7493.5,4,3,3,433,1,Standard (MMM)
C06484,6,17,17799.940000000002,5,5,5,555,2,Standard (MHH)
C06485,27,10,6757.65,2,3,2,232,1,Standard (MMM)
C06486,11,13,8718.34,4,4,3,443,2,Standard (MHH)
C06487,2,17,14447.42,5,5,5,555,2,Standard (MHH)
C06488,5,15,14123.0,5,5,5,555,2,Standard (MHH)
C06489,2,13,8975.66,5,4,3,543,2,Standard (MHH)
C06490,23,14,8835.0,2,4,3,243,2,Standard (MHH)
C06491,28,8,7421.25,2,2,3,223,1,Standard (MMM)
C06492,10,3,4020.98,4,1,1,411,1,Standard (MMM)
C06493,17,12,14518.18,3,4,5,345,2,Standard (MHH)
C06494,39,12,9833.75,1,4,4,144,2,Standard (MHH)
C06495,127,4,4070.970000000001,1,1,1,111,0,Hibernating
C06496,10,14,24523.410000000003,4,4,5,445,2,Standard (MHH)
C06497,35,8,6370.21,2,2,2,222,1,Standard (MMM)
C06498,15,9,9886.77,3,3,4,334,1,Standard (MMM)
C06499,6,17,14917.93,5,5,5,555,2,Standard (MHH)
C06500,3,5,3025.0,5,1,1,511,1,Standard (MMM)
C06501,30,7,6199.0,2,2,2,222,1,Standard (MMM)
C06502,23,4,3692.5,2,1,1,211,1,Standard (MMM)
C06503,7,12,9947.7,4,4,4,444,2,Standard (MHH)
C06504,4,6,3798.0,5,1,1,511,1,Standard (MMM)
C06505,88,1,1060.0,1,1,1,111,0,Hibernating
C06506,15,10,6868.4,3,3,2,332,1,Standard (MMM)
C06507,25,9,7215.360000000001,2,3,3,233,1,Standard (MMM)
C06508,19,6,3877.6,3,1,1,311,1,Standard (MMM)
C06509,2,9,7910.16,5,3,3,533,1,Standard (MMM)
C06510,9,11,8118.24,4,4,3,443,1,Standard (MMM)
C06511,6,4,3064.5,5,1,1,511,1,Standard (MMM)
C06512,37,15,20081.35,1,5,5,155,2,Standard (MHH)
C06513,17,7,5627.3,3,2,2,322,1,Standard (MMM)
C06514,50,5,5362.8,1,1,2,112,1,Standard (MMM)
C06515,5,6,3713.5,5,1,1,511,1,Standard (MMM)
C06516,27,8,10217.0,2,2,4,224,1,Standard (MMM)
C06517,4,9,7200.0,5,3,3,533,1,Standard (MMM)
C06518,3,8,10494.25,5,2,4,524,1,Standard (MMM)
C06519,12,8,5830.0,4,2,2,422,1,Standard (MMM)
C06520,3,10,8766.0,5,3,3,533,1,Standard (MMM)
C06521,31,9,5906.15,2,3,2,232,1,Standard (MMM)
C06522,40,4,2364.05,1,1,1,111,1,Standard (MMM)
C06523,14,11,9232.4,3,4,3,343,1,Standard (MMM)
C06524,20,11,6517.0,3,4,2,342,1,Standard (MMM)
C06525,32,5,4528.0,2,1,2,212,1,Standard (MMM)
C06526,7,10,12817.140000000005,4,3,4,434,2,Standard (MHH)
C06527,42,15,22198.1,1,5,5,155,2,Standard (MHH)
C06528,70,11,25604.130000000005,1,4,5,145,2,Standard (MHH)
C06529,37,6,8447.0,1,1,3,113,1,Standard (MMM)
C06530,3,16,17775.47,5,5,5,555,2,Standard (MHH)
C06531,26,11,6324.5,2,4,2,242,1,Standard (MMM)
C06532,4,19,16741.31,5,5,5,555,2,Standard (MHH)
C06533,10,13,13750.29,4,4,4,444,2,Standard (MHH)
C06534,50,6,4501.9,1,1,2,112,1,Standard (MMM)
C06535,14,9,5084.7,3,3,2,332,1,Standard (MMM)
C06536,4,5,5447.470000000001,5,1,2,512,1,Standard (MMM)
C06537,16,14,9995.5,3,4,4,344,2,Standard (MHH)
C06538,13,15,11200.75,3,5,4,354,2,Standard (MHH)
C06539,3,16,13283.9,5,5,4,554,2,Standard (MHH)
C06540,56,2,2259.0,1,1,1,111,0,Hibernating
C06541,6,13,7274.3,5,4,3,543,2,Standard (MHH)
C06542,2,7,5213.8,5,2,2,522,1,Standard (MMM)
C06543,134,2,2544.04,1,1,1,111,0,Hibernating
C06544,50,4,1964.0,1,1,1,111,0,Hibernating
C06545,2,17,21294.24,5,5,5,555,2,Standard (MHH)
C06546,25,12,8131.9,2,4,3,243,1,Standard (MMM)
C06547,8,10,6697.0,4,3,2,432,1,Standard (MMM)
C06548,9,9,9721.0,4,3,3,433,1,Standard (MMM)
C06549,26,12,12335.0,2,4,4,244,2,Standard (MHH)
C06550,10,14,9568.0,4,4,3,443,2,Standard (MHH)
C06551,36,2,1460.0,2,1,1,211,1,Standard (MMM)
C06552,7,15,14938.65,4,5,5,455,2,Standard (MHH)
C06553,6,9,6372.25,5,3,2,532,1,Standard (MMM)
C06554,37,8,8544.0,1,2,3,123,1,Standard (MMM)
C06555,31,7,5085.0,2,2,2,222,1,Standard (MMM)
C06556,20,9,7268.0,3,3,3,333,1,Standard (MMM)
C06557,12,4,2681.75,4,1,1,411,1,Standard (MMM)
C06558,17,14,15855.97,3,4,5,345,2,Standard (MHH)
C06559,7,6,5909.0,4,1,2,412,1,Standard (MMM)
C06560,40,3,1956.0,1,1,1,111,1,Standard (MMM)
C06561,37,8,5698.0,1,2,2,122,1,Standard (MMM)
C06562,16,8,6401.4,3,2,2,322,1,Standard (MMM)
C06563,80,6,5148.5,1,1,2,112,0,Hibernating
C06564,19,6,4573.05,3,1,2,312,1,Standard (MMM)
C06565,40,12,10031.79,1,4,4,144,2,Standard (MHH)
C06566,6,12,12068.75,5,4,4,544,2,Standard (MHH)
C06567,18,9,11966.760000000002,3,3,4,334,1,Standard (MMM)
C06568,11,13,22767.0,4,4,5,445,2,Standard (MHH)
C06569,25,10,6110.12,2,3,2,232,1,Standard (MMM)
C06570,4,16,18471.560000000005,5,5,5,555,2,Standard (MHH)
C06571,13,10,6409.26,3,3,2,332,1,Standard (MMM)
C06572,105,5,2402.0,1,1,1,111,0,Hibernating
C06573,15,18,23345.51,3,5,5,355,2,Standard (MHH)
C06574,7,7,5444.0,4,2,2,422,1,Standard (MMM)
C06575,6,10,9035.4,5,3,3,533,1,Standard (MMM)
C06576,10,13,11875.0,4,4,4,444,2,Standard (MHH)
C06577,19,15,17424.65,3,5,5,355,2,Standard (MHH)
C06578,67,9,20414.7,1,3,5,135,2,Standard (MHH)
C06579,8,17,18573.57,4,5,5,455,2,Standard (MHH)
C06580,3,16,16366.28,5,5,5,555,2,Standard (MHH)
C06581,7,4,2014.0,4,1,1,411,1,Standard (MMM)
C06582,11,15,13664.5,4,5,4,454,2,Standard (MHH)
C06583,16,10,14635.97,3,3,5,335,2,Standard (MHH)
C06584,7,14,11038.0,4,4,4,444,2,Standard (MHH)
C06585,15,12,9763.05,3,4,4,344,2,Standard (MHH)
C06586,43,14,12748.02,1,4,4,144,2,Standard (MHH)
C06587,14,16,11377.73,3,5,4,354,2,Standard (MHH)
C06588,33,5,5535.12,2,1,2,212,1,Standard (MMM)
C06589,45,10,8272.3,1,3,3,133,1,Standard (MMM)
C06590,108,8,4757.0,1,2,2,122,0,Hibernating
C06591,3,14,9969.9,5,4,4,544,2,Standard (MHH)
C06592,18,8,8625.0,3,2,3,323,1,Standard (MMM)
C06593,2,18,24553.78,5,5,5,555,2,Standard (MHH)
C06594,13,15,9225.0,3,5,3,353,2,Standard (MHH)
C06595,58,8,9032.8,1,2,3,123,1,Standard (MMM)
C06596,49,8,13582.690000000002,1,2,4,124,1,Standard (MMM)
C06597,18,12,13638.0,3,4,4,344,2,Standard (MHH)
C06598,53,6,4541.75,1,1,2,112,1,Standard (MMM)
C06599,6,15,12181.95,5,5,4,554,2,Standard (MHH)
C06600,12,16,11699.92,4,5,4,454,2,Standard (MHH)
C06601,10,18,21187.2,4,5,5,455,2,Standard (MHH)
C06602,3,7,6079.75,5,2,2,522,1,Standard (MMM)
C06603,21,12,7721.05,2,4,3,243,1,Standard (MMM)
C06604,103,2,1807.98,1,1,1,111,0,Hibernating
C06605,39,12,6505.0,1,4,2,142,1,Standard (MMM)
C06606,96,11,6941.02,1,4,3,143,0,Hibernating
C06607,39,6,3303.0,1,1,1,111,1,Standard (MMM)
C06608,2,14,12721.15,5,4,4,544,2,Standard (MHH)
C06609,7,7,4697.25,4,2,2,422,1,Standard (MMM)
C06610,9,8,5093.0,4,2,2,422,1,Standard (MMM)
C06611,39,6,4761.7,1,1,2,112,1,Standard (MMM)
C06612,10,9,13506.75,4,3,4,434,2,Standard (MHH)
C06613,35,5,7352.58,2,1,3,213,1,Standard (MMM)
C06614,12,9,6062.0,4,3,2,432,1,Standard (MMM)
C06615,23,7,14097.410000000003,2,2,5,225,1,Standard (MMM)
C06616,7,12,11448.920000000002,4,4,4,444,2,Standard (MHH)
C06617,20,4,4800.220000000001,3,1,2,312,1,Standard (MMM)
C06618,38,12,11380.97,1,4,4,144,2,Standard (MHH)
C06619,21,15,14545.86,2,5,5,255,2,Standard (MHH)
C06620,48,8,6241.74,1,2,2,122,1,Standard (MMM)
C06621,23,7,3882.0,2,2,1,221,1,Standard (MMM)
C06622,5,11,10801.9,5,4,4,544,2,Standard (MHH)
C06623,8,10,10372.0,4,3,4,434,1,Standard (MMM)
C06624,2,9,7988.6,5,3,3,533,1,Standard (MMM)
C06625,7,14,32394.170000000013,4,4,5,445,2,Standard (MHH)
C06626,5,10,6599.35,5,3,2,532,1,Standard (MMM)
C06627,14,18,19409.9,3,5,5,355,2,Standard (MHH)
C06628,10,6,6950.3,4,1,3,413,1,Standard (MMM)
C06629,19,19,30323.700000000004,3,5,5,355,2,Standard (MHH)
C06630,13,7,6987.6,3,2,3,323,1,Standard (MMM)
C06631,13,11,21585.6,3,4,5,345,2,Standard (MHH)
C06632,30,13,6310.0,2,4,2,242,1,Standard (MMM)
C06633,9,3,3743.0,4,1,1,411,1,Standard (MMM)
C06634,3,11,6986.75,5,4,3,543,1,Standard (MMM)
C06635,16,5,4016.0,3,1,1,311,1,Standard (MMM)
C06636,25,9,5939.0,2,3,2,232,1,Standard (MMM)
C06637,16,7,7044.0,3,2,3,323,1,Standard (MMM)
C06638,16,18,19904.65,3,5,5,355,2,Standard (MHH)
C06639,19,9,9397.0,3,3,3,333,1,Standard (MMM)
C06640,21,9,6779.8,2,3,2,232,1,Standard (MMM)
C06641,15,15,17935.32,3,5,5,355,2,Standard (MHH)
C06642,15,5,5645.98,3,1,2,312,1,Standard (MMM)
C06643,47,4,6729.96,1,1,2,112,1,Standard (MMM)
C06644,4,18,28331.44,5,5,5,555,2,Standard (MHH)
C06645,44,6,3971.0,1,1,1,111,1,Standard (MMM)
C06646,12,19,20799.57,4,5,5,455,2,Standard (MHH)
C06647,105,4,2525.0,1,1,1,111,0,Hibernating
C06648,50,9,5194.25,1,3,2,132,1,Standard (MMM)
C06649,12,8,9197.23,4,2,3,423,1,Standard (MMM)
C06650,41,9,6044.0,1,3,2,132,1,Standard (MMM)
C06651,5,7,5090.0,5,2,2,522,1,Standard (MMM)
C06652,3,7,10293.0,5,2,4,524,1,Standard (MMM)
C06653,36,9,6711.0,2,3,2,232,1,Standard (MMM)
C06654,23,13,11329.84,2,4,4,244,2,Standard (MHH)
C06655,5,13,11720.5,5,4,4,544,2,Standard (MHH)
C06656,4,16,13281.55,5,5,4,554,2,Standard (MHH)
C06657,25,11,7947.88,2,4,3,243,1,Standard (MMM)
C06658,15,11,10546.36,3,4,4,344,2,Standard (MHH)
C06659,19,14,14196.0,3,4,5,345,2,Standard (MHH)
C06660,6,6,5991.0,5,1,2,512,1,Standard (MMM)
C06661,10,8,8147.020000000001,4,2,3,423,1,Standard (MMM)
C06662,37,13,8725.0,1,4,3,143,2,Standard (MHH)
C06663,8,19,13206.6,4,5,4,454,2,Standard (MHH)
C06664,13,13,11273.3,3,4,4,344,2,Standard (MHH)
C06665,19,9,8561.5,3,3,3,333,1,Standard (MMM)
C06666,5,9,6922.299999999999,5,3,3,533,1,Standard (MMM)
C06667,23,6,6583.0,2,1,2,212,1,Standard (MMM)
C06668,36,4,2033.03,2,1,1,211,1,Standard (MMM)
C06669,78,6,6575.0,1,1,2,112,0,Hibernating
C06670,8,9,6964.0,4,3,3,433,1,Standard (MMM)
C06671,8,13,11205.14,4,4,4,444,2,Standard (MHH)
C06672,45,11,12600.0,1,4,4,144,2,Standard (MHH)
C06673,10,18,18415.04,4,5,5,455,2,Standard (MHH)
C06674,49,6,4150.0,1,1,1,111,1,Standard (MMM)
C06675,38,12,12472.170000000002,1,4,4,144,2,Standard (MHH)
C06676,23,9,6486.29,2,3,2,232,1,Standard (MMM)
C06677,39,4,2994.0,1,1,1,111,1,Standard (MMM)
C06678,48,7,5276.52,1,2,2,122,1,Standard (MMM)
C06679,50,8,5897.25,1,2,2,122,1,Standard (MMM)
C06680,17,8,7317.57,3,2,3,323,1,Standard (MMM)
C06681,38,8,6080.0,1,2,2,122,1,Standard (MMM)
C06682,7,9,6491.2,4,3,2,432,1,Standard (MMM)
C06683,8,9,8662.55,4,3,3,433,1,Standard (MMM)
C06684,21,19,15719.72,2,5,5,255,2,Standard (MHH)
C06685,108,3,1698.0,1,1,1,111,0,Hibernating
C06686,44,9,7197.3,1,3,3,133,1,Standard (MMM)
C06687,13,7,4717.25,3,2,2,322,1,Standard (MMM)
C06688,10,2,1152.0,4,1,1,411,1,Standard (MMM)
C06689,3,3,1785.66,5,1,1,511,1,Standard (MMM)
C06690,40,10,14095.15,1,3,5,135,2,Standard (MHH)
C06691,24,8,10489.92,2,2,4,224,1,Standard (MMM)
C06692,40,2,1525.0,1,1,1,111,1,Standard (MMM)
C06693,4,6,3388.8,5,1,1,511,1,Standard (MMM)
C06694,69,3,1924.5,1,1,1,111,0,Hibernating
C06695,8,6,3689.0,4,1,1,411,1,Standard (MMM)
C06696,39,7,6396.0,1,2,2,122,1,Standard (MMM)
C06697,27,17,20663.19,2,5,5,255,2,Standard (MHH)
C06698,10,9,8560.0,4,3,3,433,1,Standard (MMM)
C06699,18,7,10099.45,3,2,4,324,1,Standard (MMM)
C06700,37,4,3459.8,1,1,1,111,1,Standard (MMM)
C06701,102,3,1561.79,1,1,1,111,0,Hibernating
C06702,68,12,12360.05,1,4,4,144,2,Standard (MHH)
C06703,41,10,11035.0,1,3,4,134,1,Standard (MMM)
C06704,8,8,6537.15,4,2,2,422,1,Standard (MMM)
C06705,19,6,3722.0,3,1,1,311,1,Standard (MMM)
C06706,23,8,6552.0,2,2,2,222,1,Standard (MMM)
C06707,21,9,8457.25,2,3,3,233,1,Standard (MMM)
C06708,14,11,9887.15,3,4,4,344,1,Standard (MMM)
C06709,2,17,16373.0,5,5,5,555,2,Standard (MHH)
C06710,8,6,4420.0,4,1,2,412,1,Standard (MMM)
C06711,5,10,11435.72,5,3,4,534,2,Standard (MHH)
C06712,5,9,7712.52,5,3,3,533,1,Standard (MMM)
C06713,10,15,24890.76000000001,4,5,5,455,2,Standard (MHH)
C06714,22,8,9548.1,2,2,3,223,1,Standard (MMM)
C06715,12,11,8026.73,4,4,3,443,1,Standard (MMM)
C06716,18,11,13346.0,3,4,4,344,2,Standard (MHH)
C06717,10,18,18147.0,4,5,5,455,2,Standard (MHH)
C06718,35,15,9789.3,2,5,4,254,2,Standard (MHH)
C06719,168,1,1497.0,1,1,1,111,0,Hibernating
C06720,29,2,1636.25,2,1,1,211,1,Standard (MMM)
C06721,69,7,10479.75,1,2,4,124,0,Hibernating
C06722,9,6,7176.0,4,1,3,413,1,Standard (MMM)
C06723,85,8,9143.8,1,2,3,123,0,Hibernating
C06724,9,9,8307.0,4,3,3,433,1,Standard (MMM)
C06725,15,12,9055.0,3,4,3,343,2,Standard (MHH)
C06726,36,6,6951.0,2,1,3,213,1,Standard (MMM)
C06727,9,14,45182.76000000001,4,4,5,445,2,Standard (MHH)
C06728,19,15,12214.02,3,5,4,354,2,Standard (MHH)
C06729,4,12,9990.5,5,4,4,544,2,Standard (MHH)
C06730,29,5,8358.0,2,1,3,213,1,Standard (MMM)
C06731,12,8,14457.5,4,2,5,425,2,Standard (MHH)
C06732,15,19,14495.7,3,5,5,355,2,Standard (MHH)
C06733,17,7,7184.0,3,2,3,323,1,Standard (MMM)
C06734,32,12,6562.6,2,4,2,242,1,Standard (MMM)
C06735,19,8,7913.0,3,2,3,323,1,Standard (MMM)
C06736,11,18,14442.6,4,5,5,455,2,Standard (MHH)
C06737,15,6,3462.44,3,1,1,311,1,Standard (MMM)
C06738,18,19,17439.66,3,5,5,355,2,Standard (MHH)
C06739,61,12,37653.05000000002,1,4,5,145,2,Standard (MHH)
C06740,15,6,3753.0,3,1,1,311,1,Standard (MMM)
C06741,2,7,6119.1900000000005,5,2,2,522,1,Standard (MMM)
C06742,17,5,7537.75,3,1,3,313,1,Standard (MMM)
C06743,2,5,2941.6800000000003,5,1,1,511,1,Standard (MMM)
C06744,13,9,7192.100000000001,3,3,3,333,1,Standard (MMM)
C06745,6,5,4068.0,5,1,1,511,1,Standard (MMM)
C06746,4,6,7914.0,5,1,3,513,1,Standard (MMM)
C06747,8,7,3925.0,4,2,1,421,1,Standard (MMM)
C06748,25,5,2818.0,2,1,1,211,1,Standard (MMM)
C06749,10,6,7438.17,4,1,3,413,1,Standard (MMM)
C06750,33,13,11896.02,2,4,4,244,2,Standard (MHH)
C06751,7,15,7867.95,4,5,3,453,2,Standard (MHH)
C06752,20,8,6391.0,3,2,2,322,1,Standard (MMM)
C06753,55,13,12818.0,1,4,4,144,2,Standard (MHH)
C06754,61,6,4837.0,1,1,2,112,0,Hibernating
C06755,16,4,2032.5,3,1,1,311,1,Standard (MMM)
C06756,3,9,8974.7,5,3,3,533,1,Standard (MMM)
C06757,3,9,5481.25,5,3,2,532,1,Standard (MMM)
C06758,18,10,6337.0,3,3,2,332,1,Standard (MMM)
C06759,26,6,4663.61,2,1,2,212,1,Standard (MMM)
C06760,9,11,10203.5,4,4,4,444,2,Standard (MHH)
C06761,23,7,8488.0,2,2,3,223,1,Standard (MMM)
C06762,46,6,9265.48,1,1,3,113,1,Standard (MMM)
C06763,13,7,8364.5,3,2,3,323,1,Standard (MMM)
C06764,16,6,4146.6,3,1,1,311,1,Standard (MMM)
C06765,30,14,10839.5,2,4,4,244,2,Standard (MHH)
C06766,27,11,11030.45,2,4,4,244,2,Standard (MHH)
C06767,24,3,3285.19,2,1,1,211,1,Standard (MMM)
C06768,11,6,3913.25,4,1,1,411,1,Standard (MMM)
C06769,9,8,8324.0,4,2,3,423,1,Standard (MMM)
C06770,6,9,7938.0,5,3,3,533,1,Standard (MMM)
C06771,2,6,10437.690000000002,5,1,4,514,1,Standard (MMM)
C06772,34,4,2874.25,2,1,1,211,1,Standard (MMM)
C06773,10,15,7785.0,4,5,3,453,2,Standard (MHH)
C06774,15,6,3494.0,3,1,1,311,1,Standard (MMM)
C06775,25,8,4870.0,2,2,2,222,1,Standard (MMM)
C06776,5,15,24248.410000000003,5,5,5,555,2,Standard (MHH)
C06777,35,11,8314.0,2,4,3,243,1,Standard (MMM)
C06778,2,3,1634.8,5,1,1,511,1,Standard (MMM)
C06779,21,9,11564.45,2,3,4,234,1,Standard (MMM)
C06780,21,4,1848.08,2,1,1,211,1,Standard (MMM)
C06781,67,2,3747.0,1,1,1,111,0,Hibernating
C06782,55,8,7530.0,1,2,3,123,1,Standard (MMM)
C06783,53,7,11999.47,1,2,4,124,1,Standard (MMM)
C06784,38,4,1997.0,1,1,1,111,1,Standard (MMM)
C06785,25,14,13341.1,2,4,4,244,2,Standard (MHH)
C06786,30,12,14477.940000000002,2,4,5,245,2,Standard (MHH)
C06787,34,8,5743.67,2,2,2,222,1,Standard (MMM)
C06788,2,13,11849.91,5,4,4,544,2,Standard (MHH)
C06789,19,11,11051.25,3,4,4,344,2,Standard (MHH)
C06790,21,6,9697.9,2,1,3,213,1,Standard (MMM)
C06791,9,6,5550.0,4,1,2,412,1,Standard (MMM)
C06792,54,7,8291.68,1,2,3,123,1,Standard (MMM)
C06793,12,11,25864.290000000008,4,4,5,445,2,Standard (MHH)
C06794,5,15,16465.47,5,5,5,555,2,Standard (MHH)
C06795,16,7,21595.23000000001,3,2,5,325,2,Standard (MHH)
C06796,30,3,2167.0,2,1,1,211,1,Standard (MMM)
C06797,10,12,7861.5,4,4,3,443,1,Standard (MMM)
C06798,9,13,11948.0,4,4,4,444,2,Standard (MHH)
C06799,18,15,10339.0,3,5,4,354,2,Standard (MHH)
C06800,3,12,12264.1,5,4,4,544,2,Standard (MHH)
C06801,10,14,19494.75,4,4,5,445,2,Standard (MHH)
C06802,8,13,11165.0,4,4,4,444,2,Standard (MHH)
C06803,21,2,2698.0,2,1,1,211,1,Standard (MMM)
C06804,14,13,19474.74,3,4,5,345,2,Standard (MHH)
C06805,30,9,14457.1,2,3,5,235,2,Standard (MHH)
C06806,6,12,9250.0,5,4,3,543,2,Standard (MHH)
C06807,76,8,6120.2,1,2,2,122,0,Hibernating
C06808,16,8,12013.0,3,2,4,324,1,Standard (MMM)
C06809,8,11,9278.0,4,4,3,443,1,Standard (MMM)
C06810,15,8,6241.0,3,2,2,322,1,Standard (MMM)
C06811,25,14,11766.0,2,4,4,244,2,Standard (MHH)
C06812,25,13,14603.85,2,4,5,245,2,Standard (MHH)
C06813,48,10,8802.5,1,3,3,133,1,Standard (MMM)
C06814,2,7,4226.04,5,2,1,521,1,Standard (MMM)
C06815,4,15,14151.570000000002,5,5,5,555,2,Standard (MHH)
C06816,7,9,10546.3,4,3,4,434,1,Standard (MMM)
C06817,4,12,12836.22,5,4,4,544,2,Standard (MHH)
C06818,2,13,14336.6,5,4,5,545,2,Standard (MHH)
C06819,3,13,17781.640000000003,5,4,5,545,2,Standard (MHH)
C06820,5,7,4680.0,5,2,2,522,1,Standard (MMM)
C06821,13,6,10883.0,3,1,4,314,1,Standard (MMM)
C06822,16,10,5725.25,3,3,2,332,1,Standard (MMM)
C06823,8,14,13497.85,4,4,4,444,2,Standard (MHH)
C06824,44,3,3743.11,1,1,1,111,1,Standard (MMM)
C06825,12,7,6566.75,4,2,2,422,1,Standard (MMM)
C06826,15,7,15565.0,3,2,5,325,1,Standard (MMM)
C06827,5,7,5723.05,5,2,2,522,1,Standard (MMM)
C06828,4,5,6193.0,5,1,2,512,1,Standard (MMM)
C06829,2,6,5277.0,5,1,2,512,1,Standard (MMM)
C06830,25,16,15399.87,2,5,5,255,2,Standard (MHH)
C06831,32,4,3242.0,2,1,1,211,1,Standard (MMM)
C06832,6,17,23423.8,5,5,5,555,2,Standard (MHH)
C06833,89,3,2017.0,1,1,1,111,0,Hibernating
C06834,11,12,9695.0,4,4,3,443,2,Standard (MHH)
C06835,13,9,12020.190000000002,3,3,4,334,1,Standard (MMM)
C06836,4,7,4504.1,5,2,2,522,1,Standard (MMM)
C06837,18,14,17848.410000000003,3,4,5,345,2,Standard (MHH)
C06838,42,5,5030.5700000000015,1,1,2,112,1,Standard (MMM)
C06839,15,10,6524.0,3,3,2,332,1,Standard (MMM)
C06840,8,15,15710.1,4,5,5,455,2,Standard (MHH)
C06841,3,14,15395.5,5,4,5,545,2,Standard (MHH)
C06842,25,13,20404.0,2,4,5,245,2,Standard (MHH)
C06843,7,10,8137.79,4,3,3,433,1,Standard (MMM)
C06844,9,4,2420.0,4,1,1,411,1,Standard (MMM)
C06845,16,8,6587.5,3,2,2,322,1,Standard (MMM)
C06846,19,8,5669.0,3,2,2,322,1,Standard (MMM)
C06847,3,18,18940.97,5,5,5,555,2,Standard (MHH)
C06848,6,15,12068.1,5,5,4,554,2,Standard (MHH)
C06849,8,12,9604.48,4,4,3,443,2,Standard (MHH)
C06850,3,11,5854.0,5,4,2,542,1,Standard (MMM)
C06851,42,7,5846.76,1,2,2,122,1,Standard (MMM)
C06852,90,2,779.0,1,1,1,111,0,Hibernating
C06853,39,12,17861.5,1,4,5,145,2,Standard (MHH)
C06854,5,8,7172.0,5,2,3,523,1,Standard (MMM)
C06855,29,9,7576.2,2,3,3,233,1,Standard (MMM)
C06856,19,8,12705.710000000005,3,2,4,324,1,Standard (MMM)
C06857,121,3,3790.0,1,1,1,111,0,Hibernating
C06858,21,11,13760.3,2,4,4,244,2,Standard (MHH)
C06859,17,14,13514.670000000002,3,4,4,344,2,Standard (MHH)
C06860,7,5,3121.0,4,1,1,411,1,Standard (MMM)
C06861,2,13,9671.97,5,4,3,543,2,Standard (MHH)
C06862,11,8,10557.440000000002,4,2,4,424,1,Standard (MMM)
C06863,13,9,7320.5,3,3,3,333,1,Standard (MMM)
C06864,70,4,6223.5,1,1,2,112,0,Hibernating
C06865,2,14,10509.02,5,4,4,544,2,Standard (MHH)
C06866,6,16,16671.8,5,5,5,555,2,Standard (MHH)
