customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Segment_Name
C12441,15,9,5101.05,3,3,4,334,2,Standard (MMM)
C12442,30,12,4356.95,2,4,4,244,1,Standard (MHH)
C12443,81,3,1222.0,1,1,1,111,0,Hibernating
C12444,29,5,3934.05,2,1,4,214,2,Standard (MMM)
C12445,65,11,4861.95,1,4,4,144,0,Hibernating
C12446,27,12,9210.0,2,4,5,245,1,Standard (MHH)
C12447,6,10,3464.3,4,3,3,433,2,Standard (MMM)
C12448,7,14,5453.2,4,5,5,455,1,Standard (MHH)
C12449,19,9,3024.0,3,3,3,333,2,Standard (MMM)
C12450,16,11,5399.9,3,4,5,345,1,Standard (MHH)
C12451,7,13,3956.94,4,4,4,444,1,Standard (MHH)
C12452,13,11,6912.6,3,4,5,345,1,Standard (MHH)
C12453,67,14,8496.65,1,5,5,155,1,Standard (MHH)
C12454,10,12,5943.1,4,4,5,445,1,Standard (MHH)
C12455,2,8,2358.95,5,2,2,522,2,Standard (MMM)
C12456,19,4,1211.2,3,1,1,311,2,Standard (MMM)
C12457,12,4,1443.4,3,1,1,311,2,Standard (MMM)
C12458,10,7,2946.15,4,2,3,423,2,Standard (MMM)
C12459,3,6,1971.0,5,1,2,512,2,Standard (MMM)
C12460,5,14,5307.55,5,5,5,555,1,Standard (MHH)
C12461,33,6,2907.95,2,1,3,213,2,Standard (MMM)
C12462,7,20,7228.45,4,5,5,455,1,Standard (MHH)
C12463,33,6,1155.5,2,1,1,211,2,Standard (MMM)
C12464,45,9,3645.6,1,3,3,133,2,Standard (MMM)
C12465,23,3,1237.5,2,1,1,211,2,Standard (MMM)
C12466,2,3,1508.0,5,1,1,511,2,Standard (MMM)
C12467,21,6,1375.15,2,1,1,211,2,Standard (MMM)
C12468,13,15,4239.7,3,5,4,354,1,Standard (MHH)
C12469,33,7,1631.5,2,2,1,221,2,Standard (MMM)
C12470,34,17,5614.95,1,5,5,155,1,Standard (MHH)
C12471,19,4,1369.65,3,1,1,311,2,Standard (MMM)
C12472,59,8,2761.45,1,2,2,122,0,Hibernating
C12473,67,10,3534.5,1,3,3,133,0,Hibernating
C12474,22,16,4853.2,2,5,4,254,1,Standard (MHH)
C12475,4,10,4583.0,5,3,4,534,2,Standard (MMM)
C12476,37,8,2180.5,1,2,2,122,2,Standard (MMM)
C12477,11,16,6775.17,4,5,5,455,1,Standard (MHH)
C12478,12,11,3570.6,3,4,3,343,2,Standard (MMM)
C12479,17,9,2449.25,3,3,2,332,2,Standard (MMM)
C12480,3,9,2571.1,5,3,2,532,2,Standard (MMM)
C12481,3,13,6087.1,5,4,5,545,1,Standard (MHH)
C12482,71,14,4283.3,1,5,4,154,0,Hibernating
C12483,56,5,2030.0,1,1,2,112,0,Hibernating
C12484,17,5,2183.6,3,1,2,312,2,Standard (MMM)
C12485,5,9,2519.0,5,3,2,532,2,Standard (MMM)
C12486,12,20,6410.65,3,5,5,355,1,Standard (MHH)
C12487,35,4,1485.1999999999998,1,1,1,111,0,Hibernating
C12488,8,13,4261.5,4,4,4,444,1,Standard (MHH)
C12489,57,6,1999.25,1,1,2,112,0,Hibernating
C12490,15,8,2795.9,3,2,2,322,2,Standard (MMM)
C12491,76,6,1732.45,1,1,1,111,0,Hibernating
C12492,4,7,2071.3,5,2,2,522,2,Standard (MMM)
C12493,17,8,2675.8,3,2,2,322,2,Standard (MMM)
C12494,28,8,3553.3,2,2,3,223,2,Standard (MMM)
C12495,3,13,6073.599999999999,5,4,5,545,1,Standard (MHH)
C12496,3,7,2130.0,5,2,2,522,2,Standard (MMM)
C12497,15,5,4341.4,3,1,4,314,2,Standard (MMM)
C12498,46,7,1684.0,1,2,1,121,0,Hibernating
C12499,2,13,4396.0,5,4,4,544,1,Standard (MHH)
C12500,76,7,2002.5,1,2,2,122,0,Hibernating
C12501,42,11,5528.25,1,4,5,145,1,Standard (MHH)
C12502,14,9,2726.2,3,3,2,332,2,Standard (MMM)
C12503,20,8,1444.05,2,2,1,221,2,Standard (MMM)
C12504,16,18,5284.2,3,5,4,354,1,Standard (MHH)
C12505,12,13,4684.37,3,4,4,344,1,Standard (MHH)
C12506,5,17,5388.65,5,5,5,555,1,Standard (MHH)
C12507,3,13,5457.0,5,4,5,545,1,Standard (MHH)
C12508,14,8,3307.0,3,2,3,323,2,Standard (MMM)
C12509,2,8,2194.1,5,2,2,522,2,Standard (MMM)
C12510,32,3,777.25,2,1,1,211,0,Hibernating
C12511,23,6,1581.7,2,1,1,211,2,Standard (MMM)
C12512,3,9,2547.75,5,3,2,532,2,Standard (MMM)
C12513,9,12,7602.9,4,4,5,445,1,Standard (MHH)
C12514,7,10,4968.4,4,3,4,434,1,Standard (MHH)
C12515,13,16,7105.5,3,5,5,355,1,Standard (MHH)
C12516,23,8,4473.0,2,2,4,224,2,Standard (MMM)
C12517,8,17,7992.05,4,5,5,455,1,Standard (MHH)
C12518,75,6,3606.7,1,1,3,113,0,Hibernating
C12519,10,6,2126.2,4,1,2,412,2,Standard (MMM)
C12520,24,7,3096.45,2,2,3,223,2,Standard (MMM)
C12521,13,8,2535.1,3,2,2,322,2,Standard (MMM)
C12522,9,8,1586.9,4,2,1,421,2,Standard (MMM)
C12523,25,5,2486.0,2,1,2,212,2,Standard (MMM)
C12524,27,9,6297.07,2,3,5,235,1,Standard (MHH)
C12525,14,5,1940.0,3,1,2,312,2,Standard (MMM)
C12526,4,17,7256.45,5,5,5,555,1,Standard (MHH)
C12527,6,17,4727.35,4,5,4,454,1,Standard (MHH)
C12528,22,3,2989.0,2,1,3,213,2,Standard (MMM)
C12529,7,7,2130.65,4,2,2,422,2,Standard (MMM)
C12530,9,10,3362.75,4,3,3,433,2,Standard (MMM)
C12531,2,16,7302.4,5,5,5,555,1,Standard (MHH)
C12532,14,15,4719.9,3,5,4,354,1,Standard (MHH)
C12533,55,5,1930.55,1,1,2,112,0,Hibernating
C12534,3,19,6258.95,5,5,5,555,1,Standard (MHH)
C12535,8,7,2825.8,4,2,2,422,2,Standard (MMM)
C12536,20,6,3564.0,2,1,3,213,2,Standard (MMM)
C12537,9,6,3021.55,4,1,3,413,2,Standard (MMM)
C12538,11,20,9702.7,4,5,5,455,1,Standard (MHH)
C12539,33,17,7108.5,2,5,5,255,1,Standard (MHH)
C12540,12,17,5938.55,3,5,5,355,1,Standard (MHH)
C12541,3,8,4216.8,5,2,4,524,2,Standard (MMM)
C12542,9,5,1355.8,4,1,1,411,2,Standard (MMM)
C12543,171,2,1222.45,1,1,1,111,0,Hibernating
C12544,7,9,1911.8,4,3,2,432,2,Standard (MMM)
C12545,27,7,2584.5,2,2,2,222,2,Standard (MMM)
C12546,7,15,5038.3,4,5,4,454,1,Standard (MHH)
C12547,32,6,2794.0,2,1,2,212,2,Standard (MMM)
C12548,18,9,4755.7,3,3,4,334,2,Standard (MMM)
C12549,10,11,4308.4,4,4,4,444,1,Standard (MHH)
C12550,2,12,3107.6,5,4,3,543,2,Standard (MMM)
C12551,2,3,807.9,5,1,1,511,2,Standard (MMM)
C12552,8,4,2256.2,4,1,2,412,2,Standard (MMM)
C12553,6,7,3096.6,4,2,3,423,2,Standard (MMM)
C12554,15,8,2818.0,3,2,2,322,2,Standard (MMM)
C12555,2,10,3943.8,5,3,4,534,2,Standard (MMM)
C12556,9,11,3110.9,4,4,3,443,2,Standard (MMM)
C12557,5,13,3571.85,5,4,3,543,1,Standard (MHH)
C12558,68,9,4957.55,1,3,4,134,0,Hibernating
C12559,30,10,5564.25,2,3,5,235,1,Standard (MHH)
C12560,10,10,2369.2,4,3,2,432,2,Standard (MMM)
C12561,52,8,4710.05,1,2,4,124,0,Hibernating
C12562,4,8,1922.8,5,2,2,522,2,Standard (MMM)
C12563,32,8,3309.4,2,2,3,223,2,Standard (MMM)
C12564,4,5,1610.0,5,1,1,511,2,Standard (MMM)
C12565,10,5,1410.0,4,1,1,411,2,Standard (MMM)
C12566,39,13,3285.4,1,4,3,143,2,Standard (MMM)
C12567,5,5,847.25,5,1,1,511,2,Standard (MMM)
C12568,54,8,2894.0,1,2,3,123,0,Hibernating
C12569,68,6,2629.5,1,1,2,112,0,Hibernating
C12570,11,9,2550.35,4,3,2,432,2,Standard (MMM)
C12571,48,10,3939.4,1,3,4,134,2,Standard (MMM)
C12572,35,9,2963.1,1,3,3,133,2,Standard (MMM)
C12573,13,12,5188.35,3,4,4,344,1,Standard (MHH)
C12574,4,13,7632.2,5,4,5,545,1,Standard (MHH)
C12575,11,10,2817.75,4,3,2,432,2,Standard (MMM)
C12576,16,3,945.15,3,1,1,311,2,Standard (MMM)
C12577,20,9,2906.95,2,3,3,233,2,Standard (MMM)
C12578,17,4,1802.45,3,1,1,311,2,Standard (MMM)
C12579,6,5,3647.3,4,1,3,413,2,Standard (MMM)
C12580,9,8,2767.35,4,2,2,422,2,Standard (MMM)
C12581,14,5,1371.5,3,1,1,311,2,Standard (MMM)
C12582,47,4,1337.6,1,1,1,111,0,Hibernating
C12583,2,11,4588.35,5,4,4,544,1,Standard (MHH)
C12584,9,6,2595.0,4,1,2,412,2,Standard (MMM)
C12585,16,5,2562.5,3,1,2,312,2,Standard (MMM)
C12586,20,17,3870.4,2,5,4,254,1,Standard (MHH)
C12587,47,3,1074.15,1,1,1,111,0,Hibernating
C12588,9,10,3258.45,4,3,3,433,2,Standard (MMM)
C12589,6,12,5630.85,4,4,5,445,1,Standard (MHH)
C12590,16,14,6287.55,3,5,5,355,1,Standard (MHH)
C12591,21,18,7768.76,2,5,5,255,1,Standard (MHH)
C12592,36,11,3436.65,1,4,3,143,2,Standard (MMM)
C12593,19,10,4405.25,3,3,4,334,2,Standard (MMM)
C12594,45,6,1924.9,1,1,2,112,0,Hibernating
C12595,31,12,4134.15,2,4,4,244,1,Standard (MHH)
C12596,16,14,8073.95,3,5,5,355,1,Standard (MHH)
C12597,30,9,2428.05,2,3,2,232,2,Standard (MMM)
C12598,124,3,1459.75,1,1,1,111,0,Hibernating
C12599,25,14,7459.5,2,5,5,255,1,Standard (MHH)
C12600,6,15,4288.1,4,5,4,454,1,Standard (MHH)
C12601,8,5,1307.6,4,1,1,411,2,Standard (MMM)
C12602,3,15,3911.1,5,5,4,554,1,Standard (MHH)
C12603,7,10,6680.1,4,3,5,435,1,Standard (MHH)
C12604,18,3,860.0,3,1,1,311,2,Standard (MMM)
C12605,16,9,3478.6,3,3,3,333,2,Standard (MMM)
C12606,60,5,1447.75,1,1,1,111,0,Hibernating
C12607,25,8,2282.6,2,2,2,222,2,Standard (MMM)
C12608,6,10,4207.95,4,3,4,434,2,Standard (MMM)
C12609,6,7,1290.05,4,2,1,421,2,Standard (MMM)
C12610,14,9,2504.4,3,3,2,332,2,Standard (MMM)
C12611,27,10,5588.95,2,3,5,235,1,Standard (MHH)
C12612,28,9,1809.0,2,3,1,231,2,Standard (MMM)
C12613,2,9,2360.5,5,3,2,532,2,Standard (MMM)
C12614,22,11,4379.8,2,4,4,244,1,Standard (MHH)
C12615,29,15,4109.55,2,5,4,254,1,Standard (MHH)
C12616,2,12,6361.6,5,4,5,545,1,Standard (MHH)
C12617,16,11,3583.0,3,4,3,343,2,Standard (MMM)
C12618,53,10,4329.8,1,3,4,134,0,Hibernating
C12619,13,13,4640.65,3,4,4,344,1,Standard (MHH)
C12620,28,5,1933.9,2,1,2,212,2,Standard (MMM)
C12621,25,15,6300.66,2,5,5,255,1,Standard (MHH)
C12622,11,10,5323.0,4,3,5,435,1,Standard (MHH)
C12623,65,7,1860.0,1,2,1,121,0,Hibernating
C12624,7,10,3723.2,4,3,3,433,2,Standard (MMM)
C12625,16,18,6938.45,3,5,5,355,1,Standard (MHH)
C12626,11,7,6990.299999999999,4,2,5,425,1,Standard (MHH)
C12627,21,8,7031.29,2,2,5,225,1,Standard (MHH)
C12628,30,5,4944.85,2,1,4,214,2,Standard (MMM)
C12629,18,7,4572.0,3,2,4,324,2,Standard (MMM)
C12630,15,13,9276.9,3,4,5,345,1,Standard (MHH)
C12631,4,11,4740.6,5,4,4,544,1,Standard (MHH)
C12632,10,8,2675.4,4,2,2,422,2,Standard (MMM)
C12633,2,13,5828.15,5,4,5,545,1,Standard (MHH)
C12634,31,8,3717.4,2,2,3,223,2,Standard (MMM)
C12635,28,9,3455.2,2,3,3,233,2,Standard (MMM)
C12636,33,7,2377.5,2,2,2,222,2,Standard (MMM)
C12637,2,18,10115.25,5,5,5,555,1,Standard (MHH)
C12638,93,6,1998.95,1,1,2,112,0,Hibernating
C12639,8,12,4168.9,4,4,4,444,1,Standard (MHH)
C12640,3,16,6107.37,5,5,5,555,1,Standard (MHH)
C12641,15,11,3737.0,3,4,3,343,2,Standard (MMM)
C12642,7,5,2105.05,4,1,2,412,2,Standard (MMM)
C12643,25,10,2624.95,2,3,2,232,2,Standard (MMM)
C12644,51,9,3821.5,1,3,3,133,0,Hibernating
C12645,6,7,1468.5,4,2,1,421,2,Standard (MMM)
C12646,11,12,5231.7,4,4,4,444,1,Standard (MHH)
C12647,6,8,2185.4,4,2,2,422,2,Standard (MMM)
C12648,3,17,6827.05,5,5,5,555,1,Standard (MHH)
C12649,14,9,3837.0,3,3,3,333,2,Standard (MMM)
C12650,10,12,5305.1,4,4,5,445,1,Standard (MHH)
C12651,4,11,3384.35,5,4,3,543,2,Standard (MMM)
C12652,2,10,3334.2,5,3,3,533,2,Standard (MMM)
C12653,25,9,3913.65,2,3,4,234,2,Standard (MMM)
C12654,18,11,3186.85,3,4,3,343,2,Standard (MMM)
C12655,19,13,3916.1,3,4,4,344,1,Standard (MHH)
C12656,2,13,4861.65,5,4,4,544,1,Standard (MHH)
C12657,100,4,1810.25,1,1,1,111,0,Hibernating
C12658,4,12,5686.4,5,4,5,545,1,Standard (MHH)
C12659,9,11,5430.4,4,4,5,445,1,Standard (MHH)
C12660,13,10,3351.75,3,3,3,333,2,Standard (MMM)
C12661,26,7,4034.4,2,2,4,224,2,Standard (MMM)
C12662,12,7,2459.0,3,2,2,322,2,Standard (MMM)
C12663,11,17,5663.59,4,5,5,455,1,Standard (MHH)
C12664,2,18,6524.3,5,5,5,555,1,Standard (MHH)
C12665,2,12,4569.7,5,4,4,544,1,Standard (MHH)
C12666,11,19,6339.8,4,5,5,455,1,Standard (MHH)
C12667,45,12,2608.85,1,4,2,142,2,Standard (MMM)
C12668,18,10,5008.5,3,3,4,334,1,Standard (MHH)
C12669,4,7,2961.3,5,2,3,523,2,Standard (MMM)
C12670,13,4,1898.05,3,1,2,312,2,Standard (MMM)
C12671,7,9,3610.93,4,3,3,433,2,Standard (MMM)
C12672,12,15,5027.8,3,5,4,354,1,Standard (MHH)
C12673,5,16,6067.85,5,5,5,555,1,Standard (MHH)
C12674,5,11,4096.4,5,4,4,544,2,Standard (MMM)
C12675,21,12,4735.0,2,4,4,244,1,Standard (MHH)
C12676,22,2,477.6,2,1,1,211,2,Standard (MMM)
C12677,4,12,3161.9,5,4,3,543,2,Standard (MMM)
C12678,24,12,4447.2,2,4,4,244,1,Standard (MHH)
C12679,31,7,1647.1,2,2,1,221,2,Standard (MMM)
C12680,24,10,3403.0,2,3,3,233,2,Standard (MMM)
C12681,4,5,1240.05,5,1,1,511,2,Standard (MMM)
C12682,9,18,5944.3,4,5,5,455,1,Standard (MHH)
C12683,46,8,3237.8,1,2,3,123,0,Hibernating
C12684,7,13,3907.73,4,4,4,444,1,Standard (MHH)
C12685,9,15,5345.5,4,5,5,455,1,Standard (MHH)
C12686,9,17,6075.1,4,5,5,455,1,Standard (MHH)
C12687,2,12,3990.8,5,4,4,544,1,Standard (MHH)
C12688,6,12,3356.1,4,4,3,443,2,Standard (MMM)
C12689,33,8,3803.9,2,2,3,223,2,Standard (MMM)
C12690,4,20,8375.25,5,5,5,555,1,Standard (MHH)
C12691,2,9,4688.05,5,3,4,534,2,Standard (MMM)
C12692,47,4,1058.05,1,1,1,111,0,Hibernating
C12693,55,6,3903.9,1,1,4,114,0,Hibernating
C12694,2,11,3400.94,5,4,3,543,2,Standard (MMM)
C12695,45,9,4103.6,1,3,4,134,2,Standard (MMM)
C12696,35,8,1565.0,1,2,1,121,2,Standard (MMM)
C12697,19,13,4184.4,3,4,4,344,1,Standard (MHH)
C12698,13,9,2638.2,3,3,2,332,2,Standard (MMM)
C12699,12,10,5099.05,3,3,4,334,1,Standard (MHH)
C12700,8,11,5353.4,4,4,5,445,1,Standard (MHH)
C12701,12,8,3386.4700000000003,3,2,3,323,2,Standard (MMM)
C12702,39,11,2835.5,1,4,2,142,2,Standard (MMM)
C12703,75,4,816.97,1,1,1,111,0,Hibernating
C12704,5,4,939.1,5,1,1,511,2,Standard (MMM)
C12705,5,7,2002.05,5,2,2,522,2,Standard (MMM)
C12706,46,5,1078.5,1,1,1,111,0,Hibernating
C12707,48,3,828.0,1,1,1,111,0,Hibernating
C12708,13,11,3589.8,3,4,3,343,2,Standard (MMM)
C12709,24,8,3023.55,2,2,3,223,2,Standard (MMM)
C12710,14,6,3025.0,3,1,3,313,2,Standard (MMM)
C12711,3,13,5684.0,5,4,5,545,1,Standard (MHH)
C12712,10,7,2478.8,4,2,2,422,2,Standard (MMM)
C12713,4,14,3959.28,5,5,4,554,1,Standard (MHH)
C12714,13,11,3809.15,3,4,3,343,2,Standard (MMM)
C12715,15,7,1390.54,3,2,1,321,2,Standard (MMM)
C12716,6,13,4114.15,4,4,4,444,1,Standard (MHH)
C12717,42,4,1204.0,1,1,1,111,0,Hibernating
C12718,5,6,1489.75,5,1,1,511,2,Standard (MMM)
C12719,5,16,5375.05,5,5,5,555,1,Standard (MHH)
C12720,24,4,947.0,2,1,1,211,2,Standard (MMM)
C12721,5,12,5135.9,5,4,4,544,1,Standard (MHH)
C12722,10,12,4007.4,4,4,4,444,1,Standard (MHH)
C12723,76,4,840.0,1,1,1,111,0,Hibernating
C12724,2,11,3512.1,5,4,3,543,2,Standard (MMM)
C12725,33,9,4503.9,2,3,4,234,2,Standard (MMM)
C12726,27,6,932.0,2,1,1,211,2,Standard (MMM)
C12727,19,10,2256.4,3,3,2,332,2,Standard (MMM)
C12728,11,10,3347.0,4,3,3,433,2,Standard (MMM)
C12729,8,13,6629.35,4,4,5,445,1,Standard (MHH)
C12730,46,5,1934.5,1,1,2,112,0,Hibernating
C12731,16,12,9125.3,3,4,5,345,1,Standard (MHH)
C12732,12,15,4139.05,3,5,4,354,1,Standard (MHH)
C12733,33,13,5087.2,2,4,4,244,1,Standard (MHH)
C12734,4,8,3310.0,5,2,3,523,2,Standard (MMM)
C12735,11,6,2026.35,4,1,2,412,2,Standard (MMM)
C12736,2,12,5242.45,5,4,4,544,1,Standard (MHH)
C12737,24,8,3337.02,2,2,3,223,2,Standard (MMM)
C12738,5,8,3938.0,5,2,4,524,2,Standard (MMM)
C12739,4,5,1159.6,5,1,1,511,2,Standard (MMM)
C12740,7,20,10750.4,4,5,5,455,1,Standard (MHH)
C12741,21,15,12387.67,2,5,5,255,1,Standard (MHH)
C12742,43,12,3626.85,1,4,3,143,2,Standard (MMM)
C12743,25,5,1018.55,2,1,1,211,2,Standard (MMM)
C12744,5,6,2645.55,5,1,2,512,2,Standard (MMM)
C12745,9,7,2577.8,4,2,2,422,2,Standard (MMM)
C12746,66,5,836.98,1,1,1,111,0,Hibernating
C12747,24,15,4346.35,2,5,4,254,1,Standard (MHH)
C12748,21,2,130.29000000000002,2,1,1,211,2,Standard (MMM)
C12749,3,11,3602.15,5,4,3,543,2,Standard (MMM)
C12750,13,8,2665.0,3,2,2,322,2,Standard (MMM)
C12751,11,11,5805.9,4,4,5,445,1,Standard (MHH)
C12752,18,7,2399.8,3,2,2,322,2,Standard (MMM)
C12753,87,3,1037.5,1,1,1,111,0,Hibernating
C12754,5,16,7878.6,5,5,5,555,1,Standard (MHH)
C12755,5,9,5130.1,5,3,4,534,1,Standard (MHH)
C12756,4,10,2378.3,5,3,2,532,2,Standard (MMM)
C12757,2,12,3292.1,5,4,3,543,2,Standard (MMM)
C12758,48,2,672.0,1,1,1,111,0,Hibernating
C12759,3,15,4387.15,5,5,4,554,1,Standard (MHH)
C12760,69,5,1243.65,1,1,1,111,0,Hibernating
C12761,84,3,628.0,1,1,1,111,0,Hibernating
C12762,6,11,4566.0,4,4,4,444,1,Standard (MHH)
C12763,22,14,5805.8,2,5,5,255,1,Standard (MHH)
C12764,35,4,1346.0,1,1,1,111,0,Hibernating
C12765,11,4,1125.0,4,1,1,411,2,Standard (MMM)
C12766,4,7,2727.8,5,2,2,522,2,Standard (MMM)
C12767,16,9,3509.25,3,3,3,333,2,Standard (MMM)
C12768,3,9,2318.05,5,3,2,532,2,Standard (MMM)
C12769,35,8,2388.25,1,2,2,122,2,Standard (MMM)
C12770,15,16,7861.25,3,5,5,355,1,Standard (MHH)
C12771,19,11,5199.5,3,4,4,344,1,Standard (MHH)
C12772,55,6,3518.5,1,1,3,113,0,Hibernating
C12773,96,3,988.6,1,1,1,111,0,Hibernating
C12774,66,3,957.89,1,1,1,111,0,Hibernating
C12775,9,10,3044.05,4,3,3,433,2,Standard (MMM)
C12776,5,19,7098.21,5,5,5,555,1,Standard (MHH)
C12777,17,5,1719.0,3,1,1,311,2,Standard (MMM)
C12778,22,12,2433.0,2,4,2,242,2,Standard (MMM)
C12779,15,14,5927.0,3,5,5,355,1,Standard (MHH)
C12780,20,18,6867.9400000000005,2,5,5,255,1,Standard (MHH)
C12781,9,12,4389.9,4,4,4,444,1,Standard (MHH)
C12782,21,12,5224.5,2,4,4,244,1,Standard (MHH)
C12783,3,11,5621.7,5,4,5,545,1,Standard (MHH)
C12784,23,10,2726.0,2,3,2,232,2,Standard (MMM)
C12785,87,3,1254.0,1,1,1,111,0,Hibernating
C12786,15,5,1145.0,3,1,1,311,2,Standard (MMM)
C12787,4,13,4709.5,5,4,4,544,1,Standard (MHH)
C12788,33,6,2325.37,2,1,2,212,2,Standard (MMM)
C12789,24,5,1361.0,2,1,1,211,2,Standard (MMM)
C12790,29,5,1154.0,2,1,1,211,2,Standard (MMM)
C12791,5,5,1906.0,5,1,2,512,2,Standard (MMM)
C12792,39,7,2029.5,1,2,2,122,2,Standard (MMM)
C12793,25,9,3654.85,2,3,3,233,2,Standard (MMM)
C12794,45,4,1290.0,1,1,1,111,0,Hibernating
C12795,9,5,2631.0,4,1,2,412,2,Standard (MMM)
C12796,3,13,3943.0,5,4,4,544,1,Standard (MHH)
C12797,5,9,2179.0,5,3,2,532,2,Standard (MMM)
C12798,25,7,2691.0,2,2,2,222,2,Standard (MMM)
C12799,75,9,3902.7,1,3,4,134,0,Hibernating
C12800,32,9,2322.9,2,3,2,232,2,Standard (MMM)
C12801,57,3,701.0,1,1,1,111,0,Hibernating
C12802,37,9,2091.01,1,3,2,132,2,Standard (MMM)
C12803,16,5,2064.0,3,1,2,312,2,Standard (MMM)
C12804,8,16,8924.2,4,5,5,455,1,Standard (MHH)
C12805,31,8,4201.4,2,2,4,224,2,Standard (MMM)
C12806,15,9,5069.0,3,3,4,334,2,Standard (MMM)
C12807,7,7,2458.0,4,2,2,422,2,Standard (MMM)
C12808,10,9,3140.0,4,3,3,433,2,Standard (MMM)
C12809,8,10,4890.75,4,3,4,434,1,Standard (MHH)
C12810,31,8,6658.499999999999,2,2,5,225,1,Standard (MHH)
C12811,9,12,4085.45,4,4,4,444,1,Standard (MHH)
C12812,9,11,4131.0,4,4,4,444,2,Standard (MMM)
C12813,35,11,3600.0,1,4,3,143,2,Standard (MMM)
C12814,44,9,3425.65,1,3,3,133,2,Standard (MMM)
C12815,21,10,6704.900000000001,2,3,5,235,1,Standard (MHH)
C12816,28,10,4711.4,2,3,4,234,2,Standard (MMM)
C12817,7,3,1055.5,4,1,1,411,2,Standard (MMM)
C12818,2,8,3888.6,5,2,4,524,2,Standard (MMM)
C12819,6,8,4733.4,4,2,4,424,2,Standard (MMM)
C12820,5,11,3833.55,5,4,3,543,2,Standard (MMM)
C12821,5,15,8734.3,5,5,5,555,1,Standard (MHH)
C12822,7,15,4195.3,4,5,4,454,1,Standard (MHH)
C12823,16,10,5114.95,3,3,4,334,1,Standard (MHH)
C12824,13,10,4510.0,3,3,4,334,2,Standard (MMM)
C12825,19,7,1939.85,3,2,2,322,2,Standard (MMM)
C12826,44,8,2105.0,1,2,2,122,0,Hibernating
C12827,39,8,3251.0,1,2,3,123,2,Standard (MMM)
C12828,7,12,4502.3,4,4,4,444,1,Standard (MHH)
C12829,10,18,7396.0,4,5,5,455,1,Standard (MHH)
C12830,67,5,1220.0,1,1,1,111,0,Hibernating
C12831,6,8,2898.1,4,2,3,423,2,Standard (MMM)
C12832,2,15,6552.4,5,5,5,555,1,Standard (MHH)
C12833,94,3,650.2,1,1,1,111,0,Hibernating
C12834,3,11,5656.4,5,4,5,545,1,Standard (MHH)
C12835,55,5,1825.0,1,1,1,111,0,Hibernating
C12836,4,9,4026.3,5,3,4,534,2,Standard (MMM)
C12837,17,16,5313.75,3,5,5,355,1,Standard (MHH)
C12838,36,11,3493.15,1,4,3,143,2,Standard (MMM)
C12839,48,9,4068.7,1,3,4,134,0,Hibernating
C12840,33,6,2302.0,2,1,2,212,2,Standard (MMM)
C12841,26,8,3167.4,2,2,3,223,2,Standard (MMM)
C12842,4,9,2487.55,5,3,2,532,2,Standard (MMM)
C12843,34,7,1750.5,1,2,1,121,2,Standard (MMM)
C12844,16,8,1505.7,3,2,1,321,2,Standard (MMM)
C12845,32,7,1338.9,2,2,1,221,2,Standard (MMM)
C12846,69,5,1356.5,1,1,1,111,0,Hibernating
C12847,12,6,4811.0,3,1,4,314,2,Standard (MMM)
C12848,6,13,3934.15,4,4,4,444,1,Standard (MHH)
C12849,6,10,5012.0,4,3,4,434,1,Standard (MHH)
C12850,48,4,4747.2,1,1,4,114,0,Hibernating
C12851,26,13,4781.4,2,4,4,244,1,Standard (MHH)
C12852,4,9,3349.9,5,3,3,533,2,Standard (MMM)
C12853,19,20,6412.51,3,5,5,355,1,Standard (MHH)
C12854,17,15,5162.6,3,5,4,354,1,Standard (MHH)
C12855,2,12,6465.1,5,4,5,545,1,Standard (MHH)
C12856,8,8,3946.0,4,2,4,424,2,Standard (MMM)
C12857,12,18,5617.6,3,5,5,355,1,Standard (MHH)
C12858,3,13,6441.0,5,4,5,545,1,Standard (MHH)
C12859,10,8,1874.0,4,2,1,421,2,Standard (MMM)
C12860,9,11,4810.8,4,4,4,444,1,Standard (MHH)
C12861,25,10,6711.0,2,3,5,235,1,Standard (MHH)
C12862,23,12,5056.16,2,4,4,244,1,Standard (MHH)
C12863,4,8,2240.25,5,2,2,522,2,Standard (MMM)
C12864,6,18,9297.65,4,5,5,455,1,Standard (MHH)
C12865,13,8,2813.0,3,2,2,322,2,Standard (MMM)
C12866,12,6,1857.45,3,1,1,311,2,Standard (MMM)
C12867,29,4,985.75,2,1,1,211,2,Standard (MMM)
C12868,5,15,5154.1,5,5,4,554,1,Standard (MHH)
C12869,9,9,3273.15,4,3,3,433,2,Standard (MMM)
C12870,10,10,2047.0,4,3,2,432,2,Standard (MMM)
C12871,14,10,2555.65,3,3,2,332,2,Standard (MMM)
C12872,38,4,1221.15,1,1,1,111,0,Hibernating
C12873,3,10,2754.35,5,3,2,532,2,Standard (MMM)
C12874,6,7,2630.75,4,2,2,422,2,Standard (MMM)
C12875,6,14,5160.3,4,5,4,454,1,Standard (MHH)
C12876,2,11,4198.82,5,4,4,544,1,Standard (MHH)
C12877,35,8,3392.65,1,2,3,123,2,Standard (MMM)
C12878,17,12,3588.65,3,4,3,343,2,Standard (MMM)
C12879,7,6,2168.0,4,1,2,412,2,Standard (MMM)
C12880,4,12,4460.0,5,4,4,544,1,Standard (MHH)
C12881,13,15,5502.95,3,5,5,355,1,Standard (MHH)
