customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Segment_Name
C03444,3,6,670.0,5,1,2,512,0,Standard (MMM)
C03445,19,11,818.65,3,4,2,342,0,Standard (MMM)
C03446,54,12,1323.64,1,4,3,143,2,Hibernating
C03447,21,10,1378.8,2,3,3,233,0,Standard (MMM)
C03448,39,14,1773.0,1,5,4,154,1,Standard (MHH)
C03449,8,9,1477.0,4,3,3,433,0,Standard (MMM)
C03450,9,9,1252.85,4,3,3,433,0,Standard (MMM)
C03451,2,13,1788.91,5,4,4,544,1,Standard (MHH)
C03452,6,12,1814.0,5,4,4,544,1,Standard (MHH)
C03453,4,14,2858.76,5,5,5,555,1,Standard (MHH)
C03454,24,9,2072.1,2,3,4,234,0,Standard (MMM)
C03455,52,8,1088.0,1,2,2,122,2,Hibernating
C03456,3,3,610.0,5,1,1,511,0,Standard (MMM)
C03457,37,3,171.15,1,1,1,111,2,Hibernating
C03458,6,8,1568.0,5,2,3,523,0,Standard (MMM)
C03459,18,4,204.0,3,1,1,311,0,Standard (MMM)
C03460,16,15,6410.0,3,5,5,355,1,Standard (MHH)
C03461,3,12,953.95,5,4,2,542,0,Standard (MMM)
C03462,5,19,4065.0,5,5,5,555,1,Standard (MHH)
C03463,8,5,379.6,4,1,1,411,0,Standard (MMM)
C03464,5,14,2122.65,5,5,4,554,1,Standard (MHH)
C03465,15,6,587.5,3,1,1,311,0,Standard (MMM)
C03466,117,2,254.0,1,1,1,111,2,Hibernating
C03467,16,13,2352.85,3,4,4,344,1,Standard (MHH)
C03468,16,15,2070.0,3,5,4,354,1,Standard (MHH)
C03469,42,6,632.77,1,1,1,111,0,Standard (MMM)
C03470,6,16,4565.34,5,5,5,555,1,Standard (MHH)
C03471,94,3,159.0,1,1,1,111,2,Hibernating
C03472,4,6,1555.0,5,1,3,513,0,Standard (MMM)
C03473,15,7,760.2,3,2,2,322,0,Standard (MMM)
C03474,7,12,1367.0,4,4,3,443,0,Standard (MMM)
C03475,59,8,1811.0,1,2,4,124,2,Hibernating
C03476,45,9,979.85,1,3,2,132,0,Standard (MMM)
C03477,10,16,3851.19,4,5,5,455,1,Standard (MHH)
C03478,8,18,2790.64,4,5,5,455,1,Standard (MHH)
C03479,12,7,1982.1,4,2,4,424,0,Standard (MMM)
C03480,2,7,798.88,5,2,2,522,0,Standard (MMM)
C03481,15,13,1699.21,3,4,4,344,1,Standard (MHH)
C03482,29,11,2030.0,2,4,4,244,1,Standard (MHH)
C03483,35,9,925.0,2,3,2,232,0,Standard (MMM)
C03484,50,4,449.14,1,1,1,111,2,Hibernating
C03485,6,14,2381.27,5,5,4,554,1,Standard (MHH)
C03486,9,19,2508.99,4,5,5,455,1,Standard (MHH)
C03487,26,9,1143.6,2,3,3,233,0,Standard (MMM)
C03488,14,13,2146.16,3,4,4,344,1,Standard (MHH)
C03489,51,4,454.0,1,1,1,111,2,Hibernating
C03490,8,6,452.0,4,1,1,411,0,Standard (MMM)
C03491,26,5,646.5,2,1,1,211,0,Standard (MMM)
C03492,6,12,8052.45,5,4,5,545,1,Standard (MHH)
C03493,48,6,979.0,1,1,2,112,2,Hibernating
C03494,5,6,867.78,5,1,2,512,0,Standard (MMM)
C03495,11,13,1576.02,4,4,3,443,1,Standard (MHH)
C03496,22,5,2415.0,2,1,4,214,0,Standard (MMM)
C03497,9,9,2092.0,4,3,4,434,0,Standard (MMM)
C03498,80,6,755.0,1,1,2,112,2,Hibernating
C03499,25,12,1795.56,2,4,4,244,1,Standard (MHH)
C03500,51,8,462.5,1,2,1,121,2,Hibernating
C03501,10,9,2395.1,4,3,4,434,0,Standard (MMM)
C03502,2,7,1024.72,5,2,2,522,0,Standard (MMM)
C03503,33,13,1647.0,2,4,3,243,1,Standard (MHH)
C03504,23,14,2093.0,2,5,4,254,1,Standard (MHH)
C03505,15,10,1154.5,3,3,3,333,0,Standard (MMM)
C03506,26,13,870.0,2,4,2,242,0,Standard (MMM)
C03507,3,13,570.0,5,4,1,541,0,Standard (MMM)
C03508,6,6,1400.25,5,1,3,513,0,Standard (MMM)
C03509,17,8,881.0,3,2,2,322,0,Standard (MMM)
C03510,87,2,172.0,1,1,1,111,2,Hibernating
C03511,3,11,2514.0,5,4,5,545,1,Standard (MHH)
C03512,38,10,2368.44,1,3,4,134,1,Standard (MHH)
C03513,11,9,1501.5,4,3,3,433,0,Standard (MMM)
C03514,26,10,1213.58,2,3,3,233,0,Standard (MMM)
C03515,15,15,1981.89,3,5,4,354,1,Standard (MHH)
C03516,4,6,517.0,5,1,1,511,0,Standard (MMM)
C03517,16,16,1704.74,3,5,4,354,1,Standard (MHH)
C03518,9,7,2890.0,4,2,5,425,0,Standard (MMM)
C03519,57,7,5941.0,1,2,5,125,1,Standard (MHH)
C03520,27,8,1938.0,2,2,4,224,0,Standard (MMM)
C03521,17,8,881.0,3,2,2,322,0,Standard (MMM)
C03522,5,9,1205.0,5,3,3,533,0,Standard (MMM)
C03523,9,4,538.65,4,1,1,411,0,Standard (MMM)
C03524,2,9,1090.0,5,3,2,532,0,Standard (MMM)
C03525,2,9,2585.0,5,3,5,535,1,Standard (MHH)
C03526,17,16,1700.53,3,5,4,354,1,Standard (MHH)
C03527,7,13,3160.0,4,4,5,445,1,Standard (MHH)
C03528,159,2,265.0,1,1,1,111,2,Hibernating
C03529,38,13,4291.0,1,4,5,145,1,Standard (MHH)
C03530,17,8,591.0,3,2,1,321,0,Standard (MMM)
C03531,10,15,3939.05,4,5,5,455,1,Standard (MHH)
C03532,3,15,3445.53,5,5,5,555,1,Standard (MHH)
C03533,10,4,351.65,4,1,1,411,0,Standard (MMM)
C03534,13,18,2651.5,3,5,5,355,1,Standard (MHH)
C03535,16,6,1094.0,3,1,2,312,0,Standard (MMM)
C03536,8,4,370.0,4,1,1,411,0,Standard (MMM)
C03537,22,5,950.25,2,1,2,212,0,Standard (MMM)
C03538,11,19,3226.84,4,5,5,455,1,Standard (MHH)
C03539,22,17,3520.91,2,5,5,255,1,Standard (MHH)
C03540,20,17,2711.96,3,5,5,355,1,Standard (MHH)
C03541,39,8,371.0,1,2,1,121,0,Standard (MMM)
C03542,4,6,475.0,5,1,1,511,0,Standard (MMM)
C03543,48,2,340.0,1,1,1,111,2,Hibernating
C03544,17,9,1926.5,3,3,4,334,0,Standard (MMM)
C03545,25,5,836.0,2,1,2,212,0,Standard (MMM)
C03546,3,15,3643.4,5,5,5,555,1,Standard (MHH)
C03547,20,6,408.7,3,1,1,311,0,Standard (MMM)
C03548,10,15,2618.6,4,5,5,455,1,Standard (MHH)
C03549,2,12,3250.0,5,4,5,545,1,Standard (MHH)
C03550,14,19,5299.65,3,5,5,355,1,Standard (MHH)
C03551,81,2,371.04,1,1,1,111,2,Hibernating
C03552,44,3,340.0,1,1,1,111,2,Hibernating
C03553,6,12,1800.96,5,4,4,544,1,Standard (MHH)
C03554,7,6,940.1,4,1,2,412,0,Standard (MMM)
C03555,10,10,1040.35,4,3,2,432,0,Standard (MMM)
C03556,14,8,1718.17,3,2,4,324,0,Standard (MMM)
C03557,8,9,968.64,4,3,2,432,0,Standard (MMM)
C03558,18,10,1695.0,3,3,3,333,0,Standard (MMM)
C03559,20,10,1638.72,3,3,3,333,0,Standard (MMM)
C03560,25,11,1929.92,2,4,4,244,0,Standard (MMM)
C03561,15,13,6144.25,3,4,5,345,1,Standard (MHH)
C03562,7,6,812.0,4,1,2,412,0,Standard (MMM)
C03563,11,9,1996.0,4,3,4,434,0,Standard (MMM)
C03564,27,9,2228.0,2,3,4,234,0,Standard (MMM)
C03565,10,6,498.0,4,1,1,411,0,Standard (MMM)
C03566,21,12,1642.12,2,4,3,243,0,Standard (MMM)
C03567,11,9,1824.0,4,3,4,434,0,Standard (MMM)
C03568,5,14,3570.5,5,5,5,555,1,Standard (MHH)
C03569,11,12,1314.12,4,4,3,443,0,Standard (MMM)
C03570,35,7,1005.0,2,2,2,222,0,Standard (MMM)
C03571,14,10,2323.75,3,3,4,334,1,Standard (MHH)
C03572,16,10,1758.0,3,3,4,334,0,Standard (MMM)
C03573,17,12,1194.45,3,4,3,343,0,Standard (MMM)
C03574,5,13,1403.0,5,4,3,543,1,Standard (MHH)
C03575,3,10,1187.9,5,3,3,533,0,Standard (MMM)
C03576,31,2,387.0,2,1,1,211,0,Standard (MMM)
C03577,15,14,2863.25,3,5,5,355,1,Standard (MHH)
C03578,40,3,775.0,1,1,2,112,2,Hibernating
C03579,12,6,1339.0,4,1,3,413,0,Standard (MMM)
C03580,19,6,656.0,3,1,1,311,0,Standard (MMM)
C03581,78,4,2145.0,1,1,4,114,2,Hibernating
C03582,79,3,164.0,1,1,1,111,2,Hibernating
C03583,15,9,2480.0,3,3,4,334,0,Standard (MMM)
C03584,32,4,279.0,2,1,1,211,0,Standard (MMM)
C03585,2,9,1348.0,5,3,3,533,0,Standard (MMM)
C03586,8,16,4080.5,4,5,5,455,1,Standard (MHH)
C03587,97,2,201.0,1,1,1,111,2,Hibernating
C03588,12,8,2275.0,4,2,4,424,0,Standard (MMM)
C03589,3,9,1472.0,5,3,3,533,0,Standard (MMM)
C03590,9,15,1435.0,4,5,3,453,1,Standard (MHH)
C03591,2,14,1296.0,5,5,3,553,1,Standard (MHH)
C03592,5,8,919.0,5,2,2,522,0,Standard (MMM)
C03593,23,10,2930.25,2,3,5,235,1,Standard (MHH)
C03594,2,12,859.0,5,4,2,542,0,Standard (MMM)
C03595,19,9,905.0,3,3,2,332,0,Standard (MMM)
C03596,15,14,1758.4,3,5,4,354,1,Standard (MHH)
C03597,14,14,878.8,3,5,2,352,0,Standard (MMM)
C03598,36,3,418.0,1,1,1,111,0,Standard (MMM)
C03599,7,14,1320.0,4,5,3,453,1,Standard (MHH)
C03600,11,11,1080.0,4,4,2,442,0,Standard (MMM)
C03601,31,6,2882.4,2,1,5,215,0,Standard (MMM)
C03602,10,15,1839.87,4,5,4,454,1,Standard (MHH)
C03603,15,8,1294.08,3,2,3,323,0,Standard (MMM)
C03604,75,2,171.60000000000002,1,1,1,111,2,Hibernating
C03605,17,15,3054.5,3,5,5,355,1,Standard (MHH)
C03606,63,4,1509.6,1,1,3,113,2,Hibernating
C03607,7,6,883.0,4,1,2,412,0,Standard (MMM)
C03608,16,7,1578.0,3,2,3,323,0,Standard (MMM)
C03609,8,8,956.67,4,2,2,422,0,Standard (MMM)
C03610,20,7,4220.0,3,2,5,325,1,Standard (MHH)
C03611,11,15,1846.0,4,5,4,454,1,Standard (MHH)
C03612,4,7,671.64,5,2,2,522,0,Standard (MMM)
C03613,8,7,2314.0,4,2,4,424,0,Standard (MMM)
C03614,5,11,4005.0,5,4,5,545,1,Standard (MHH)
C03615,42,15,2037.0,1,5,4,154,1,Standard (MHH)
C03616,2,13,1274.75,5,4,3,543,0,Standard (MMM)
C03617,57,8,945.0,1,2,2,122,2,Hibernating
C03618,39,10,2080.1,1,3,4,134,0,Standard (MMM)
C03619,11,10,1468.5,4,3,3,433,0,Standard (MMM)
C03620,35,4,1229.0,2,1,3,213,0,Standard (MMM)
C03621,14,15,2402.5,3,5,4,354,1,Standard (MHH)
C03622,18,10,884.1800000000001,3,3,2,332,0,Standard (MMM)
C03623,8,8,1875.5,4,2,4,424,0,Standard (MMM)
C03624,3,7,2696.0,5,2,5,525,0,Standard (MMM)
C03625,2,18,5809.42,5,5,5,555,1,Standard (MHH)
C03626,37,8,1550.0,1,2,3,123,0,Standard (MMM)
C03627,4,8,1218.0,5,2,3,523,0,Standard (MMM)
C03628,2,11,3692.0,5,4,5,545,1,Standard (MHH)
C03629,11,13,2766.0,4,4,5,445,1,Standard (MHH)
C03630,33,13,1737.3,2,4,4,244,1,Standard (MHH)
C03631,5,11,1666.0,5,4,3,543,0,Standard (MMM)
C03632,9,8,2066.0,4,2,4,424,0,Standard (MMM)
C03633,3,12,3167.8,5,4,5,545,1,Standard (MHH)
C03634,19,6,465.0,3,1,1,311,0,Standard (MMM)
C03635,35,7,1408.5,2,2,3,223,0,Standard (MMM)
C03636,22,6,632.61,2,1,1,211,0,Standard (MMM)
C03637,14,17,4165.17,3,5,5,355,1,Standard (MHH)
C03638,10,4,580.0,4,1,1,411,0,Standard (MMM)
C03639,20,12,2383.0,3,4,4,344,1,Standard (MHH)
C03640,19,16,2173.9,3,5,4,354,1,Standard (MHH)
C03641,2,12,890.0,5,4,2,542,0,Standard (MMM)
C03642,5,3,334.0,5,1,1,511,0,Standard (MMM)
C03643,19,7,1035.0,3,2,2,322,0,Standard (MMM)
C03644,15,10,1496.25,3,3,3,333,0,Standard (MMM)
C03645,13,8,666.0,3,2,1,321,0,Standard (MMM)
C03646,6,12,1936.2,5,4,4,544,1,Standard (MHH)
C03647,17,6,1053.5,3,1,2,312,0,Standard (MMM)
C03648,6,16,2786.43,5,5,5,555,1,Standard (MHH)
C03649,71,7,1054.37,1,2,2,122,2,Hibernating
C03650,14,12,1768.4,3,4,4,344,1,Standard (MHH)
C03651,33,9,1254.7,2,3,3,233,0,Standard (MMM)
C03652,29,8,3934.0,2,2,5,225,1,Standard (MHH)
C03653,28,7,1322.0,2,2,3,223,0,Standard (MMM)
C03654,16,8,1029.64,3,2,2,322,0,Standard (MMM)
C03655,4,13,850.0,5,4,2,542,0,Standard (MMM)
C03656,8,13,1676.25,4,4,3,443,1,Standard (MHH)
C03657,7,3,504.0,4,1,1,411,0,Standard (MMM)
C03658,11,9,525.0,4,3,1,431,0,Standard (MMM)
C03659,5,8,720.25,5,2,2,522,0,Standard (MMM)
C03660,18,10,1342.65,3,3,3,333,0,Standard (MMM)
C03661,9,13,3012.3,4,4,5,445,1,Standard (MHH)
C03662,10,8,921.0,4,2,2,422,0,Standard (MMM)
C03663,5,13,1758.0,5,4,4,544,1,Standard (MHH)
C03664,3,17,3501.25,5,5,5,555,1,Standard (MHH)
C03665,5,12,1767.0,5,4,4,544,1,Standard (MHH)
C03666,15,18,2149.78,3,5,4,354,1,Standard (MHH)
C03667,20,12,6352.0,3,4,5,345,1,Standard (MHH)
C03668,19,10,1347.54,3,3,3,333,0,Standard (MMM)
C03669,12,8,2380.0,4,2,4,424,0,Standard (MMM)
C03670,8,3,520.0,4,1,1,411,0,Standard (MMM)
C03671,15,7,1872.38,3,2,4,324,0,Standard (MMM)
C03672,52,15,1201.0,1,5,3,153,1,Standard (MHH)
C03673,26,16,1370.1,2,5,3,253,1,Standard (MHH)
C03674,23,8,779.0,2,2,2,222,0,Standard (MMM)
C03675,10,13,1424.0,4,4,3,443,1,Standard (MHH)
C03676,33,8,1591.0,2,2,3,223,0,Standard (MMM)
C03677,26,12,2711.52,2,4,5,245,1,Standard (MHH)
C03678,29,9,1381.0,2,3,3,233,0,Standard (MMM)
C03679,14,11,1051.5,3,4,2,342,0,Standard (MMM)
C03680,37,7,520.9,1,2,1,121,0,Standard (MMM)
C03681,59,6,1535.1,1,1,3,113,2,Hibernating
C03682,25,17,3485.7,2,5,5,255,1,Standard (MHH)
C03683,22,8,1255.21,2,2,3,223,0,Standard (MMM)
C03684,6,14,5437.0,5,5,5,555,1,Standard (MHH)
C03685,2,15,3675.4,5,5,5,555,1,Standard (MHH)
C03686,33,16,1484.95,2,5,3,253,1,Standard (MHH)
C03687,4,19,3507.88,5,5,5,555,1,Standard (MHH)
C03688,20,9,388.5,3,3,1,331,0,Standard (MMM)
C03689,21,8,1245.58,2,2,3,223,0,Standard (MMM)
C03690,29,19,3808.39,2,5,5,255,1,Standard (MHH)
C03691,29,7,837.16,2,2,2,222,0,Standard (MMM)
C03692,99,3,712.0,1,1,2,112,2,Hibernating
C03693,38,7,688.0,1,2,2,122,0,Standard (MMM)
C03694,24,8,726.0,2,2,2,222,0,Standard (MMM)
C03695,13,10,586.0,3,3,1,331,0,Standard (MMM)
C03696,4,6,435.0,5,1,1,511,0,Standard (MMM)
C03697,23,13,3180.33,2,4,5,245,1,Standard (MHH)
C03698,27,7,1170.15,2,2,3,223,0,Standard (MMM)
C03699,37,7,1526.2,1,2,3,123,0,Standard (MMM)
C03700,11,9,1710.0,4,3,4,434,0,Standard (MMM)
C03701,10,8,851.0,4,2,2,422,0,Standard (MMM)
C03702,31,8,1520.5,2,2,3,223,0,Standard (MMM)
C03703,27,8,1824.0,2,2,4,224,0,Standard (MMM)
C03704,84,3,183.6,1,1,1,111,2,Hibernating
C03705,40,5,375.88,1,1,1,111,2,Hibernating
C03706,11,3,1857.2,4,1,4,414,0,Standard (MMM)
C03707,16,2,165.0,3,1,1,311,0,Standard (MMM)
C03708,4,8,1148.44,5,2,3,523,0,Standard (MMM)
C03709,6,6,1273.55,5,1,3,513,0,Standard (MMM)
C03710,26,7,210.9,2,2,1,221,0,Standard (MMM)
C03711,13,13,1685.39,3,4,3,343,1,Standard (MHH)
C03712,72,5,1082.25,1,1,2,112,2,Hibernating
C03713,11,14,3371.0,4,5,5,455,1,Standard (MHH)
C03714,67,9,705.0,1,3,2,132,2,Hibernating
C03715,7,13,2963.54,4,4,5,445,1,Standard (MHH)
C03716,12,12,1593.72,4,4,3,443,0,Standard (MMM)
C03717,30,3,394.0,2,1,1,211,0,Standard (MMM)
C03718,12,10,1151.7,4,3,3,433,0,Standard (MMM)
C03719,6,15,2210.21,5,5,4,554,1,Standard (MHH)
C03720,40,3,441.0,1,1,1,111,2,Hibernating
C03721,9,9,1147.0,4,3,3,433,0,Standard (MMM)
C03722,8,12,3328.56,4,4,5,445,1,Standard (MHH)
C03723,120,3,389.0,1,1,1,111,2,Hibernating
C03724,22,8,952.0,2,2,2,222,0,Standard (MMM)
C03725,94,7,1076.0,1,2,2,122,2,Hibernating
C03726,21,6,840.0,2,1,2,212,0,Standard (MMM)
C03727,5,10,1216.5,5,3,3,533,0,Standard (MMM)
C03728,14,8,1632.0,3,2,3,323,0,Standard (MMM)
C03729,29,10,769.8,2,3,2,232,0,Standard (MMM)
C03730,2,6,1362.0,5,1,3,513,0,Standard (MMM)
C03731,7,9,868.0,4,3,2,432,0,Standard (MMM)
C03732,5,14,2653.12,5,5,5,555,1,Standard (MHH)
C03733,2,13,1383.9,5,4,3,543,1,Standard (MHH)
C03734,25,6,635.0,2,1,1,211,0,Standard (MMM)
C03735,25,5,527.51,2,1,1,211,0,Standard (MMM)
C03736,5,12,1290.0,5,4,3,543,0,Standard (MMM)
C03737,11,8,878.63,4,2,2,422,0,Standard (MMM)
C03738,12,9,1309.6,4,3,3,433,0,Standard (MMM)
C03739,18,4,485.0,3,1,1,311,0,Standard (MMM)
C03740,6,19,2298.15,5,5,4,554,1,Standard (MHH)
C03741,24,15,3705.36,2,5,5,255,1,Standard (MHH)
C03742,13,9,1998.0,3,3,4,334,0,Standard (MMM)
C03743,40,4,428.0,1,1,1,111,2,Hibernating
C03744,16,4,410.0,3,1,1,311,0,Standard (MMM)
C03745,9,11,2047.6,4,4,4,444,1,Standard (MHH)
C03746,45,3,435.0,1,1,1,111,2,Hibernating
C03747,29,14,1927.0,2,5,4,254,1,Standard (MHH)
C03748,43,6,1294.0,1,1,3,113,0,Standard (MMM)
C03749,5,9,2850.0,5,3,5,535,1,Standard (MHH)
C03750,19,8,1201.1,3,2,3,323,0,Standard (MMM)
C03751,60,8,1072.0,1,2,2,122,2,Hibernating
C03752,45,5,732.9,1,1,2,112,2,Hibernating
C03753,44,2,410.0,1,1,1,111,2,Hibernating
C03754,6,15,1604.22,5,5,3,553,1,Standard (MHH)
C03755,8,15,2362.64,4,5,4,454,1,Standard (MHH)
C03756,15,17,2615.58,3,5,5,355,1,Standard (MHH)
C03757,5,9,592.0,5,3,1,531,0,Standard (MMM)
C03758,136,2,262.45,1,1,1,111,2,Hibernating
C03759,12,11,770.0,4,4,2,442,0,Standard (MMM)
C03760,14,4,447.0,3,1,1,311,0,Standard (MMM)
C03761,11,6,1033.0,4,1,2,412,0,Standard (MMM)
C03762,26,8,1050.0,2,2,2,222,0,Standard (MMM)
C03763,25,13,2634.0,2,4,5,245,1,Standard (MHH)
C03764,12,10,2231.0,4,3,4,434,1,Standard (MHH)
C03765,67,3,649.0,1,1,1,111,2,Hibernating
C03766,10,13,1980.15,4,4,4,444,1,Standard (MHH)
C03767,62,7,3450.0,1,2,5,125,2,Hibernating
C03768,40,9,2177.01,1,3,4,134,0,Standard (MMM)
C03769,58,6,1083.0,1,1,2,112,2,Hibernating
C03770,2,15,3557.92,5,5,5,555,1,Standard (MHH)
C03771,31,8,1510.0,2,2,3,223,0,Standard (MMM)
C03772,24,7,2338.0,2,2,4,224,0,Standard (MMM)
C03773,31,8,2019.65,2,2,4,224,0,Standard (MMM)
C03774,17,8,711.5,3,2,2,322,0,Standard (MMM)
C03775,11,10,1085.0,4,3,2,432,0,Standard (MMM)
C03776,8,18,4639.58,4,5,5,455,1,Standard (MHH)
C03777,15,10,1426.6,3,3,3,333,0,Standard (MMM)
C03778,2,13,2029.0,5,4,4,544,1,Standard (MHH)
C03779,20,14,1410.5,3,5,3,353,1,Standard (MHH)
C03780,19,18,2383.08,3,5,4,354,1,Standard (MHH)
C03781,14,11,2111.12,3,4,4,344,1,Standard (MHH)
C03782,8,9,1309.0,4,3,3,433,0,Standard (MMM)
C03783,3,17,2842.6,5,5,5,555,1,Standard (MHH)
C03784,19,15,1959.0,3,5,4,354,1,Standard (MHH)
C03785,92,2,164.5,1,1,1,111,2,Hibernating
C03786,24,9,1446.0,2,3,3,233,0,Standard (MMM)
C03787,21,13,1997.05,2,4,4,244,1,Standard (MHH)
C03788,2,7,649.72,5,2,1,521,0,Standard (MMM)
C03789,40,3,290.0,1,1,1,111,2,Hibernating
C03790,135,3,187.04,1,1,1,111,2,Hibernating
C03791,2,6,1030.0,5,1,2,512,0,Standard (MMM)
C03792,10,8,3763.26,4,2,5,425,1,Standard (MHH)
C03793,11,9,597.3,4,3,1,431,0,Standard (MMM)
C03794,21,8,2176.41,2,2,4,224,0,Standard (MMM)
C03795,18,10,4374.0,3,3,5,335,1,Standard (MHH)
C03796,8,14,5375.0,4,5,5,455,1,Standard (MHH)
C03797,13,14,3037.7,3,5,5,355,1,Standard (MHH)
C03798,5,5,518.0,5,1,1,511,0,Standard (MMM)
C03799,27,9,1221.0,2,3,3,233,0,Standard (MMM)
C03800,2,9,988.4,5,3,2,532,0,Standard (MMM)
C03801,118,2,310.0,1,1,1,111,2,Hibernating
C03802,5,7,2144.0,5,2,4,524,0,Standard (MMM)
C03803,28,3,230.0,2,1,1,211,0,Standard (MMM)
C03804,6,16,2166.0,5,5,4,554,1,Standard (MHH)
C03805,8,9,3290.0,4,3,5,435,1,Standard (MHH)
C03806,9,7,903.0,4,2,2,422,0,Standard (MMM)
C03807,6,11,1835.5,5,4,4,544,0,Standard (MMM)
C03808,7,10,1482.73,4,3,3,433,0,Standard (MMM)
C03809,39,10,892.0,1,3,2,132,0,Standard (MMM)
C03810,3,13,3719.89,5,4,5,545,1,Standard (MHH)
C03811,10,9,1818.8,4,3,4,434,0,Standard (MMM)
C03812,8,8,1339.0,4,2,3,423,0,Standard (MMM)
C03813,35,8,2402.0,2,2,4,224,0,Standard (MMM)
C03814,9,7,663.5,4,2,1,421,0,Standard (MMM)
C03815,15,10,3633.65,3,3,5,335,1,Standard (MHH)
C03816,3,8,832.6,5,2,2,522,0,Standard (MMM)
C03817,29,2,1030.0,2,1,2,212,0,Standard (MMM)
C03818,2,9,550.0,5,3,1,531,0,Standard (MMM)
C03819,17,8,1031.44,3,2,2,322,0,Standard (MMM)
C03820,7,11,2992.26,4,4,5,445,1,Standard (MHH)
C03821,10,11,690.0,4,4,2,442,0,Standard (MMM)
C03822,3,15,2022.47,5,5,4,554,1,Standard (MHH)
C03823,16,7,1257.0,3,2,3,323,0,Standard (MMM)
C03824,25,8,1276.5,2,2,3,223,0,Standard (MMM)
C03825,23,6,2023.7,2,1,4,214,0,Standard (MMM)
C03826,36,6,940.0,1,1,2,112,0,Standard (MMM)
C03827,82,6,945.0,1,1,2,112,2,Hibernating
C03828,10,9,3904.0,4,3,5,435,1,Standard (MHH)
C03829,10,17,3663.5,4,5,5,455,1,Standard (MHH)
C03830,106,4,890.0,1,1,2,112,2,Hibernating
C03831,56,6,1084.0,1,1,2,112,2,Hibernating
C03832,26,15,2016.65,2,5,4,254,1,Standard (MHH)
C03833,36,9,1188.71,1,3,3,133,0,Standard (MMM)
C03834,28,9,3501.61,2,3,5,235,1,Standard (MHH)
C03835,23,9,1631.75,2,3,3,233,0,Standard (MMM)
C03836,37,9,1059.2,1,3,2,132,0,Standard (MMM)
C03837,5,16,2657.4,5,5,5,555,1,Standard (MHH)
C03838,10,12,1213.29,4,4,3,443,0,Standard (MMM)
C03839,22,6,507.0,2,1,1,211,0,Standard (MMM)
C03840,2,7,1061.68,5,2,2,522,0,Standard (MMM)
C03841,38,8,2088.5,1,2,4,124,0,Standard (MMM)
C03842,2,7,1037.89,5,2,2,522,0,Standard (MMM)
C03843,9,8,877.0,4,2,2,422,0,Standard (MMM)
C03844,109,6,540.0,1,1,1,111,2,Hibernating
C03845,9,7,509.0,4,2,1,421,0,Standard (MMM)
C03846,51,6,3314.0,1,1,5,115,2,Hibernating
C03847,38,4,498.0,1,1,1,111,0,Standard (MMM)
C03848,4,10,995.0,5,3,2,532,0,Standard (MMM)
C03849,5,15,2229.0,5,5,4,554,1,Standard (MHH)
C03850,25,9,892.8,2,3,2,232,0,Standard (MMM)
C03851,22,10,680.0,2,3,2,232,0,Standard (MMM)
C03852,8,7,809.34,4,2,2,422,0,Standard (MMM)
C03853,13,19,3046.65,3,5,5,355,1,Standard (MHH)
C03854,3,15,2285.75,5,5,4,554,1,Standard (MHH)
C03855,26,12,5293.25,2,4,5,245,1,Standard (MHH)
C03856,25,6,755.0,2,1,2,212,0,Standard (MMM)
C03857,16,17,3586.25,3,5,5,355,1,Standard (MHH)
C03858,8,12,1879.88,4,4,4,444,1,Standard (MHH)
C03859,9,6,2380.04,4,1,4,414,0,Standard (MMM)
C03860,50,8,3727.75,1,2,5,125,1,Standard (MHH)
C03861,24,8,2717.0,2,2,5,225,0,Standard (MMM)
C03862,3,9,1974.1,5,3,4,534,0,Standard (MMM)
C03863,61,6,1249.0,1,1,3,113,2,Hibernating
C03864,8,17,1818.03,4,5,4,454,1,Standard (MHH)
C03865,5,14,6407.6,5,5,5,555,1,Standard (MHH)
C03866,29,5,867.77,2,1,2,212,0,Standard (MMM)
C03867,66,3,1965.0,1,1,4,114,2,Hibernating
C03868,6,15,1971.76,5,5,4,554,1,Standard (MHH)
C03869,5,15,3522.78,5,5,5,555,1,Standard (MHH)
C03870,5,11,1912.0,5,4,4,544,1,Standard (MHH)
C03871,57,10,1191.97,1,3,3,133,2,Hibernating
C03872,73,3,207.0,1,1,1,111,2,Hibernating
C03873,57,7,880.0,1,2,2,122,2,Hibernating
C03874,26,6,945.0,2,1,2,212,0,Standard (MMM)
C03875,7,14,1857.24,4,5,4,454,1,Standard (MHH)
C03876,9,9,891.0,4,3,2,432,0,Standard (MMM)
C03877,6,8,1822.6,5,2,4,524,0,Standard (MMM)
C03878,3,9,929.57,5,3,2,532,0,Standard (MMM)
C03879,7,7,2945.0,4,2,5,425,0,Standard (MMM)
C03880,23,9,1190.5,2,3,3,233,0,Standard (MMM)
C03881,4,11,3929.35,5,4,5,545,1,Standard (MHH)
C03882,51,5,370.5,1,1,1,111,2,Hibernating
C03883,27,10,2495.55,2,3,4,234,1,Standard (MHH)
C03884,3,4,370.0,5,1,1,511,0,Standard (MMM)
C03885,3,17,3324.69,5,5,5,555,1,Standard (MHH)
C03886,57,6,469.0,1,1,1,111,2,Hibernating
C03887,6,3,439.0,5,1,1,511,0,Standard (MMM)
C03888,3,10,1606.0,5,3,3,533,0,Standard (MMM)
